date,cum_log_return_xgboost,cum_log_return_random_forest,cum_log_return_lstm,cum_log_return_equal_weight,cum_log_return_hrp,cum_log_return_market_cap,cum_log_return_markowitz,cum_log_return_markowitz_unc
2003-08-15,0.647974,0.652584,0.354442,0.413640,0.406597,0.299642,-0.001753,-0.041695
2003-08-18,0.651913,0.655840,0.361338,0.419551,0.409425,0.306748,0.000022,-0.041406
2003-08-19,0.650553,0.654341,0.362062,0.419195,0.406270,0.308264,-0.004611,-0.043818
2003-08-20,0.650530,0.654339,0.359151,0.416561,0.404093,0.304892,-0.006958,-0.047072
2003-08-21,0.649455,0.652670,0.358032,0.415329,0.402075,0.303096,-0.009349,-0.050128
2003-08-22,0.639584,0.643677,0.351212,0.406706,0.392303,0.295151,-0.018356,-0.057461
2003-08-25,0.641649,0.645964,0.353048,0.409916,0.395890,0.298690,-0.015292,-0.049434
2003-08-26,0.646531,0.650514,0.358078,0.415053,0.400072,0.303536,-0.011526,-0.049163
2003-08-27,0.645019,0.648796,0.355408,0.413353,0.398795,0.301742,-0.013481,-0.052487
2003-08-28,0.648884,0.652081,0.360259,0.417943,0.403515,0.305548,-0.008033,-0.048826
2003-08-29,0.650758,0.654039,0.362184,0.419777,0.404710,0.307621,-0.006503,-0.046393
2003-09-02,0.663427,0.666320,0.377027,0.433253,0.416892,0.322379,0.007472,-0.032225
2003-09-03,0.669638,0.671859,0.385127,0.437776,0.421432,0.330018,0.010799,-0.028353
2003-09-04,0.674608,0.678515,0.390052,0.441043,0.425173,0.333840,0.012815,-0.029111
2003-09-05,0.668477,0.673003,0.384140,0.434934,0.418251,0.327617,0.005173,-0.038832
2003-09-08,0.680899,0.687347,0.396880,0.447253,0.430413,0.339836,0.015917,-0.032418
2003-09-09,0.677827,0.684865,0.392984,0.441679,0.425414,0.332750,0.008817,-0.042112
2003-09-10,0.675730,0.682966,0.390586,0.437823,0.425525,0.326371,0.004062,-0.044970
2003-09-11,0.676982,0.684966,0.392847,0.440024,0.426823,0.330487,0.007528,-0.041402
2003-09-12,0.678562,0.685750,0.394703,0.442466,0.427279,0.333088,0.009070,-0.038952
2003-09-15,0.671201,0.677622,0.388775,0.436834,0.421059,0.328265,0.006580,-0.041791
2003-09-16,0.682888,0.690278,0.400745,0.449353,0.430550,0.341580,0.016731,-0.031728
2003-09-17,0.679025,0.686034,0.397012,0.444421,0.423944,0.335414,0.011447,-0.037112
2003-09-18,0.691255,0.697418,0.410596,0.457071,0.434090,0.350100,0.026254,-0.018117
2003-09-19,0.686707,0.691849,0.406870,0.452540,0.429235,0.347068,0.024982,-0.018485
2003-09-22,0.675338,0.680381,0.394910,0.440000,0.418790,0.333072,0.014184,-0.030396
2003-09-23,0.679123,0.685384,0.398928,0.444542,0.421667,0.340024,0.019360,-0.023142
2003-09-24,0.662582,0.666836,0.382133,0.427505,0.408026,0.320884,0.008047,-0.034696
2003-09-25,0.659271,0.662827,0.378143,0.424308,0.406054,0.317370,0.007915,-0.034377
2003-09-26,0.654997,0.659051,0.374146,0.420692,0.402258,0.312839,0.004920,-0.036705
2003-09-29,0.665990,0.671184,0.384202,0.431066,0.411430,0.324805,0.013739,-0.025795
2003-09-30,0.655296,0.658849,0.372538,0.419235,0.401768,0.309542,0.003520,-0.037684
2003-10-01,0.678926,0.683210,0.397264,0.443749,0.424354,0.333829,0.024814,-0.012357
2003-10-02,0.681760,0.685981,0.399427,0.446110,0.427270,0.336095,0.027131,-0.007900
2003-10-03,0.685995,0.691819,0.406420,0.451903,0.429888,0.342964,0.031126,-0.005974
2003-10-06,0.689324,0.695138,0.410229,0.455259,0.433692,0.346540,0.035256,-0.000916
2003-10-07,0.691568,0.697465,0.412611,0.458775,0.436861,0.350886,0.041394,0.007453
2003-10-08,0.685813,0.690921,0.406838,0.453640,0.432084,0.345124,0.039628,0.005646
2003-10-09,0.684904,0.690171,0.406864,0.453578,0.430779,0.346112,0.040649,0.011388
2003-10-10,0.683738,0.689617,0.405943,0.453732,0.432078,0.345731,0.042255,0.010160
2003-10-13,0.688459,0.694152,0.410732,0.458714,0.436835,0.350979,0.049931,0.024007
2003-10-14,0.694796,0.700357,0.416181,0.464262,0.442561,0.356456,0.055581,0.027117
2003-10-15,0.693130,0.699603,0.415105,0.462280,0.438745,0.355662,0.051187,0.021637
2003-10-16,0.694853,0.702474,0.416324,0.464074,0.441562,0.358387,0.050829,0.024852
2003-10-17,0.685911,0.693004,0.407044,0.455759,0.434963,0.349235,0.045393,0.016018
2003-10-20,0.693386,0.701610,0.415160,0.462448,0.440152,0.355676,0.047197,0.015582
2003-10-21,0.693596,0.701507,0.414086,0.462126,0.440209,0.354879,0.044773,0.008070
2003-10-22,0.676303,0.684405,0.398839,0.446556,0.423796,0.338771,0.034024,0.000977
2003-10-23,0.683339,0.691605,0.405221,0.453508,0.432430,0.343813,0.040259,0.010039
2003-10-24,0.677664,0.686583,0.397662,0.447400,0.428362,0.333426,0.039176,0.006453
2003-10-27,0.670392,0.680607,0.390616,0.441180,0.422323,0.328306,0.024483,-0.005706
2003-10-28,0.682142,0.693461,0.403609,0.453790,0.432081,0.342138,0.035682,0.012168
2003-10-29,0.680393,0.691702,0.401455,0.451435,0.428892,0.339584,0.033270,0.010360
2003-10-30,0.676625,0.687814,0.397187,0.447859,0.422953,0.333798,0.031737,0.012675
2003-10-31,0.685655,0.697753,0.406111,0.455999,0.432288,0.340625,0.038013,0.011092
2003-11-03,0.691000,0.705585,0.411898,0.461786,0.434842,0.348183,0.040763,0.019274
2003-11-04,0.681416,0.696047,0.403814,0.453703,0.427473,0.340132,0.034846,0.020159
2003-11-05,0.680106,0.694712,0.402509,0.452397,0.425701,0.338476,0.033388,0.018758
2003-11-06,0.686106,0.701008,0.409027,0.458915,0.429703,0.345479,0.039806,0.027832
2003-11-07,0.678120,0.692484,0.400506,0.450394,0.423558,0.336476,0.031939,0.011678
2003-11-10,0.676112,0.690195,0.399014,0.448901,0.421331,0.335041,0.029470,0.012733
2003-11-11,0.678442,0.692440,0.400625,0.450512,0.423822,0.335949,0.031471,0.009374
2003-11-12,0.687992,0.702861,0.410701,0.460588,0.432468,0.345251,0.038255,0.009939
2003-11-13,0.690563,0.705853,0.411629,0.461516,0.435856,0.342887,0.035344,-0.002243
2003-11-14,0.692298,0.705567,0.409572,0.459459,0.436122,0.338306,0.031597,-0.012696
2003-11-17,0.687223,0.699685,0.405166,0.455053,0.432206,0.332963,0.028768,-0.012808
2003-11-18,0.684037,0.695824,0.401143,0.451030,0.428668,0.328397,0.023007,-0.025085
2003-11-19,0.692912,0.705292,0.410483,0.460371,0.436574,0.338277,0.031138,-0.015361
2003-11-20,0.680290,0.691680,0.399311,0.449199,0.426360,0.327460,0.023183,-0.021082
2003-11-21,0.672841,0.684606,0.395144,0.445031,0.420246,0.325361,0.023357,-0.013832
2003-11-24,0.685495,0.698360,0.407574,0.457461,0.430057,0.339701,0.034524,-0.002861
2003-11-25,0.683455,0.695350,0.406481,0.456369,0.430111,0.337846,0.034146,-0.001798
2003-11-26,0.682965,0.695888,0.407129,0.457017,0.430266,0.339221,0.033938,-0.001355
2003-11-28,0.680778,0.693743,0.405789,0.455677,0.428441,0.338639,0.033703,0.000023
2003-12-01,0.690841,0.704117,0.416994,0.466275,0.438361,0.347706,0.040069,0.008101
2003-12-02,0.686432,0.699187,0.412639,0.461725,0.434393,0.342707,0.033564,-0.001363
2003-12-03,0.688429,0.699451,0.412038,0.461198,0.435439,0.341415,0.031348,-0.006868
2003-12-04,0.696814,0.708624,0.420661,0.469210,0.442277,0.350019,0.038201,-0.002464
2003-12-05,0.692794,0.702703,0.413417,0.464056,0.439030,0.343283,0.035999,-0.009111
2003-12-08,0.700773,0.709439,0.420172,0.471923,0.447620,0.351409,0.043961,0.002494
2003-12-09,0.695427,0.701039,0.408138,0.465845,0.444758,0.344854,0.038327,-0.006082
2003-12-10,0.700523,0.706619,0.413542,0.469777,0.447319,0.349519,0.040612,-0.003096
2003-12-11,0.706280,0.712700,0.419762,0.476629,0.452637,0.356006,0.043148,0.001463
2003-12-12,0.708135,0.715099,0.420576,0.479103,0.456119,0.357360,0.044054,0.000556
2003-12-15,0.706820,0.713003,0.417840,0.477342,0.454544,0.354611,0.040509,-0.003463
2003-12-16,0.717219,0.722850,0.425749,0.488328,0.466961,0.364705,0.051252,0.005136
2003-12-17,0.717274,0.722465,0.424588,0.487359,0.467201,0.363887,0.053162,0.001594
2003-12-18,0.727344,0.733779,0.436215,0.497290,0.476392,0.374458,0.064013,0.010242
2003-12-19,0.725411,0.731073,0.433618,0.495657,0.475081,0.372836,0.063383,0.015903
2003-12-22,0.726194,0.731708,0.434169,0.495803,0.475176,0.373722,0.065590,0.018641
2003-12-23,0.727894,0.733449,0.435390,0.496352,0.475919,0.374886,0.065281,0.016194
2003-12-24,0.726353,0.731469,0.433425,0.494580,0.474749,0.372993,0.063823,0.013374
2003-12-26,0.727684,0.733058,0.435305,0.496402,0.476941,0.374977,0.066154,0.014158
2003-12-29,0.739727,0.746102,0.448595,0.508411,0.488024,0.387006,0.077010,0.023365
2003-12-30,0.741009,0.747072,0.448439,0.508971,0.490021,0.387233,0.078706,0.024964
2003-12-31,0.745476,0.750631,0.452078,0.511999,0.493670,0.390330,0.081567,0.026454
2004-01-02,0.744219,0.750104,0.449974,0.509306,0.490976,0.388623,0.074908,0.028412
2004-01-05,0.757619,0.764774,0.464085,0.522850,0.504520,0.403755,0.084641,0.040383
2004-01-06,0.760182,0.768032,0.466384,0.523624,0.505294,0.404866,0.083787,0.039110
2004-01-07,0.764308,0.774311,0.473036,0.526230,0.507901,0.408375,0.080692,0.036840
2004-01-08,0.769153,0.779971,0.479085,0.530287,0.511958,0.412055,0.082085,0.040101
2004-01-09,0.758273,0.769310,0.470314,0.520341,0.502011,0.401690,0.073322,0.034248
2004-01-12,0.760486,0.772010,0.474592,0.523735,0.505406,0.405483,0.077148,0.035122
2004-01-13,0.753899,0.765118,0.466724,0.516684,0.498354,0.398198,0.072840,0.029320
2004-01-14,0.760721,0.771974,0.474067,0.522861,0.504531,0.403846,0.078034,0.033900
2004-01-15,0.758976,0.769470,0.472308,0.520528,0.502199,0.400861,0.073773,0.027522
2004-01-16,0.766645,0.777973,0.484053,0.527967,0.509637,0.409053,0.075411,0.025888
2004-01-20,0.766750,0.777626,0.484083,0.529068,0.510738,0.409644,0.078524,0.028194
2004-01-21,0.774334,0.783692,0.491516,0.538052,0.519723,0.419566,0.090724,0.045755
2004-01-22,0.772327,0.781006,0.488050,0.536089,0.517760,0.417060,0.090251,0.048462
2004-01-23,0.770745,0.779074,0.484418,0.534105,0.515776,0.415983,0.088127,0.042955
2004-01-26,0.786843,0.795448,0.501186,0.549101,0.530771,0.431198,0.100699,0.056214
2004-01-27,0.776563,0.783725,0.488827,0.539082,0.520753,0.419803,0.093660,0.043836
2004-01-28,0.765264,0.771822,0.474583,0.527388,0.509059,0.407268,0.082840,0.032114
2004-01-29,0.772939,0.777600,0.479232,0.535986,0.517656,0.416207,0.094773,0.045309
2004-01-30,0.765751,0.770346,0.473773,0.529735,0.511406,0.409653,0.087825,0.041695
2004-02-02,0.769327,0.774486,0.476050,0.534328,0.515998,0.414126,0.089976,0.041258
2004-02-03,0.773774,0.779235,0.478691,0.536379,0.518050,0.416247,0.090548,0.041956
2004-02-04,0.768101,0.771744,0.469954,0.530346,0.512017,0.409383,0.090281,0.037553
2004-02-05,0.769160,0.772860,0.470652,0.531218,0.512889,0.410339,0.090320,0.034224
2004-02-06,0.781649,0.784921,0.484797,0.541717,0.523387,0.421384,0.099295,0.047465
2004-02-09,0.777037,0.780275,0.481476,0.538702,0.520373,0.417830,0.097536,0.045357
2004-02-10,0.779086,0.783182,0.483828,0.541581,0.523252,0.420448,0.099710,0.045405
2004-02-11,0.785292,0.788939,0.491892,0.549109,0.530780,0.427714,0.108242,0.057119
2004-02-12,0.779301,0.782892,0.485759,0.543468,0.525138,0.422429,0.103587,0.050463
2004-02-13,0.773955,0.777641,0.478974,0.539437,0.521108,0.417449,0.100193,0.048894
2004-02-17,0.784296,0.788673,0.491178,0.548467,0.530137,0.427263,0.108130,0.053753
2004-02-18,0.778430,0.782070,0.482930,0.541102,0.522772,0.419671,0.101833,0.046063
2004-02-19,0.772735,0.776186,0.476513,0.535624,0.517295,0.414569,0.101115,0.046757
2004-02-20,0.772625,0.775561,0.476943,0.534244,0.515915,0.414244,0.100366,0.040217
2004-02-23,0.770355,0.772890,0.474249,0.534146,0.515816,0.414695,0.105562,0.045755
2004-02-24,0.773665,0.777584,0.480496,0.536989,0.518660,0.417299,0.105323,0.047416
2004-02-25,0.775592,0.779270,0.483964,0.539475,0.521146,0.419970,0.108360,0.052439
2004-02-26,0.775952,0.778781,0.484614,0.539698,0.521368,0.418410,0.109273,0.053933
2004-02-27,0.774242,0.777261,0.481931,0.537356,0.519027,0.415864,0.108682,0.056382
2004-03-01,0.780805,0.784808,0.488574,0.544431,0.526101,0.423362,0.115207,0.063304
2004-03-02,0.773323,0.777114,0.481461,0.537232,0.518903,0.414768,0.105627,0.052691
2004-03-03,0.771393,0.774915,0.479935,0.538025,0.519696,0.416106,0.109354,0.056501
2004-03-04,0.776299,0.781381,0.484620,0.541140,0.522811,0.419283,0.109272,0.055117
2004-03-05,0.776050,0.779595,0.482719,0.542127,0.523797,0.419392,0.113119,0.063435
2004-03-08,0.764155,0.767951,0.471743,0.535290,0.516961,0.412018,0.112562,0.065711
2004-03-09,0.761079,0.764369,0.468183,0.531963,0.513634,0.409101,0.109313,0.063550
2004-03-10,0.749025,0.750712,0.454545,0.519529,0.501200,0.395641,0.100138,0.057920
2004-03-11,0.735289,0.736865,0.442400,0.504016,0.485687,0.379442,0.085797,0.042041
2004-03-12,0.746169,0.747984,0.454324,0.514198,0.495868,0.390255,0.094644,0.050292
2004-03-15,0.733834,0.735708,0.441481,0.502436,0.484107,0.379165,0.085650,0.045387
2004-03-16,0.740687,0.742287,0.448698,0.509149,0.490819,0.386238,0.092061,0.053187
2004-03-17,0.749998,0.749377,0.459474,0.518007,0.499678,0.394116,0.100902,0.060920
2004-03-18,0.748250,0.746589,0.457748,0.518350,0.500021,0.393848,0.104174,0.064691
2004-03-19,0.733220,0.731363,0.442730,0.504341,0.486012,0.378692,0.091227,0.048437
2004-03-22,0.722183,0.720778,0.431335,0.492793,0.474464,0.367381,0.080509,0.036107
2004-03-23,0.720822,0.719411,0.429940,0.491435,0.473106,0.365984,0.079711,0.035182
2004-03-24,0.721605,0.720682,0.431463,0.490325,0.471995,0.365914,0.076335,0.029688
2004-03-25,0.741807,0.741944,0.451918,0.506065,0.487736,0.382174,0.087534,0.036120
2004-03-26,0.739133,0.738947,0.448343,0.504610,0.486281,0.380860,0.086924,0.036614
2004-03-29,0.750658,0.750726,0.460296,0.515912,0.497583,0.393245,0.097182,0.046000
2004-03-30,0.751597,0.750821,0.461341,0.519037,0.500707,0.396334,0.102516,0.050953
2004-03-31,0.747514,0.746516,0.457163,0.515866,0.497537,0.392377,0.100184,0.050063
2004-04-01,0.754320,0.753360,0.463386,0.521274,0.502944,0.397274,0.102589,0.058219
2004-04-02,0.765093,0.765241,0.472860,0.529246,0.510917,0.406870,0.104325,0.051500
2004-04-05,0.774106,0.773985,0.480688,0.536598,0.518268,0.414240,0.109852,0.055435
2004-04-06,0.772392,0.772192,0.479573,0.536463,0.518134,0.413273,0.112881,0.060451
2004-04-07,0.765508,0.765432,0.472946,0.529824,0.511494,0.405853,0.106821,0.052349
2004-04-08,0.762862,0.762590,0.471166,0.527432,0.509103,0.403156,0.104462,0.055298
2004-04-12,0.769841,0.769199,0.476851,0.533787,0.515458,0.410035,0.112996,0.062448
2004-04-13,0.760323,0.760096,0.465896,0.523122,0.504793,0.399438,0.101911,0.043568
2004-04-14,0.762521,0.762659,0.466636,0.525230,0.506901,0.401877,0.106340,0.040629
2004-04-15,0.766488,0.767598,0.468599,0.528695,0.510366,0.404890,0.111069,0.034331
2004-04-16,0.767743,0.768243,0.471875,0.531316,0.512986,0.407477,0.115325,0.047070
2004-04-19,0.769649,0.770517,0.473177,0.533124,0.514795,0.409457,0.114473,0.044304
2004-04-20,0.754246,0.754549,0.458471,0.518291,0.499962,0.394383,0.101562,0.033009
2004-04-21,0.759646,0.760547,0.464108,0.522731,0.504402,0.398119,0.105071,0.039264
2004-04-22,0.768435,0.769283,0.472731,0.530552,0.512223,0.405526,0.114060,0.048767
2004-04-23,0.777669,0.778637,0.480077,0.534657,0.516327,0.411567,0.113529,0.041406
2004-04-26,0.773607,0.774771,0.475879,0.530938,0.512609,0.406967,0.111941,0.040545
2004-04-27,0.776096,0.777044,0.478038,0.533763,0.515434,0.409773,0.118208,0.050681
2004-04-28,0.764117,0.765043,0.464952,0.521703,0.503374,0.396401,0.106902,0.037373
2004-04-29,0.758824,0.759435,0.460428,0.517488,0.499159,0.391882,0.103741,0.036470
2004-04-30,0.753692,0.754035,0.454745,0.512522,0.494193,0.386383,0.102330,0.036501
2004-05-03,0.760374,0.761543,0.464046,0.520876,0.502547,0.395425,0.112395,0.046334
2004-05-04,0.761690,0.765489,0.466612,0.522647,0.504317,0.397123,0.111505,0.047054
2004-05-05,0.762022,0.764536,0.467268,0.523457,0.505128,0.397735,0.112774,0.045977
2004-05-06,0.755779,0.758449,0.464012,0.518179,0.499850,0.391918,0.106105,0.039749
2004-05-07,0.743892,0.749905,0.455743,0.507915,0.489586,0.382512,0.094192,0.025756
2004-05-10,0.738523,0.745706,0.446919,0.500417,0.482088,0.375223,0.085162,0.015283
2004-05-11,0.743432,0.754943,0.456480,0.507482,0.489153,0.382117,0.091023,0.019547
2004-05-12,0.747005,0.756003,0.459857,0.511530,0.493200,0.386198,0.099085,0.029605
2004-05-13,0.744769,0.753679,0.456307,0.508471,0.490142,0.383102,0.096152,0.027534
2004-05-14,0.744319,0.749113,0.454838,0.508260,0.489931,0.382144,0.099418,0.035372
2004-05-17,0.737161,0.741120,0.447427,0.501501,0.483171,0.374784,0.094857,0.031005
2004-05-18,0.744607,0.750267,0.452391,0.507540,0.489211,0.380067,0.097874,0.039793
2004-05-19,0.741212,0.747698,0.450253,0.503902,0.485572,0.376352,0.093989,0.036087
2004-05-20,0.744158,0.751054,0.454504,0.506943,0.488614,0.379415,0.097682,0.042603
2004-05-21,0.747054,0.754968,0.457271,0.509556,0.491227,0.381939,0.099782,0.044365
2004-05-24,0.746687,0.754928,0.456596,0.509080,0.490750,0.380960,0.099868,0.044523
2004-05-25,0.762717,0.771150,0.473571,0.524743,0.506414,0.396991,0.115700,0.058107
2004-05-26,0.761886,0.772755,0.474236,0.524588,0.506258,0.396956,0.115729,0.061256
2004-05-27,0.768710,0.778577,0.479057,0.530381,0.512052,0.402270,0.118425,0.063022
2004-05-28,0.766762,0.777502,0.477914,0.529116,0.510786,0.400892,0.117220,0.059090
2004-06-01,0.767923,0.778552,0.479707,0.530021,0.511691,0.401648,0.119625,0.059826
2004-06-02,0.772193,0.781881,0.484121,0.534395,0.516066,0.406285,0.124750,0.061586
2004-06-03,0.766053,0.775918,0.479508,0.529618,0.511288,0.401048,0.121153,0.057717
2004-06-04,0.770468,0.781365,0.481386,0.533489,0.515160,0.404980,0.121821,0.060224
2004-06-07,0.786702,0.798473,0.494799,0.548259,0.529930,0.420395,0.136056,0.070483
2004-06-08,0.788123,0.801013,0.496626,0.549401,0.531072,0.421716,0.136166,0.069646
2004-06-09,0.780529,0.793395,0.489613,0.541232,0.522902,0.413255,0.128223,0.059561
2004-06-10,0.786279,0.799451,0.495032,0.546840,0.528511,0.418932,0.134508,0.067639
2004-06-14,0.776911,0.789110,0.488119,0.538418,0.520089,0.410837,0.126323,0.059534
2004-06-15,0.782569,0.796539,0.493619,0.544283,0.525953,0.416824,0.131169,0.061136
2004-06-16,0.783835,0.797062,0.494844,0.545444,0.527115,0.417937,0.132455,0.060492
2004-06-17,0.782458,0.794888,0.496027,0.544147,0.525818,0.417260,0.131321,0.061139
2004-06-18,0.785965,0.798117,0.499456,0.547519,0.529190,0.421370,0.134749,0.063843
2004-06-21,0.780681,0.791671,0.495513,0.543748,0.525419,0.416929,0.133108,0.062610
2004-06-22,0.780599,0.791887,0.493784,0.544327,0.525997,0.417444,0.133790,0.065006
2004-06-23,0.788181,0.800245,0.498691,0.551263,0.532933,0.423956,0.138911,0.070082
2004-06-24,0.784290,0.795700,0.495427,0.547465,0.529136,0.420189,0.136015,0.066899
2004-06-25,0.773469,0.786046,0.486689,0.536036,0.517707,0.407671,0.122903,0.048658
2004-06-28,0.772613,0.784086,0.486064,0.535919,0.517590,0.406872,0.123783,0.051277
2004-06-29,0.775017,0.787300,0.487813,0.538240,0.519910,0.409621,0.125169,0.049969
2004-06-30,0.776134,0.788772,0.489206,0.539058,0.520729,0.410391,0.126085,0.048874
2004-07-01,0.767779,0.780322,0.481669,0.531520,0.513191,0.403269,0.119436,0.043664
2004-07-02,0.764561,0.776979,0.479057,0.528908,0.510579,0.400657,0.119307,0.046778
2004-07-06,0.759524,0.772329,0.474097,0.523948,0.505619,0.395653,0.116186,0.044063
2004-07-07,0.761173,0.774262,0.476067,0.525919,0.507589,0.397719,0.118622,0.047841
2004-07-08,0.754876,0.767903,0.469045,0.518897,0.500567,0.391331,0.114254,0.044487
2004-07-09,0.757637,0.770443,0.472587,0.522439,0.504110,0.394868,0.116428,0.047027
2004-07-12,0.758392,0.771219,0.474257,0.524109,0.505780,0.395905,0.118907,0.050448
2004-07-13,0.761506,0.774572,0.476417,0.526269,0.507940,0.398201,0.122813,0.052041
2004-07-14,0.751736,0.763385,0.471414,0.521266,0.502937,0.393974,0.121864,0.052565
2004-07-15,0.743026,0.754132,0.464484,0.514336,0.496007,0.385597,0.117451,0.051417
2004-07-16,0.740609,0.752182,0.462332,0.512184,0.493855,0.383030,0.121663,0.056655
2004-07-19,0.740270,0.752106,0.462297,0.512149,0.493820,0.384503,0.122736,0.057382
2004-07-20,0.745705,0.757551,0.467119,0.516972,0.498642,0.389478,0.123554,0.055546
2004-07-21,0.732209,0.744449,0.454186,0.504039,0.485709,0.378369,0.111710,0.040561
2004-07-22,0.740074,0.752889,0.461191,0.511044,0.492714,0.385788,0.116099,0.041433
2004-07-23,0.728621,0.742477,0.449052,0.498904,0.480575,0.373736,0.108342,0.031071
2004-07-26,0.727899,0.742561,0.449455,0.499307,0.480978,0.373815,0.107584,0.034297
2004-07-27,0.738158,0.753338,0.458145,0.507997,0.489668,0.381751,0.113932,0.041552
2004-07-28,0.739331,0.754886,0.460305,0.510157,0.491828,0.383889,0.115374,0.041362
2004-07-29,0.743737,0.759645,0.464338,0.514190,0.495861,0.387458,0.118757,0.043855
2004-07-30,0.743635,0.758946,0.464103,0.513955,0.495626,0.387459,0.116044,0.038657
2004-08-02,0.750315,0.766900,0.470234,0.520497,0.502168,0.393104,0.123330,0.045574
2004-08-03,0.747128,0.761628,0.467494,0.516896,0.498567,0.389529,0.124958,0.045617
2004-08-04,0.748603,0.762866,0.467793,0.517109,0.498780,0.389404,0.123838,0.045647
2004-08-05,0.732574,0.747151,0.452604,0.501506,0.483177,0.373578,0.109213,0.031247
2004-08-06,0.717949,0.730493,0.439968,0.487375,0.469046,0.358525,0.098421,0.026725
2004-08-09,0.720793,0.732544,0.441178,0.489702,0.471373,0.361248,0.101549,0.029068
2004-08-10,0.732031,0.743495,0.452028,0.500239,0.481910,0.371498,0.111039,0.037194
2004-08-11,0.724302,0.733986,0.453125,0.496857,0.478528,0.367997,0.113777,0.045434
2004-08-12,0.713154,0.721398,0.443040,0.486328,0.467999,0.357209,0.108806,0.038730
2004-08-13,0.717390,0.726599,0.446330,0.490323,0.471994,0.361497,0.111992,0.042542
2004-08-16,0.729041,0.736884,0.456419,0.500759,0.482429,0.371262,0.123354,0.048826
2004-08-17,0.732727,0.740863,0.459233,0.503045,0.484715,0.372656,0.123883,0.047598
2004-08-18,0.745301,0.754065,0.471412,0.514777,0.496448,0.384284,0.130547,0.052617
2004-08-19,0.741950,0.750441,0.467705,0.511432,0.493102,0.380970,0.127962,0.052130
2004-08-20,0.746535,0.753473,0.472943,0.515509,0.497179,0.384484,0.133529,0.055681
2004-08-23,0.744558,0.752292,0.470823,0.513743,0.495413,0.382513,0.129836,0.052985
2004-08-24,0.744453,0.751344,0.471107,0.514297,0.495968,0.382470,0.132303,0.055956
2004-08-25,0.751526,0.758727,0.477004,0.520773,0.502444,0.389727,0.138411,0.062508
2004-08-26,0.750919,0.757632,0.475569,0.519363,0.501034,0.388831,0.139122,0.063809
2004-08-27,0.755817,0.763034,0.479276,0.523254,0.504925,0.392684,0.142579,0.066001
2004-08-30,0.748946,0.755118,0.474078,0.517445,0.499116,0.386198,0.138375,0.061238
2004-08-31,0.753965,0.758415,0.479186,0.522258,0.503929,0.391116,0.146188,0.071156
2004-09-01,0.754300,0.759552,0.478019,0.522639,0.504309,0.391302,0.145708,0.066406
2004-09-02,0.764500,0.769928,0.489024,0.533163,0.514833,0.401388,0.153869,0.073907
2004-09-03,0.755864,0.759756,0.486677,0.525999,0.507670,0.394274,0.151746,0.071605
2004-09-07,0.761047,0.765092,0.492405,0.532295,0.513966,0.400442,0.157035,0.079724
2004-09-08,0.757268,0.761794,0.486593,0.529223,0.510894,0.398171,0.154500,0.075081
2004-09-09,0.759437,0.765377,0.484207,0.530301,0.511972,0.399185,0.153868,0.077532
2004-09-10,0.764292,0.770764,0.485593,0.534395,0.516066,0.402693,0.156992,0.079471
2004-09-13,0.764397,0.770993,0.486028,0.534410,0.516081,0.402444,0.158922,0.080719
2004-09-14,0.766491,0.773324,0.488643,0.537592,0.519263,0.405124,0.160890,0.079130
2004-09-15,0.755818,0.761979,0.481041,0.528883,0.510554,0.396936,0.156871,0.077893
2004-09-16,0.752490,0.758944,0.478844,0.527660,0.509330,0.396161,0.156935,0.079735
2004-09-17,0.754643,0.761351,0.482877,0.532139,0.513809,0.401229,0.163506,0.087771
2004-09-20,0.749019,0.756873,0.475457,0.526629,0.508300,0.394294,0.153977,0.080759
2004-09-21,0.755207,0.764138,0.480299,0.532913,0.514583,0.400339,0.162374,0.089906
2004-09-22,0.738618,0.747237,0.467590,0.518266,0.499936,0.385416,0.148297,0.077777
2004-09-23,0.732620,0.741267,0.460934,0.511618,0.493289,0.379092,0.140207,0.066595
2004-09-24,0.731218,0.739139,0.462638,0.512133,0.493803,0.379136,0.144557,0.073114
2004-09-27,0.727194,0.735215,0.461327,0.508893,0.490563,0.375332,0.144437,0.074671
2004-09-28,0.733024,0.740647,0.467831,0.514316,0.495987,0.381404,0.150865,0.078366
2004-09-29,0.738249,0.745872,0.471236,0.518975,0.500646,0.385659,0.153367,0.076959
2004-09-30,0.718487,0.726128,0.453328,0.504135,0.485805,0.377030,0.148768,0.076220
2004-10-01,0.735980,0.743033,0.465514,0.518072,0.499743,0.391086,0.160604,0.087565
2004-10-04,0.742613,0.749777,0.471284,0.523602,0.505273,0.394873,0.162522,0.089560
2004-10-05,0.743063,0.748723,0.469963,0.523372,0.505043,0.395933,0.162781,0.094845
2004-10-06,0.744988,0.749867,0.472188,0.527557,0.509227,0.401826,0.169620,0.105324
2004-10-07,0.733378,0.738072,0.461155,0.516728,0.498399,0.390845,0.161515,0.100946
2004-10-08,0.722397,0.727291,0.454310,0.509041,0.490711,0.383853,0.157616,0.099730
2004-10-11,0.726947,0.732449,0.458533,0.514226,0.495897,0.388519,0.160252,0.099866
2004-10-12,0.727499,0.731298,0.457459,0.513610,0.495280,0.387203,0.161233,0.099087
2004-10-13,0.720889,0.724138,0.448103,0.505799,0.487470,0.379120,0.151134,0.087151
2004-10-14,0.710371,0.710503,0.436640,0.493700,0.475371,0.367700,0.139827,0.079530
