date,cum_log_return_benchmark,cum_log_return_markowitz,cum_log_return_markowitz_unconstrained,cum_log_return_hrp,cum_log_return_equal_weight,cum_log_return_market_cap,cum_log_return_xgboost,cum_log_return_rf,cum_log_return_lstm
2009-01-05,-0.2951396810,-0.1794381753,-0.2632307791,-0.2003701920,-0.2845637952,-0.2072395270,-0.4189929366,-0.4075835252,-0.3557873171
2009-01-06,-0.2998189695,-0.1924012699,-0.2748405806,-0.2140877991,-0.2994941200,-0.2196142067,-0.4304655960,-0.4175031525,-0.3690958933
2009-01-07,-0.2920322321,-0.1937139711,-0.2837265682,-0.2128997973,-0.2965695119,-0.2196630963,-0.4154178917,-0.4049977263,-0.3598749749
2009-01-08,-0.3225013523,-0.2103746018,-0.2923316392,-0.2346863994,-0.3259234612,-0.2477377537,-0.4538532855,-0.4394693262,-0.3926518195
2009-01-09,-0.3191100366,-0.2168057141,-0.3701864121,-0.2394768024,-0.3275555211,-0.2507062249,-0.4526659644,-0.4386711439,-0.3935051829
2009-01-12,-0.3406432509,-0.2305348186,-0.3663013156,-0.2542949212,-0.3465240820,-0.2684291825,-0.4787840619,-0.4622598729,-0.4148909547
2009-01-13,-0.3634658385,-0.2399597349,-0.3699919335,-0.2660677043,-0.3619947131,-0.2824469852,-0.4936227773,-0.4756884552,-0.4290124192
2009-01-14,-0.3617093233,-0.2351787367,-0.3558863929,-0.2625463867,-0.3562040868,-0.2744083078,-0.4894659436,-0.4733315500,-0.4256359003
2009-01-15,-0.3957417878,-0.2614281385,-0.3666887980,-0.2910536090,-0.3877153396,-0.3049013277,-0.5245058037,-0.5078808698,-0.4586115604
2009-01-16,-0.3944134886,-0.2644200027,-0.3707703931,-0.2921543070,-0.3946785986,-0.3080080849,-0.5306379036,-0.5112696238,-0.4649420965
2009-01-20,-0.3868803571,-0.2587490605,-0.3666887980,-0.2838704921,-0.3897930175,-0.3016989095,-0.5250706053,-0.5035057222,-0.4602172714
2009-01-21,-0.4411423717,-0.2843889239,-0.3862746654,-0.3139724496,-0.4372818021,-0.3436362643,-0.5873258204,-0.5560734498,-0.5135142727
2009-01-22,-0.3985703136,-0.2572461466,-0.4147620040,-0.2880289703,-0.3979464466,-0.3080011671,-0.5317068157,-0.5095948987,-0.4695822148
2009-01-23,-0.4138487601,-0.2655545221,-0.4202713751,-0.3025834593,-0.4128381740,-0.3244165749,-0.5483630964,-0.5267407513,-0.4855699592
2009-01-26,-0.4084855098,-0.2637741952,-0.4309689016,-0.3072374434,-0.4088961811,-0.3225412645,-0.5416907029,-0.5234776094,-0.4876395137
2009-01-27,-0.4029476596,-0.2628637110,-0.4258114356,-0.2966500835,-0.4023051195,-0.3157909156,-0.5270539115,-0.5090308378,-0.4744191798
2009-01-28,-0.3920813301,-0.2582270516,-0.4219099501,-0.2908117575,-0.3937449913,-0.3084942974,-0.5108805699,-0.4948780109,-0.4603760794
2009-01-29,-0.3590744914,-0.2386191599,-0.4231404780,-0.2723059580,-0.3650492171,-0.2845408172,-0.4787487056,-0.4668162316,-0.4303672313
2009-01-30,-0.3927555559,-0.2560114602,-0.4411551589,-0.2947081408,-0.3971645718,-0.3143796418,-0.5150384283,-0.4990928208,-0.4625518609
2009-02-02,-0.4158083769,-0.2787263424,-0.4567375520,-0.3193788681,-0.4209670658,-0.3357384603,-0.5399220812,-0.5251493130,-0.4891326316
2009-02-03,-0.4163412869,-0.2779800654,-0.4567375520,-0.3182499690,-0.4154889689,-0.3315030119,-0.5337412900,-0.5167643026,-0.4834140563
2009-02-04,-0.4006313484,-0.2585711958,-0.4380238106,-0.2997734068,-0.4038033818,-0.3166811499,-0.5250695696,-0.5109522314,-0.4752628139
2009-02-05,-0.4081490459,-0.2737730913,-0.4446457301,-0.3114519401,-0.4143110552,-0.3269844426,-0.5340786565,-0.5157748477,-0.4845754561
2009-02-06,-0.3919158573,-0.2603855076,-0.4171647610,-0.2981108002,-0.4021800864,-0.3104360802,-0.5222537413,-0.5053657382,-0.4759386616
2009-02-09,-0.3653751753,-0.2339515669,-0.4048436791,-0.2726617459,-0.3672247652,-0.2810037667,-0.4815281980,-0.4594450959,-0.4345760622
2009-02-10,-0.3638910836,-0.2424961415,-0.4154924747,-0.2787961803,-0.3679368384,-0.2850848664,-0.4826021092,-0.4541326457,-0.4309812896
2009-02-11,-0.4142597531,-0.2840670351,-0.4580891121,-0.3205682958,-0.4184460658,-0.3311697589,-0.5373355347,-0.5133925463,-0.4875609947
2009-02-12,-0.4063362759,-0.2733016593,-0.4777965105,-0.3092941875,-0.4051489536,-0.3232851990,-0.5215321758,-0.4949504543,-0.4694528770
2009-02-13,-0.4045986205,-0.2610837793,-0.4695925722,-0.3005037510,-0.4026165172,-0.3194380634,-0.5152636280,-0.4939313428,-0.4684229898
2009-02-17,-0.4146466289,-0.2717590002,-0.4788026664,-0.3097473020,-0.4156558738,-0.3318490985,-0.5303870613,-0.5100682359,-0.4846913844
2009-02-18,-0.4612761287,-0.2970678802,-0.5215565961,-0.3382887101,-0.4585566295,-0.3701913023,-0.5725172268,-0.5608560234,-0.5289698750
2009-02-19,-0.4622269462,-0.2907689483,-0.5114319997,-0.3332108375,-0.4539672612,-0.3635392586,-0.5687757038,-0.5577676549,-0.5260759258
2009-02-20,-0.4743238431,-0.2948331185,-0.5081741689,-0.3379277770,-0.4664442524,-0.3711538463,-0.5830684091,-0.5798692631,-0.5439262964
2009-02-23,-0.4858024354,-0.3015329695,-0.5209925392,-0.3486493314,-0.4781385596,-0.3814789932,-0.5953566988,-0.5937830594,-0.5607451960
2009-02-24,-0.5211177529,-0.3327091882,-0.5483074256,-0.3808449853,-0.5115557102,-0.4137681071,-0.6290574179,-0.6317273644,-0.5956449147
2009-02-25,-0.4817977036,-0.3059224637,-0.5094141550,-0.3545762244,-0.4780176365,-0.3827554447,-0.5929948809,-0.5923533273,-0.5596409639
2009-02-26,-0.4925127291,-0.3165175224,-0.5105020227,-0.3639021676,-0.4830757288,-0.3884928534,-0.5974455440,-0.5949184250,-0.5639669079
2009-02-27,-0.5084184059,-0.3291497461,-0.5260333192,-0.3779439318,-0.4905810128,-0.3988118956,-0.6061347153,-0.5989758658,-0.5712924468
2009-03-02,-0.5322648901,-0.3386716396,-0.5677312309,-0.3925250922,-0.5105691760,-0.4186134209,-0.6267211463,-0.6192996971,-0.5948377639
2009-03-03,-0.5800067788,-0.3743931373,-0.5677312309,-0.4293188616,-0.5528527887,-0.4568937602,-0.6684861146,-0.6602893505,-0.6426907834
2009-03-04,-0.5864341569,-0.3781003841,-0.5815645521,-0.4343781243,-0.5606454236,-0.4636422773,-0.6732526846,-0.6644760068,-0.6498815619
2009-03-05,-0.5629587986,-0.3609073073,-0.5584069630,-0.4169577669,-0.5520552580,-0.4493632127,-0.6623043461,-0.6517008183,-0.6455751729
2009-03-06,-0.6064221008,-0.3841289831,-0.5327546169,-0.4447994315,-0.5904787022,-0.4849841220,-0.7035669975,-0.6917802130,-0.6885782619
2009-03-09,-0.6052067864,-0.3810123600,-0.5497833592,-0.4389548768,-0.5834989784,-0.4785198659,-0.7013959165,-0.6862867013,-0.6794131649
