date,cum_log_return_benchmark,cum_log_return_markowitz,cum_log_return_markowitz_unconstrained,cum_log_return_hrp,cum_log_return_equal_weight,cum_log_return_market_cap,cum_log_return_xgboost,cum_log_return_rf,cum_log_return_lstm
2002-06-10,-0.3787338010,-0.4003879977,-0.6985868282,-0.0447754786,-0.1950089193,-0.3778856204,-0.2057011000,-0.2676629783,-0.2715821826
2002-06-11,-0.3756147121,-0.3961437703,-0.6925069918,-0.0424777540,-0.1920828281,-0.3731226644,-0.1985936293,-0.2648987425,-0.2698734039
2002-06-12,-0.3923833676,-0.4066524855,-0.7076103678,-0.0604849700,-0.2107891430,-0.3901353132,-0.2183798452,-0.2865047427,-0.2923336297
2002-06-13,-0.3858341872,-0.3899804097,-0.6963916350,-0.0452057993,-0.1939269635,-0.3691026367,-0.2061806511,-0.2686878166,-0.2742896743
2002-06-14,-0.3963771036,-0.4018448671,-0.7043840914,-0.0500617759,-0.2018861471,-0.3802774479,-0.2111456332,-0.2750926171,-0.2818002509
2002-06-17,-0.3986479732,-0.3988604017,-0.7045605242,-0.0494103612,-0.2015945957,-0.3784004673,-0.2112691579,-0.2747920189,-0.2823898097
2002-06-18,-0.3703604281,-0.3716320633,-0.6849574361,-0.0266716307,-0.1754003537,-0.3515067450,-0.1853786239,-0.2487958823,-0.2549586664
2002-06-19,-0.3694247545,-0.3718030468,-0.6915135461,-0.0276298791,-0.1774737071,-0.3526722618,-0.1851235253,-0.2501230844,-0.2574782684
2002-06-20,-0.3860988798,-0.3855478689,-0.6915639356,-0.0482167105,-0.1982351327,-0.3738103415,-0.2039528499,-0.2741705664,-0.2834071063
2002-06-21,-0.3996214149,-0.3947578245,-0.7100632721,-0.0551312670,-0.2100742759,-0.3853128382,-0.2193213283,-0.2884891583,-0.2998060372
2002-06-24,-0.4168110790,-0.4088992008,-0.7342250261,-0.0712902770,-0.2303315680,-0.4080309717,-0.2459009775,-0.3134635838,-0.3254328403
2002-06-25,-0.4131983516,-0.4019091649,-0.7251340714,-0.0657114453,-0.2215859326,-0.3961246853,-0.2355231854,-0.3026138221,-0.3125356513
2002-06-26,-0.4300409388,-0.4202412668,-0.7470253895,-0.0850007325,-0.2417325221,-0.4158469415,-0.2522616805,-0.3228143039,-0.3334549395
2002-06-27,-0.4327183015,-0.4231912342,-0.7417788613,-0.0785603527,-0.2354490003,-0.4097157315,-0.2430209726,-0.3118467562,-0.3227419058
2002-06-28,-0.4152957588,-0.4027400821,-0.7319434215,-0.0603513782,-0.2153617357,-0.3878900661,-0.2171551823,-0.2896796714,-0.3013477059
2002-07-01,-0.4161238567,-0.4098934813,-0.7548900066,-0.0653120400,-0.2231501546,-0.3983335038,-0.2337900484,-0.3009161312,-0.3114666322
2002-07-02,-0.4377435978,-0.4211795528,-0.7548900066,-0.0853717393,-0.2463104537,-0.4205808082,-0.2611811519,-0.3280372157,-0.3399299160
2002-07-03,-0.4591975097,-0.4308332476,-0.7588254944,-0.0996568808,-0.2652706446,-0.4382669871,-0.2821689375,-0.3500627659,-0.3641154946
2002-07-05,-0.4529937935,-0.4277085747,-0.7690753097,-0.0918664748,-0.2518612423,-0.4283901051,-0.2605527700,-0.3280757098,-0.3430589150
2002-07-08,-0.4169222781,-0.4008981552,-0.7475729132,-0.0597891427,-0.2133979677,-0.3897859173,-0.2164166309,-0.2816138825,-0.2947346979
2002-07-09,-0.4291808115,-0.4049944746,-0.7384132625,-0.0670021639,-0.2257933171,-0.4022149106,-0.2346013966,-0.3010873245,-0.3142746649
2002-07-10,-0.4542104509,-0.4266646998,-0.7643145033,-0.0929446164,-0.2525488367,-0.4257032782,-0.2648392624,-0.3317342204,-0.3443952938
2002-07-11,-0.4887625952,-0.4563972207,-0.7760778520,-0.1262616074,-0.2841628864,-0.4581554048,-0.2939983060,-0.3630188876,-0.3756746404
2002-07-12,-0.4812943549,-0.4591198145,-0.7845652176,-0.1223352962,-0.2771159524,-0.4503264194,-0.2850403098,-0.3526098717,-0.3621671157
2002-07-15,-0.4877635572,-0.4736848092,-0.8039343995,-0.1355076214,-0.2886485290,-0.4626500074,-0.2934563201,-0.3602910028,-0.3698978354
2002-07-16,-0.4915258455,-0.4794434985,-0.8185390615,-0.1415623960,-0.2891846698,-0.4684144858,-0.2810961923,-0.3496396978,-0.3598163382
2002-07-17,-0.5102083071,-0.5006739975,-0.8350960936,-0.1571368927,-0.3066078452,-0.4883778809,-0.2962877564,-0.3634456295,-0.3754408725
2002-07-18,-0.5045635416,-0.4996489748,-0.8483057094,-0.1497910056,-0.2967571578,-0.4788827018,-0.2802564381,-0.3473374653,-0.3594954485
2002-07-19,-0.5319539100,-0.5259103287,-0.8604678650,-0.1811803664,-0.3253554145,-0.5046933176,-0.3070644169,-0.3737133033,-0.3870212424
2002-07-22,-0.5710611915,-0.5792426944,-0.9141518305,-0.2298390602,-0.3670242452,-0.5483313584,-0.3480536292,-0.4159787359,-0.4227988906
2002-07-23,-0.6045256056,-0.6084535690,-0.8963163758,-0.2710459388,-0.4063039566,-0.5890032742,-0.3859081748,-0.4571875206,-0.4698561644
2002-07-24,-0.6319143703,-0.6375793855,-0.9007561052,-0.2974992044,-0.4370623891,-0.6219879843,-0.4150881691,-0.4882564080,-0.5077229562
2002-07-25,-0.5761700702,-0.5806163411,-0.8696650247,-0.2425112396,-0.3828916587,-0.5609739671,-0.3656319473,-0.4358989617,-0.4564418585
2002-07-26,-0.5818177540,-0.5774303835,-0.8432626121,-0.2385511593,-0.3913899672,-0.5717733933,-0.3778278318,-0.4465253830,-0.4719820559
2002-07-29,-0.5650749844,-0.5549659491,-0.8391309250,-0.2172017378,-0.3699732354,-0.5447679783,-0.3663281422,-0.4315227344,-0.4533719699
2002-07-30,-0.5124084085,-0.5060303861,-0.8012175221,-0.1663891056,-0.3137274729,-0.4899885428,-0.3045326569,-0.3707348422,-0.3902782825
2002-07-31,-0.5081680487,-0.5111445510,-0.8011541771,-0.1683702359,-0.3132999612,-0.4899348515,-0.3010498833,-0.3653791334,-0.3845987348
2002-08-01,-0.4984237413,-0.4893979758,-0.7763329554,-0.1406988861,-0.2936761358,-0.4721618443,-0.2859983973,-0.3505945804,-0.3698100852
