rebalance_date,invest_year,select_year,n_stocks,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,best_depth,best_n_estimators,best_min_leaf,best_min_samples_split,val_R2_selected,turnover,tc_drag_bps
2011-04-01,2011,2010,20,0.2546045650785553,0.0648234845588403,0.2239127008889128,0.2201686068109434,-43.418145130250686,0.5639097744360902,0.65,0.6356417261637282,5,50,1,5,0.0612306290760169,0.3265667209851478,0.0
2011-07-01,2011,2010,20,0.3338047092953788,0.1114255839477724,0.296581523989899,-0.3404581527551567,-15.102880356735138,-0.2586466165413533,0.35,0.5270462766947299,20,100,2,2,0.2189839332961149,0.6043756132211106,0.0
2011-10-03,2011,2010,20,0.2929847296011719,0.0858400517794718,0.2478509575522888,-0.0326622770462774,-5.783827525794171,-0.0842105263157894,0.75,0.0,1,100,1,2,-0.0862682799965304,0.7200090266499649,0.0
2012-01-03,2012,2011,20,0.298982145598883,0.0893903233869116,0.2605376572872834,-0.0753723114214941,-6.883042872948309,-0.031578947368421,0.7,0.5048781642974013,1,100,1,2,0.0249834153625733,1.087701023045187,0.0
2012-04-02,2012,2011,20,0.2721230254968608,0.0740509410055651,0.2334374000219825,0.1091616119631258,-34.0993462684968,0.300751879699248,0.55,0.5318160234783105,5,180,1,2,0.2384179771844384,0.3905616262011669,0.0
2012-07-02,2012,2011,20,0.3190474933190908,0.1017913029931953,0.2643805269749857,-0.2245570284895677,-18.962311463051886,-0.3428571428571428,0.6,0.0,2,180,10,2,0.0085087852419536,0.4014846877802553,0.0
2012-10-01,2012,2011,20,0.3385490373539366,0.1146154506932771,0.2763705677709617,-0.378832489543184,-58.30805784675082,-0.1924812030075187,0.4,0.4472135954999579,5,100,4,10,-0.0508671998915883,0.2703451076733434,0.0
2013-01-02,2013,2012,20,0.2847115145177025,0.0810606464989639,0.2468026139679164,0.0248343278320128,-21.45564810057093,0.025563909774436,0.8,0.6454972243679028,1,50,1,5,-0.1730139530101129,0.3566378508663021,0.0
2013-04-01,2013,2012,20,0.2997220369417219,0.0898332994284949,0.2599932052254595,-0.0807013465082095,-41.97934649380917,-0.1398496240601503,0.4,0.264575131106459,1,100,2,2,-0.0610525377917485,0.2457618540423652,0.0
2013-07-01,2013,2012,20,0.2748118943251051,0.0755215772625527,0.2392459139216119,0.0914697472174104,-86.6835006933525,0.2180451127819548,0.4,0.3892494720807615,1,135,10,5,-0.0848655181317536,0.5911653690137069,0.0
2013-10-01,2013,2012,20,0.2811746095010258,0.0790591610280543,0.2404688617880411,0.0489123485346844,-12.20706437448072,0.1984962406015037,0.65,,2,180,4,10,0.0121507589351665,0.6626144450604601,0.0
2014-01-02,2014,2013,20,0.3040070070475741,0.0924202603340238,0.2566728453229117,-0.1118226807100606,-57.31689689059055,0.1142857142857142,0.6,0.5945883900105632,5,230,10,2,0.1421257212293389,0.6931053214319451,0.0
2014-04-01,2014,2013,20,0.3274012878160652,0.107191603263618,0.2816249414728525,-0.2895230467803669,-50.08116789462268,-0.2483070680351954,0.4,0.3892494720807615,1,230,10,2,0.0320440980563743,0.5902096510702325,0.0
2014-07-01,2014,2013,20,0.2834205831950833,0.0803272269786411,0.2483561367568452,0.0336574198058206,-75.05803797197004,0.2932330827067668,0.35,0.3535533905932738,1,50,10,2,-0.0415009344557695,0.491677378109366,0.0
2014-10-01,2014,2013,20,0.2999809080681104,0.0899885452053681,0.248349466147203,-0.0825689648766088,-34.61651585240388,-0.1413533834586466,0.5,0.5,1,50,10,2,0.0377906362571027,0.5582193327356474,0.0
2015-01-02,2015,2014,20,0.2969980707774651,0.0882078540455361,0.2505635247512158,-0.0611471163372774,-44.58156830098452,-0.0932330827067669,0.45,0.4447495899966607,1,230,10,5,-0.0099155975809703,0.6457483461911786,0.0
2015-04-01,2015,2014,20,0.2717879550324631,0.0738686925007281,0.2285902690222853,0.1113540751792099,-64.84882606652941,0.3022556390977443,0.7,0.7071067811865476,1,135,1,2,-0.0808163781671988,0.1903371453841677,0.0
2015-07-01,2015,2014,20,0.2900433769972053,0.0841251605399429,0.2515167960680564,-0.0120320064955543,-38.40574428930272,-0.144360902255639,0.55,0.6110100926607787,1,230,1,2,0.000741774821641,0.2345245830720518,0.0
2015-10-01,2015,2014,20,0.2804445245761524,0.0786491313647441,0.2446003065861292,0.0538450362136043,-14.877407401554402,0.2646616541353383,0.75,0.0,1,50,10,2,-0.0381289350143956,0.3222722079817678,0.0
2016-01-04,2016,2015,20,0.3157653799458664,0.0997077751723574,0.2712102271102133,-0.1994920321486606,-31.99240909689098,0.0616541353383458,0.5,0.5,2,50,4,10,0.2709443973856985,0.6914689495302853,0.0
2016-04-01,2016,2015,20,0.2969290053960925,0.0881668342455127,0.2574131300287662,-0.0606536450588,-31.01854725237641,-0.2015795554363088,0.45,0.3741657386773941,1,180,1,2,-0.0288902487205435,0.4151414821459049,0.0
2016-07-01,2016,2015,20,0.2410197905746362,0.0580905394486415,0.2086906918207389,0.3011664427231098,-23.53918465108462,0.6358165833022429,0.8,0.8,1,100,1,2,-0.0442613851211814,0.5017303254017076,0.0
2016-10-03,2016,2015,20,0.2940786745521029,0.0864822668263216,0.2401843245653224,-0.0403881723467265,-8.872141813831824,-0.0947368421052631,0.45,0.4494665749754947,20,230,1,10,0.1048133713399004,0.6711590312340706,0.0
2017-01-03,2017,2016,20,0.2791755985999776,0.0779390148536558,0.2472015878188803,0.0623877912342158,-22.409192123462248,0.3142857142857143,0.65,0.6928203230275509,1,230,4,2,0.1274308521426538,0.7689343874111649,0.0
2017-04-03,2017,2016,20,0.3278770882926663,0.1075033850272769,0.2949125251497373,-0.2932738048394214,-90.73842729497692,-0.2676691729323308,0.4,0.3631365196012814,20,50,2,10,0.14258037940521,0.6897172159749064,0.0
2017-07-03,2017,2016,20,0.3048512759450076,0.0929343004452991,0.2615078572479438,-0.118006621898336,-35.32844965926888,-0.1849624060150375,0.55,0.5270462766947299,2,50,2,2,0.0267103769522715,0.5292452890762336,0.0
2017-10-02,2017,2016,20,0.2758182829446997,0.0760757252065624,0.2308645924375197,0.084803305785715,-12.80344247838726,0.2676691729323308,0.55,,1,100,1,2,-0.1066666152345676,0.5701492272060678,0.0
