rebalance_date,ticker,assigned_weight,turnover_at_rebalance
2017-07-01,JPM,0.08545,0.0
2017-07-01,WFC,0.01,0.0
2017-07-01,PG,0.02029,0.0
2017-07-01,BAC,0.01,0.0
2017-07-01,CVX,0.01,0.0
2017-07-01,VZ,0.01,0.0
2017-07-01,WMT,0.02705,0.0
2017-07-01,T,0.1,0.0
2017-07-01,PFE,0.01,0.0
2017-07-01,V,0.07721,0.0
2017-07-01,KO,0.1,0.0
2017-07-01,INTC,0.01,0.0
2017-10-01,AAPL,0.01,0.513904565241154
2017-10-01,GOOGL,0.01,0.0
2017-10-01,MSFT,0.1,0.0
2017-10-01,BRK-B,0.01,0.0
2017-10-01,XOM,0.01,0.0
2017-10-01,AMZN,0.1,0.0
2017-10-01,META,0.1,0.0
2017-10-01,JNJ,0.1,0.0
2017-10-01,JPM,0.08887,0.0
2017-10-01,WFC,0.01,0.0
2017-10-01,PG,0.1,0.0
2017-10-01,BAC,0.01,0.0
2017-10-01,CVX,0.1,0.0
2017-10-01,VZ,0.01,0.0
2017-10-01,WMT,0.09486,0.0
2017-10-01,T,0.1,0.0
2017-10-01,PFE,0.01,0.0
2017-10-01,V,0.01628,0.0
2017-10-01,KO,0.01,0.0
2017-10-01,INTC,0.01,0.0
2018-01-01,AAPL,0.08014,0.7582775211190919
2018-01-01,GOOGL,0.01,0.0
2018-01-01,MSFT,0.01,0.0
2018-01-01,AMZN,0.08882,0.0
2018-01-01,META,0.03498,0.0
2018-01-01,BRK-B,0.1,0.0
2018-01-01,JNJ,0.1,0.0
2018-01-01,JPM,0.05696,0.0
2018-01-01,XOM,0.01,0.0
2018-01-01,BAC,0.01,0.0
2018-01-01,WFC,0.01,0.0
2018-01-01,WMT,0.1,0.0
