rebalance_date,n_stocks,RMSE,MSE,MAE,R_squared,MAPE,Directional_Accuracy,Geometric_Score
2004-02-02,20,0.05484524353188464,0.003008000738071734,0.039473731010943945,-0.08485046090858028,1.0579021198339624,0.6,0.4879500364742666
2004-03-01,20,0.060067981435470715,0.0036081623937320546,0.048327494150953845,-1.7445724236787599,19.354512411279956,0.3,0.2581988897471611
2004-04-01,20,0.06672562844515674,0.0044523094914011106,0.04822150414799485,-0.7550050977130511,2.391125412185203,0.6,0.3333333333333333
2004-05-03,20,0.038066910768543995,0.0014490896954602907,0.031051200786734418,-0.16974633360188474,1.9923404198836716,0.5,0.30151134457776363
2004-06-01,20,0.037824804500552194,0.0014307158355049935,0.029470058117200902,-0.10100916536665983,2.2684712283370883,0.5,0.458257569495584
2004-07-01,20,0.06312070817437794,0.0039842238004349825,0.05039200993259233,-0.48270001819431485,1.608108422380154,0.4,0.2700308624336608
2004-08-02,20,0.06218743595512422,0.003867277190672677,0.04307948101406485,-0.8205789613399441,1.7294330070675699,0.55,0.0
2004-09-01,20,0.10576671302070743,0.011186597583204684,0.07453533997930922,-0.8031001070046735,1.4915841454120442,0.5,0.49236596391733095
2004-10-01,20,0.09826454691712289,0.009655921180827445,0.05070890811723986,-0.36968109020336803,0.8794555806647433,0.65,0.3779644730092272
2004-11-01,20,0.046702296709431095,0.0021811045179357383,0.03704789538374481,-0.2837107576958313,0.846024256401767,0.8,0.4841229182759271
2004-12-01,20,0.045359878364396346,0.0020575185652328314,0.03355017475478002,0.012368260429200362,1.4656939025249178,0.55,0.5135525910130955
2005-01-03,20,0.06453278645595034,0.004164480527769288,0.04732486648052174,-1.0959693470182028,1.9363417819532807,0.3,0.2581988897471611
2005-02-01,20,0.07606724068157317,0.0057862251049083805,0.048992461035263626,-0.3326570308740935,2.2046140388737294,0.45,0.28426762180748055
2005-03-01,20,0.051430449110996465,0.002645091095758797,0.037262076383708424,-0.2922362275421764,1.5006307082228254,0.5,0.529150262212918
2005-04-01,20,0.07001609246054062,0.004902253203442973,0.052905220481896366,-0.29339150237376477,1.1387937722080046,0.45,0.28867513459481287
2005-05-02,20,0.0489016402278821,0.0023913704169772165,0.03495637030763791,-0.16893943185922677,1.330771009638395,0.75,0.5239368319955838
2005-06-01,20,0.04250692221699261,0.0018068384363614594,0.036865650543381874,-1.0017785154813597,1.0916447221202585,0.3,0.32659863237109044
2005-07-01,20,0.06269725134567529,0.003930945326302782,0.04785137102220723,-0.34903533490532057,1.2957314429255755,0.4,0.36313651960128146
2005-08-01,20,0.04643198103830894,0.0021559288631418814,0.03850842398964798,-0.4145865326473863,2.829846753972047,0.5,0.57282196186948
2005-09-01,20,0.04570518058720418,0.002088963532508946,0.03497215279486901,-0.19154494483945195,1.2414361444574449,0.55,0.529150262212918
2005-10-03,20,0.06596669784706871,0.004351605224846461,0.051374852365634216,-0.00226561203157849,1.2450318064351096,0.45,0.42640143271122083
2005-11-01,20,0.06950453290518896,0.004830880094368496,0.056268985098936554,-2.458520171723466,0.8016996098606437,0.65,
2005-12-01,20,0.047790170627905484,0.0022839004086443204,0.0395580134799889,-0.6919384145195671,1.1711796155519323,0.35,0.4
2006-01-03,20,0.0667456664727506,0.004454983992891663,0.054220059432599735,-0.09850843070581417,1.0495990839122622,0.45,0.38188130791298663
2006-02-01,20,0.03392984149402579,0.0011512341438097142,0.02811456216843227,-0.041384461222851554,2.9164193639610296,0.4,0.34815531191139565
2006-03-01,20,0.03549206747034825,0.0012596868533197524,0.02899216681226314,0.014840785153668046,2.0172606767657317,0.35,0.24618298195866545
2006-04-03,20,0.053657902522248266,0.0028791705030870966,0.04250685446246348,-0.07809364026684928,1.52595444618574,0.5,0.30000000000000004
2006-05-01,20,0.056255074219587656,0.003164633375451316,0.04400655156703646,-0.12722325240129018,2.9478928561938136,0.5,0.30000000000000004
2006-06-01,20,0.027076310060754682,0.0007331265665061253,0.01842807607718888,0.057828667371308096,1.5693039245561176,0.65,0.628970902033151
2006-07-03,20,0.07118159730105444,0.005066819794329482,0.060969727820013156,-0.41324313391753464,0.9451130238614093,0.6,0.5163977794943222
2006-08-01,20,0.0700910465594274,0.00491275480779582,0.051522413704676674,-0.40928495200075,2.7388920020696648,0.7,0.5048781642974013
2006-09-01,20,0.04228743962116592,0.0017882275497137536,0.034966490340747475,-0.5267238103889793,0.9215133899327788,0.6,0.0
2006-10-02,20,0.043833230141767245,0.0019213520646611324,0.03372044222343666,-0.3276329048376203,0.9786454335143542,0.6,0.5590169943749475
2006-11-01,20,0.056049499393188304,0.003141546382227016,0.040532734201674345,-0.307605146259466,1.0661924140093473,0.4,0.27003086243366087
2006-12-01,20,0.048913593981169866,0.002392539676154737,0.041506363696207076,-0.41898554376744546,3.002481193321428,0.5,0.375
2007-01-03,19,0.03302085286980531,0.0010903767242493295,0.026972036188958295,-0.10741072780306937,0.9898078289564977,0.6842105263157895,0.5838742081211422
2007-02-01,19,0.041492338033525644,0.0017216141154883587,0.03490878277152361,-2.4514192973667877,1.773369328628588,0.3157894736842105,0.48507125007266594
2007-03-01,19,0.04288033292639201,0.0018387229518782187,0.036246981290099574,-0.7067310714603445,3.29836263718214,0.3684210526315789,0.4140393356054125
2007-04-02,19,0.058244354004840175,0.0033924047734411418,0.04957681781433971,-2.2961956029461428,0.8540242668481559,0.7368421052631579,
2007-05-01,19,0.04322679153314028,0.0018685555062495684,0.03319322763564414,-0.38026013340545206,1.046471983775609,0.631578947368421,0.0
2007-06-01,19,0.04913337295273961,0.0024140883377130043,0.04368960638721413,-0.29827682768873176,1.1870393247438684,0.21052631578947367,0.0
2007-07-02,19,0.05908608769538454,0.0034911657591466722,0.046684576980899395,-0.4439291065811395,1.0951570736274425,0.3684210526315789,0.3779644730092272
2007-08-01,19,0.04425115013743519,0.001958164288485831,0.03299857258527307,-0.2598606749678374,1.386777479251558,0.8421052631578947,0.0
2007-09-04,19,0.05105826965867946,0.002606946900538428,0.0422759857182843,-1.8374106072383318,1.2173505271257,0.7368421052631579,0.6183469424008423
2007-10-01,19,0.07244720638428885,0.0052485977128877434,0.04727801062776906,-0.09364628020841614,3.341533606856138,0.3684210526315789,0.3370999312316211
2007-11-01,19,0.07779850034752381,0.0060526066563236615,0.06555326965379092,-0.5875599707001746,1.3931674185599936,0.21052631578947367,0.22360679774997896
2007-12-03,19,0.05338078657963644,0.0028495083758606943,0.04577242082181792,-0.21684080004477235,1.6469032339977954,0.47368421052631576,0.4472135954999579
2008-01-02,19,0.13470908615922184,0.01814653789385265,0.10870315135311719,-0.9758196638063523,1.2481598087576824,0.2631578947368421,0.2581988897471611
2008-02-01,19,0.07903064587279772,0.00624584298707156,0.06039432903970098,-0.4852714316237594,1.535361636851361,0.3684210526315789,0.3922322702763681
2008-03-03,20,0.11521696333968573,0.013274948641218485,0.06893977930420207,-1.068660774080835,0.916869332069702,0.6,0.6
2008-04-01,20,0.11182513343654592,0.0125048604681013,0.08948730291688199,-0.43437151797440143,1.160825020537439,0.25,0.23094010767585033
2008-05-01,20,0.10124825334373631,0.01025120880515741,0.07180942965843343,-0.49073160103518054,1.6133279587112213,0.3,0.22473328748774735
2008-06-02,20,0.1629649382582537,0.026557571101516436,0.12491756781158873,-3.4874543916755236,1.2142778420638947,0.2,
2008-07-01,20,0.10120661929831154,0.010242779789793367,0.08293098500907911,0.01838383760889628,1.132800705280347,0.6,0.5222329678670935
2008-08-01,20,0.0757486655423364,0.005737860331444742,0.06383818384913714,-1.087110789970804,1.5678630245740426,0.45,0.3535533905932738
2008-09-02,20,0.2647705910842212,0.07010346590308786,0.15301511064529746,-0.6494725920639906,2.536348538561065,0.35,0.4
2008-10-01,20,0.23392680691247938,0.05472175099226841,0.19715253832187213,-5.105613349923181,1.1213444793569594,0.2,
2008-11-03,20,0.21345765087994012,0.045564168719182396,0.12719887268011182,-1.2995983314640434,1.0063065853486441,0.55,0.4330127018922193
2008-12-01,20,0.1259303655703918,0.015858456972692524,0.09278316957329194,-2.8814127991209086,4.126128863725304,0.55,0.0
2009-01-02,19,0.1151615734574649,0.013262188001199084,0.10035379822398927,-0.24946323606605336,1.5482542128284407,0.47368421052631576,0.48507125007266594
2009-02-02,19,0.1931319909759353,0.03729996593832875,0.16937890869362177,-2.6104129406765546,1.6427268087140678,0.10526315789473684,0.0
2009-03-02,19,0.1258654986498202,0.01584212375036789,0.09634742413324605,-2.3556610458046694,1.340244083753546,0.42105263157894735,0.0
2009-04-01,19,0.19188047712739048,0.03681811750263502,0.12323181034741137,-2.865001109626064,2.1764412493255554,0.42105263157894735,0.4225771273642583
2009-05-01,19,0.09904249368866089,0.009809415556068431,0.07292861420490152,-1.0079309069712896,0.9863007762149966,0.6842105263157895,0.7905694150420949
2009-06-01,19,0.0925994728277169,0.00857466236797108,0.07012563262309514,-1.6094720296517449,2.666760702832616,0.3684210526315789,0.4472135954999579
2009-07-01,19,0.08996700361621127,0.008094061739679371,0.0685617617922689,-2.2873669292247376,1.1705619191571794,0.631578947368421,
2009-08-03,19,0.10868510089290508,0.011812451156100955,0.07286188374215972,-2.938060966471644,2.485268444718186,0.2631578947368421,0.0
2009-09-01,19,0.06590143315117027,0.004342998891378164,0.04987726159457142,-0.50218734793761,3.148233675754176,0.631578947368421,0.3755338080994054
2009-10-01,19,0.05563338630790148,0.0030950736720841998,0.03892624670730867,-0.1262720934759609,2.8603717752832165,0.5789473684210527,0.5163977794943222
2009-11-02,19,0.04754831091624036,0.002260841870987462,0.03929676225391098,-1.4773752369565973,1.2065116465952415,0.6842105263157895,0.0
2009-12-01,19,0.04638312379169456,0.0021513941726756624,0.03580818517727383,-0.06177910917955942,1.4214846223531767,0.5263157894736842,0.5163977794943222
2010-01-04,20,0.08937961251146379,0.007988715132699414,0.07533067138268566,-2.149331273120217,1.306209453019876,0.35,0.4
2010-02-01,20,0.041522704235832826,0.0017241349670564492,0.0319592097868147,-0.060283079986298116,1.2626703857582067,0.5,0.30151134457776363
2010-03-01,20,0.06259230463987048,0.003917796600130351,0.04744817224346898,-0.7582790214174562,1.1023396151046088,0.8,0.0
2010-04-01,20,0.05112166420686606,0.0026134245512795706,0.03862346786018172,-0.14717448182794812,1.233506635619066,0.5,0.0
2010-05-03,20,0.105029374041152,0.011031169411476213,0.09419099767617453,-5.840495165951932,1.2896684859536933,0.15,
2010-06-01,20,0.07896029428916242,0.006234728074231134,0.06700947732640923,-1.544405278598271,1.4467702809623555,0.35,0.44280744277004763
2010-07-01,20,0.05104869498743999,0.0026059692599206805,0.04278118265583962,-0.3092868698581217,1.0111127454715088,0.55,0.0
2010-08-02,20,0.07886157956390469,0.006219148731314069,0.061360860549837026,-0.44014657663461865,1.0859286378288364,0.65,0.7302967433402214
2010-09-01,20,0.07243783374199622,0.005247239757233086,0.056945894701771894,-1.3391866292272279,0.8579133258199843,0.8,
2010-10-01,20,0.06660630855481758,0.004436400339299567,0.05087947455387002,-0.40885003041520185,1.0559130149906102,0.5,0.5601120336112039
2010-11-01,20,0.06562489468776478,0.004306626802780217,0.04840507851713661,-0.41486942773387625,1.048353732859908,0.55,0.5547001962252291
2010-12-01,20,0.08656708404617856,0.007493860040258144,0.06678201659666384,-1.181108848444615,0.9864689806304103,0.55,0.5270462766947299
2011-01-03,20,0.059161364033217416,0.0035000669942708714,0.047035254222855816,-0.900979875542107,1.3938856097765409,0.4,0.3779644730092272
2011-02-01,20,0.0517246842048044,0.002675442956086742,0.040394754313893264,-0.28964555306010964,2.2194631140838803,0.35,0.3227486121839514
2011-03-01,20,0.04567219168935034,0.0020859490937087622,0.03867814152516075,-0.17551312884512127,1.4524290966473499,0.3,0.28426762180748055
2011-04-01,20,0.06546341186955021,0.004285458293602367,0.05387098688090913,-0.2993406329469064,1.7022435881522664,0.75,0.408248290463863
2011-05-02,20,0.0464188157791272,0.0021547064583365486,0.039409129608873036,-0.7374513059509546,1.3743120463148968,0.4,0.3779644730092272
2011-06-01,20,0.029394610824075695,0.0008640431454988679,0.024024091978147373,-0.3914480189334817,1.4789697804889521,0.45,0.5163977794943222
2011-07-01,20,0.07881781710453557,0.00621224829312402,0.05496597848352004,-0.0194473906978323,1.01882689731382,0.6,0.3333333333333333
2011-08-01,20,0.09077747772796048,0.008240550462650362,0.07272830664841229,-1.4640091295915227,1.2310284433905327,0.3,0.3535533905932738
2011-09-01,20,0.10930332500934596,0.011947216858098715,0.06902826201340874,-1.052951181594929,1.3523959258830254,0.45,0.5303300858899106
2011-10-03,20,0.08704626851312616,0.00757705286205926,0.07271875646696452,-1.799345196638118,0.8203716565829714,0.65,
2011-11-01,20,0.09043880739560961,0.008179177883140171,0.056150383615338216,-0.6100257542586838,13.63130256178419,0.5,0.0
2011-12-01,20,0.0985047022789767,0.009703176371069839,0.08692522351440907,-0.9983637371234242,1.2347652607630992,0.5,0.6882472016116853
2012-01-03,20,0.07217973832291294,0.005209914624364187,0.057800496755827116,-0.2219185423761154,1.7847703916434,0.5,0.502518907629606
2012-02-01,20,0.06796123505586851,0.0046187294703190105,0.05036761652014602,-0.7681807063798243,1.0718065284179572,0.55,0.44280744277004763
2012-03-01,20,0.06956035897830043,0.004838643541190021,0.04957428061512846,-1.035418359464297,1.0081966175249888,0.55,0.5940885257860046
2012-04-02,20,0.03446119398792718,0.0011875738910735482,0.027443868238624824,0.25806447982567293,1.5522443500175902,0.6,0.6030226891555273
2012-05-01,20,0.08552510017478833,0.007314542759907579,0.0668248844758485,-0.5553573357785755,1.054517929004364,0.3,0.42008402520840293
2012-06-01,20,0.057545168115195854,0.0033114463734061532,0.04842665474960694,-1.754723590677433,1.262441989049754,0.6,0.0
2012-07-02,20,0.05576098895751781,0.0031092878895204235,0.049876589030804136,-1.3061186048502877,0.9616768071469938,0.85,0.5601120336112039
2012-08-01,20,0.04603036340111816,0.002118794354838998,0.03038081149009091,-0.08034370163437154,1.0766464871758772,0.55,0.42426406871192857
2012-09-04,20,0.049947330566196976,0.002494735830688955,0.039502121045558454,-0.47500306056598673,0.849024196598514,0.85,0.0
2012-10-01,20,0.051596607185362325,0.002662209873040583,0.039013097301032765,-0.7689179585679347,1.6712620386968826,0.35,0.3779644730092272
2012-11-01,20,0.04531594653129758,0.0020535350100274207,0.03472672190706326,-1.3458526313969688,1.9017116474945301,0.45,0.38188130791298663
2012-12-03,20,0.03854141972604287,0.0014854410344990066,0.033662272296548265,-0.011858815775029896,2.1983633017332824,0.5,0.40201512610368484
2013-01-02,20,0.06964665418510207,0.0048506564391791965,0.06200209141034692,-1.0932494650134235,1.147456458409297,0.8,0.0
2013-02-01,20,0.04085870207506334,0.0016694335352587853,0.033148191053615994,-0.6697728228597317,1.339354461980839,0.75,0.43204937989385733
2013-03-01,20,0.05450223132345001,0.0029704932192348554,0.047429288573313494,-1.0329585837184037,10.858982226557346,0.7,0.0
2013-04-01,20,0.05412248216745049,0.0029292430759659963,0.03764057263808562,-0.38521548215828894,0.9433471140297993,0.8,0.0
2013-05-01,20,0.06831660970390178,0.004667159161435248,0.06020559656160984,-0.0660389861122217,1.1040184804640156,0.45,0.0
2013-06-03,20,0.057497933532246595,0.0033060123604786475,0.044465016197375494,-1.626660925068884,1.482341129121805,0.25,0.30618621784789724
2013-07-01,20,0.053709651825266554,0.002884726699191359,0.044672323578467885,-0.2540165296726662,2.1218366209138786,0.75,0.0
2013-08-01,20,0.06451666164118236,0.0041623996293228115,0.06122985550084916,-1.1802568961017652,1.175499037665574,0.15,0.23570226039551584
2013-09-03,20,0.018932358404649637,0.0003584341947621077,0.015510684413949715,0.2889323997792348,1.7018495403741525,0.8,0.5773502691896257
2013-10-01,20,0.05997982351689834,0.003597579229118271,0.0457555274297431,-0.4417851788007898,1.764816171038736,0.6,0.38297084310253526
2013-11-01,20,0.0514736179608782,0.002649533345982443,0.04196361586873493,-0.9337310328498716,0.9981756654605777,0.65,0.0
2013-12-02,20,0.0383537675499703,0.001471011485277155,0.031658937960498276,-0.14354817990222735,1.025655417970215,0.55,0.5
2014-01-02,20,0.07067712216445793,0.00499525559744971,0.06314113117685242,-0.9949179550614775,1.2789302909192404,0.15,0.19802950859533486
2014-02-03,20,0.03789778228444559,0.001436241902079238,0.02884487239375368,-0.2806087562157089,1.4098083828514647,0.8,0.0
2014-03-03,20,0.05151816009552465,0.0026541208196281087,0.042491759194218756,-0.2454999022964115,0.8121989538210759,0.85,0.5601120336112039
2014-04-01,20,0.06176112253662343,0.0038144362569838145,0.049854886013526674,-0.29437610260008595,1.0842298506141284,0.55,0.0
2014-05-01,20,0.037337504248319525,0.0013940892234932784,0.03000001309402638,0.11492463992777979,4.471327122370692,0.65,0.3779644730092272
2014-06-02,20,0.031863521239768954,0.0010152839857972072,0.027999380419439834,-0.33281296164258434,1.5769834680604509,0.55,0.3178208630818641
2014-07-01,20,0.0415494486391471,0.0017263566822171225,0.036748493342118584,-0.4723142134624052,1.4605667628339725,0.3,0.0
2014-08-01,20,0.030676095388571772,0.0009410228282887543,0.025358779973566246,0.013823660226748413,1.466730675401309,0.65,0.0
2014-09-02,20,0.0352963320028517,0.0012458310528555329,0.025767376750482844,0.04528644732406306,0.8793595902719848,0.65,0.5741692517632145
2014-10-01,20,0.044710899102865964,0.0019990644985866607,0.02578739667140918,-0.27036878611193793,1.0531707484217867,0.7,0.3933978962347216
2014-11-03,20,0.06586091549530713,0.004337660189879987,0.052006530584918644,-0.4127586532269103,1.9439944449848525,0.7,0.0
2014-12-01,20,0.046111304453881015,0.0021262523984385074,0.03710613439127451,-0.38960215667941633,2.664683616530056,0.45,0.28867513459481287
2015-01-02,19,0.09567886798202335,0.009154445778321453,0.08179062160318863,-2.349789584814498,3.351373824694532,0.15789473684210525,0.24253562503633297
2015-02-02,19,0.05443431125716526,0.0029630942420419484,0.04113584317077811,-0.3896718938020465,8.698548352315747,0.7894736842105263,0.0
2015-03-02,19,0.04878703772524718,0.002380175050004692,0.039761139017187815,-2.722165881578605,1.6037155092407027,0.15789473684210525,0.24253562503633297
2015-04-01,19,0.0421262671097496,0.0017746223806019712,0.03541177525512035,0.26051708282484265,1.1278226662398496,0.5263157894736842,0.0
