rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_depth,best_n_est,best_min_leaf,best_min_samples_split,val_R2_selected
2023-05-01,2023,2022,AAPL,0.061006467375716474,0.0,0.0,2,50,10,2,-0.043508
2023-05-01,2023,2022,XOM,0.058799529597182355,0.0,0.0,2,50,10,2,-0.043508
2023-05-01,2023,2022,CVX,0.05818108599901665,0.0,0.0,2,50,10,2,-0.043508
2023-05-01,2023,2022,PG,0.056074127577464064,0.0,0.0,2,50,10,2,-0.043508
2023-05-01,2023,2022,NVDA,0.05584307574362334,0.0,0.0,2,50,10,2,-0.043508
2023-05-01,2023,2022,META,0.05575693720848618,0.0,0.0,2,50,10,2,-0.043508
2023-05-01,2023,2022,MSFT,0.05314591803696786,0.0,0.0,2,50,10,2,-0.043508
2023-05-01,2023,2022,BRK-B,0.05299802284672482,0.0,0.0,2,50,10,2,-0.043508
2023-05-01,2023,2022,LLY,0.052591409732650855,0.0,0.0,2,50,10,2,-0.043508
2023-05-01,2023,2022,MA,0.05251540073080691,0.0,0.0,2,50,10,2,-0.043508
2023-05-01,2023,2022,WMT,0.0353969018697363,0.0,0.0,2,50,10,2,-0.043508
2023-05-01,2023,2022,V,0.028502930115192313,0.0,0.0,2,50,10,2,-0.043508
2023-05-01,2023,2022,TSLA,0.027222736238796178,0.0,0.0,2,50,10,2,-0.043508
2023-05-01,2023,2022,UNH,0.027204007575689648,0.0,0.0,2,50,10,2,-0.043508
2023-05-01,2023,2022,JPM,0.013799347403412597,0.0,0.0,2,50,10,2,-0.043508
2023-05-01,2023,2022,PFE,0.00999901354923259,0.0,0.0,2,50,10,2,-0.043508
2023-06-01,2023,2022,UNH,0.08748562887753991,0.515993,0.0,10,230,1,2,0.011971
2023-06-01,2023,2022,JNJ,0.07329012090294992,0.0,0.0,10,230,1,2,0.011971
2023-06-01,2023,2022,PFE,0.07269327015421419,0.0,0.0,10,230,1,2,0.011971
2023-06-01,2023,2022,WMT,0.07266415780414838,0.0,0.0,10,230,1,2,0.011971
2023-06-01,2023,2022,AMZN,0.06957630537725937,0.0,0.0,10,230,1,2,0.011971
2023-06-01,2023,2022,PG,0.06023774425865562,0.0,0.0,10,230,1,2,0.011971
2023-06-01,2023,2022,BRK-B,0.05865275681568755,0.0,0.0,10,230,1,2,0.011971
2023-06-01,2023,2022,GOOGL,0.058106882663890226,0.0,0.0,10,230,1,2,0.011971
