rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_depth,best_n_est,best_leaf,best_max_features,val_R2_selected
2004-07-01,2004,2003,CVX,0.009995682094598545,0.0,0.0,5,100,5,0.5,0.020049
2004-07-01,2004,2003,INTC,0.009995682094598545,0.0,0.0,5,100,5,0.5,0.020049
2005-01-03,2005,2004,WFC,0.10000694494817326,0.611635,0.0,1,100,2,sqrt,-0.01061
2005-01-03,2005,2004,UPS,0.10000694494817326,0.0,0.0,1,100,2,sqrt,-0.01061
2005-01-03,2005,2004,BAC,0.10000694494817326,0.0,0.0,1,100,2,sqrt,-0.01061
2005-01-03,2005,2004,IBM,0.07358739257862366,0.0,0.0,1,100,2,sqrt,-0.01061
2005-01-03,2005,2004,AIG,0.0711227836033782,0.0,0.0,1,100,2,sqrt,-0.01061
2005-01-03,2005,2004,WMT,0.0689311439504768,0.0,0.0,1,100,2,sqrt,-0.01061
2005-01-03,2005,2004,C,0.06483906915722466,0.0,0.0,1,100,2,sqrt,-0.01061
2005-01-03,2005,2004,PG,0.05714512763705487,0.0,0.0,1,100,2,sqrt,-0.01061
2005-01-03,2005,2004,MSFT,0.053018626991168605,0.0,0.0,1,100,2,sqrt,-0.01061
2005-01-03,2005,2004,KO,0.04936523933066653,0.0,0.0,1,100,2,sqrt,-0.01061
2005-01-03,2005,2004,XOM,0.047175474502724093,0.0,0.0,1,100,2,sqrt,-0.01061
2005-01-03,2005,2004,CSCO,0.04230923049239653,0.0,0.0,1,100,2,sqrt,-0.01061
2005-01-03,2005,2004,JPM,0.038195728392498,0.0,0.0,1,100,2,sqrt,-0.01061
2005-01-03,2005,2004,JNJ,0.03752051330027964,0.0,0.0,1,100,2,sqrt,-0.01061
2005-01-03,2005,2004,PFE,0.028897151534311268,0.0,0.0,1,100,2,sqrt,-0.01061
2005-01-03,2005,2004,INTC,0.02575938952292499,0.0,0.0,1,100,2,sqrt,-0.01061
2005-01-03,2005,2004,VZ,0.010705626352507248,0.0,0.0,1,100,2,sqrt,-0.01061
2005-01-03,2005,2004,CVX,0.010468889269748361,0.0,0.0,1,100,2,sqrt,-0.01061
2005-01-03,2005,2004,GE,0.010468889269748361,0.0,0.0,1,100,2,sqrt,-0.01061
2005-01-03,2005,2004,HD,0.010468889269748361,0.0,0.0,1,100,2,sqrt,-0.01061
2005-07-01,2005,2004,WFC,0.07503984362292976,0.478972,0.0,5,135,3,sqrt,0.067257
2005-07-01,2005,2004,C,0.07427270776538951,0.0,0.0,5,135,3,sqrt,0.067257
2005-07-01,2005,2004,MSFT,0.07380026571669077,0.0,0.0,5,135,3,sqrt,0.067257
2005-07-01,2005,2004,IBM,0.07356201744335329,0.0,0.0,5,135,3,sqrt,0.067257
2005-07-01,2005,2004,WMT,0.06902365409858145,0.0,0.0,5,135,3,sqrt,0.067257
2005-07-01,2005,2004,JNJ,0.06874129530427497,0.0,0.0,5,135,3,sqrt,0.067257
2005-07-01,2005,2004,JPM,0.06808917758643923,0.0,0.0,5,135,3,sqrt,0.067257
2005-07-01,2005,2004,UPS,0.05931353963981473,0.0,0.0,5,135,3,sqrt,0.067257
2005-07-01,2005,2004,VZ,0.058070843212499675,0.0,0.0,5,135,3,sqrt,0.067257
2005-07-01,2005,2004,BAC,0.05723377661197968,0.0,0.0,5,135,3,sqrt,0.067257
2005-07-01,2005,2004,KO,0.051397685492521196,0.0,0.0,5,135,3,sqrt,0.067257
2005-07-01,2005,2004,GE,0.05127960670603881,0.0,0.0,5,135,3,sqrt,0.067257
2005-07-01,2005,2004,PFE,0.048929880389712854,0.0,0.0,5,135,3,sqrt,0.067257
2005-07-01,2005,2004,CSCO,0.035885472472125576,0.0,0.0,5,135,3,sqrt,0.067257
2005-07-01,2005,2004,PG,0.03081492541174291,0.0,0.0,5,135,3,sqrt,0.067257
2005-07-01,2005,2004,AIG,0.03039621816266299,0.0,0.0,5,135,3,sqrt,0.067257
2005-07-01,2005,2004,HD,0.02918421806446461,0.0,0.0,5,135,3,sqrt,0.067257
2005-07-01,2005,2004,CVX,0.020546059521044005,0.0,0.0,5,135,3,sqrt,0.067257
2005-07-01,2005,2004,INTC,0.01441979809199609,0.0,0.0,5,135,3,sqrt,0.067257
2005-07-01,2005,2004,XOM,0.009999014685738055,0.0,0.0,5,135,3,sqrt,0.067257
2006-01-03,2006,2005,JNJ,0.08315314790066171,0.589407,0.0,5,100,1,0.5,0.016223
2006-01-03,2006,2005,PFE,0.08029965728132128,0.0,0.0,5,100,1,0.5,0.016223
2006-01-03,2006,2005,GE,0.07492181894709594,0.0,0.0,5,100,1,0.5,0.016223
2006-01-03,2006,2005,JPM,0.07217068494879214,0.0,0.0,5,100,1,0.5,0.016223
2006-01-03,2006,2005,KO,0.07076613061959816,0.0,0.0,5,100,1,0.5,0.016223
2006-01-03,2006,2005,CSCO,0.06853741052515905,0.0,0.0,5,100,1,0.5,0.016223
2006-01-03,2006,2005,PG,0.06514051404242417,0.0,0.0,5,100,1,0.5,0.016223
2006-01-03,2006,2005,C,0.061727822252688955,0.0,0.0,5,100,1,0.5,0.016223
2006-01-03,2006,2005,AIG,0.06018260465223903,0.0,0.0,5,100,1,0.5,0.016223
2006-01-03,2006,2005,BAC,0.05727713463476768,0.0,0.0,5,100,1,0.5,0.016223
2006-01-03,2006,2005,WFC,0.054389449544544034,0.0,0.0,5,100,1,0.5,0.016223
2006-01-03,2006,2005,PEP,0.04347131888296685,0.0,0.0,5,100,1,0.5,0.016223
2006-01-03,2006,2005,WMT,0.03505746047255292,0.0,0.0,5,100,1,0.5,0.016223
2006-01-03,2006,2005,XOM,0.029503633244272836,0.0,0.0,5,100,1,0.5,0.016223
2006-01-03,2006,2005,INTC,0.029313440618942865,0.0,0.0,5,100,1,0.5,0.016223
2006-01-03,2006,2005,IBM,0.029221827758121606,0.0,0.0,5,100,1,0.5,0.016223
2006-01-03,2006,2005,CVX,0.026740208522930086,0.0,0.0,5,100,1,0.5,0.016223
2006-01-03,2006,2005,MSFT,0.024757962527826707,0.0,0.0,5,100,1,0.5,0.016223
2006-01-03,2006,2005,HD,0.02336875927261315,0.0,0.0,5,100,1,0.5,0.016223
2006-01-03,2006,2005,AMGN,0.009999013350480862,0.0,0.0,5,100,1,0.5,0.016223
2006-07-03,2006,2005,GE,0.09120989268150113,0.422856,0.0,5,135,1,0.5,0.019333
2006-07-03,2006,2005,INTC,0.08990189240932787,0.0,0.0,5,135,1,0.5,0.019333
2006-07-03,2006,2005,KO,0.07987773762956625,0.0,0.0,5,135,1,0.5,0.019333
2006-07-03,2006,2005,JNJ,0.07380887051234192,0.0,0.0,5,135,1,0.5,0.019333
2006-07-03,2006,2005,HD,0.06712261791950058,0.0,0.0,5,135,1,0.5,0.019333
2006-07-03,2006,2005,PG,0.06475764571105992,0.0,0.0,5,135,1,0.5,0.019333
2006-07-03,2006,2005,IBM,0.062113952098228196,0.0,0.0,5,135,1,0.5,0.019333
2006-07-03,2006,2005,BAC,0.06125101319170883,0.0,0.0,5,135,1,0.5,0.019333
2006-07-03,2006,2005,AIG,0.06122831161333829,0.0,0.0,5,135,1,0.5,0.019333
2006-07-03,2006,2005,PFE,0.04355591902149853,0.0,0.0,5,135,1,0.5,0.019333
2006-07-03,2006,2005,WFC,0.04307212624939408,0.0,0.0,5,135,1,0.5,0.019333
2006-07-03,2006,2005,CSCO,0.042188216208382104,0.0,0.0,5,135,1,0.5,0.019333
2006-07-03,2006,2005,PEP,0.04082234588803078,0.0,0.0,5,135,1,0.5,0.019333
2006-07-03,2006,2005,C,0.04077936230504663,0.0,0.0,5,135,1,0.5,0.019333
2006-07-03,2006,2005,JPM,0.035372838220626764,0.0,0.0,5,135,1,0.5,0.019333
2006-07-03,2006,2005,MSFT,0.03201744950239163,0.0,0.0,5,135,1,0.5,0.019333
2006-07-03,2006,2005,CVX,0.028443456383385655,0.0,0.0,5,135,1,0.5,0.019333
2006-07-03,2006,2005,AMGN,0.02248190055220563,0.0,0.0,5,135,1,0.5,0.019333
2006-07-03,2006,2005,XOM,0.00999722595123259,0.0,0.0,5,135,1,0.5,0.019333
2006-07-03,2006,2005,WMT,0.00999722595123259,0.0,0.0,5,135,1,0.5,0.019333
2007-01-03,2007,2006,INTC,0.1000029053994099,0.54027,0.0,1,200,1,sqrt,-0.000946
2007-01-03,2007,2006,WMT,0.1000029053994099,0.0,0.0,1,200,1,sqrt,-0.000946
2007-01-03,2007,2006,WFC,0.0943995742138378,0.0,0.0,1,200,1,sqrt,-0.000946
2007-01-03,2007,2006,JNJ,0.09014801013343716,0.0,0.0,1,200,1,sqrt,-0.000946
2007-01-03,2007,2006,PFE,0.08931225334735132,0.0,0.0,1,200,1,sqrt,-0.000946
2007-01-03,2007,2006,GE,0.08888491419538584,0.0,0.0,1,200,1,sqrt,-0.000946
2007-01-03,2007,2006,KO,0.07491058543173817,0.0,0.0,1,200,1,sqrt,-0.000946
2007-01-03,2007,2006,AIG,0.057108989223637115,0.0,0.0,1,200,1,sqrt,-0.000946
2007-01-03,2007,2006,BAC,0.052111434700749935,0.0,0.0,1,200,1,sqrt,-0.000946
2007-01-03,2007,2006,C,0.05104264556276984,0.0,0.0,1,200,1,sqrt,-0.000946
2007-01-03,2007,2006,PG,0.0485168991397071,0.0,0.0,1,200,1,sqrt,-0.000946
2007-01-03,2007,2006,CSCO,0.0270498903120404,0.0,0.0,1,200,1,sqrt,-0.000946
2007-01-03,2007,2006,CVX,0.02639497432645325,0.0,0.0,1,200,1,sqrt,-0.000946
2007-01-03,2007,2006,MSFT,0.02371654897204692,0.0,0.0,1,200,1,sqrt,-0.000946
2007-01-03,2007,2006,JPM,0.023110536814457676,0.0,0.0,1,200,1,sqrt,-0.000946
2007-01-03,2007,2006,XOM,0.022307170947996842,0.0,0.0,1,200,1,sqrt,-0.000946
2007-01-03,2007,2006,T,0.01052593849174813,0.0,0.0,1,200,1,sqrt,-0.000946
2007-01-03,2007,2006,VZ,0.010226911693911402,0.0,0.0,1,200,1,sqrt,-0.000946
2007-01-03,2007,2006,IBM,0.010226911693911402,0.0,0.0,1,200,1,sqrt,-0.000946
2007-07-02,2007,2006,JNJ,0.10000434556370857,0.451504,0.0,1,200,3,sqrt,-0.005045
2007-07-02,2007,2006,BAC,0.10000434556370857,0.0,0.0,1,200,3,sqrt,-0.005045
2007-07-02,2007,2006,PG,0.10000434556370857,0.0,0.0,1,200,3,sqrt,-0.005045
2007-07-02,2007,2006,WMT,0.09419085453622947,0.0,0.0,1,200,3,sqrt,-0.005045
2007-07-02,2007,2006,WFC,0.07308442873008612,0.0,0.0,1,200,3,sqrt,-0.005045
2007-07-02,2007,2006,C,0.059742679500586794,0.0,0.0,1,200,3,sqrt,-0.005045
2007-07-02,2007,2006,CSCO,0.05791195462497558,0.0,0.0,1,200,3,sqrt,-0.005045
2007-07-02,2007,2006,KO,0.0552309156533032,0.0,0.0,1,200,3,sqrt,-0.005045
2007-07-02,2007,2006,CVX,0.05127582985223193,0.0,0.0,1,200,3,sqrt,-0.005045
2007-07-02,2007,2006,XOM,0.05049367974061877,0.0,0.0,1,200,3,sqrt,-0.005045
2007-07-02,2007,2006,INTC,0.0503988522157886,0.0,0.0,1,200,3,sqrt,-0.005045
2007-07-02,2007,2006,PFE,0.046420880497644645,0.0,0.0,1,200,3,sqrt,-0.005045
2007-07-02,2007,2006,GE,0.04455968750520036,0.0,0.0,1,200,3,sqrt,-0.005045
2007-07-02,2007,2006,AIG,0.04166732547709071,0.0,0.0,1,200,3,sqrt,-0.005045
2007-07-02,2007,2006,JPM,0.030320106974226057,0.0,0.0,1,200,3,sqrt,-0.005045
2007-07-02,2007,2006,T,0.01209355624928766,0.0,0.0,1,200,3,sqrt,-0.005045
2007-07-02,2007,2006,MSFT,0.010865403917201439,0.0,0.0,1,200,3,sqrt,-0.005045
2007-07-02,2007,2006,IBM,0.010865403917201439,0.0,0.0,1,200,3,sqrt,-0.005045
2007-07-02,2007,2006,VZ,0.010865403917201439,0.0,0.0,1,200,3,sqrt,-0.005045
2008-01-02,2008,2007,AAPL,0.1000084345447531,1.030073,0.0,1,200,3,sqrt,0.055317
2008-01-02,2008,2007,C,0.1000084345447531,0.0,0.0,1,200,3,sqrt,0.055317
2008-01-02,2008,2007,AIG,0.1000084345447531,0.0,0.0,1,200,3,sqrt,0.055317
2008-01-02,2008,2007,JPM,0.1000084345447531,0.0,0.0,1,200,3,sqrt,0.055317
2008-01-02,2008,2007,CSCO,0.1000084345447531,0.0,0.0,1,200,3,sqrt,0.055317
2008-01-02,2008,2007,GOOGL,0.1000084345447531,0.0,0.0,1,200,3,sqrt,0.055317
2008-01-02,2008,2007,KO,0.06424981344846739,0.0,0.0,1,200,3,sqrt,0.055317
2008-01-02,2008,2007,BAC,0.062170548497661314,0.0,0.0,1,200,3,sqrt,0.055317
2008-01-02,2008,2007,MSFT,0.05252500077706037,0.0,0.0,1,200,3,sqrt,0.055317
2008-01-02,2008,2007,T,0.026618825271927937,0.0,0.0,1,200,3,sqrt,0.055317
2008-01-02,2008,2007,INTC,0.02216760300098189,0.0,0.0,1,200,3,sqrt,0.055317
2008-01-02,2008,2007,PG,0.01913528908170915,0.0,0.0,1,200,3,sqrt,0.055317
2008-01-02,2008,2007,XOM,0.01913528908170915,0.0,0.0,1,200,3,sqrt,0.055317
2008-01-02,2008,2007,PFE,0.01913528908170915,0.0,0.0,1,200,3,sqrt,0.055317
2008-01-02,2008,2007,CVX,0.01913528908170915,0.0,0.0,1,200,3,sqrt,0.055317
2008-01-02,2008,2007,JNJ,0.01913528908170915,0.0,0.0,1,200,3,sqrt,0.055317
2008-01-02,2008,2007,GE,0.01913528908170915,0.0,0.0,1,200,3,sqrt,0.055317
2008-01-02,2008,2007,VZ,0.01913528908170915,0.0,0.0,1,200,3,sqrt,0.055317
2008-01-02,2008,2007,WMT,0.01913528908170915,0.0,0.0,1,200,3,sqrt,0.055317
2008-01-02,2008,2007,IBM,0.01913528908170915,0.0,0.0,1,200,3,sqrt,0.055317
2008-07-01,2008,2007,C,0.10000646722833291,0.657135,0.0,1,100,1,sqrt,0.042685
2008-07-01,2008,2007,AAPL,0.10000646722833291,0.0,0.0,1,100,1,sqrt,0.042685
2008-07-01,2008,2007,AIG,0.10000646722833291,0.0,0.0,1,100,1,sqrt,0.042685
2008-07-01,2008,2007,WMT,0.10000646722833291,0.0,0.0,1,100,1,sqrt,0.042685
2008-07-01,2008,2007,IBM,0.10000646722833291,0.0,0.0,1,100,1,sqrt,0.042685
2008-07-01,2008,2007,CVX,0.10000646722833291,0.0,0.0,1,100,1,sqrt,0.042685
2008-07-01,2008,2007,JNJ,0.028568656902143028,0.0,0.0,1,100,1,sqrt,0.042685
2008-07-01,2008,2007,JPM,0.028568656902143028,0.0,0.0,1,100,1,sqrt,0.042685
2008-07-01,2008,2007,BAC,0.028568656902143028,0.0,0.0,1,100,1,sqrt,0.042685
2008-07-01,2008,2007,XOM,0.028568656902143028,0.0,0.0,1,100,1,sqrt,0.042685
2008-07-01,2008,2007,PG,0.028568656902143028,0.0,0.0,1,100,1,sqrt,0.042685
2008-07-01,2008,2007,KO,0.028568656902143028,0.0,0.0,1,100,1,sqrt,0.042685
2008-07-01,2008,2007,GOOGL,0.028568656902143028,0.0,0.0,1,100,1,sqrt,0.042685
2008-07-01,2008,2007,MSFT,0.028568656902143028,0.0,0.0,1,100,1,sqrt,0.042685
2008-07-01,2008,2007,CSCO,0.028568656902143028,0.0,0.0,1,100,1,sqrt,0.042685
2008-07-01,2008,2007,T,0.028568656902143028,0.0,0.0,1,100,1,sqrt,0.042685
2008-07-01,2008,2007,VZ,0.028568656902143028,0.0,0.0,1,100,1,sqrt,0.042685
2008-07-01,2008,2007,INTC,0.028568656902143028,0.0,0.0,1,100,1,sqrt,0.042685
2008-07-01,2008,2007,GE,0.028568656902143028,0.0,0.0,1,100,1,sqrt,0.042685
2008-07-01,2008,2007,PFE,0.028568656902143028,0.0,0.0,1,100,1,sqrt,0.042685
2009-01-02,2009,2008,PG,0.09888335071600858,0.901189,0.0,2,200,5,sqrt,0.012556
2009-01-02,2009,2008,GE,0.09888335071600858,0.0,0.0,2,200,5,sqrt,0.012556
2009-01-02,2009,2008,WMT,0.09637048092750221,0.0,0.0,2,200,5,sqrt,0.012556
2009-01-02,2009,2008,CSCO,0.08713665361801196,0.0,0.0,2,200,5,sqrt,0.012556
2009-01-02,2009,2008,JNJ,0.08709132050778697,0.0,0.0,2,200,5,sqrt,0.012556
2009-01-02,2009,2008,PEP,0.06922528607371359,0.0,0.0,2,200,5,sqrt,0.012556
2009-01-02,2009,2008,MSFT,0.06628025007437581,0.0,0.0,2,200,5,sqrt,0.012556
2009-01-02,2009,2008,GOOGL,0.06000937097618425,0.0,0.0,2,200,5,sqrt,0.012556
2009-01-02,2009,2008,PFE,0.057980487547856445,0.0,0.0,2,200,5,sqrt,0.012556
2009-01-02,2009,2008,KO,0.05343857021868376,0.0,0.0,2,200,5,sqrt,0.012556
2009-01-02,2009,2008,CVX,0.05300249360198566,0.0,0.0,2,200,5,sqrt,0.012556
2009-01-02,2009,2008,XOM,0.03844745790096114,0.0,0.0,2,200,5,sqrt,0.012556
2009-01-02,2009,2008,ORCL,0.037564898400523294,0.0,0.0,2,200,5,sqrt,0.012556
2009-01-02,2009,2008,VZ,0.022749427492870986,0.0,0.0,2,200,5,sqrt,0.012556
2009-01-02,2009,2008,JPM,0.018535162815730588,0.0,0.0,2,200,5,sqrt,0.012556
2009-01-02,2009,2008,IBM,0.017855219252603475,0.0,0.0,2,200,5,sqrt,0.012556
2009-01-02,2009,2008,T,0.01655059817599267,0.0,0.0,2,200,5,sqrt,0.012556
2009-01-02,2009,2008,WFC,0.009997810491600019,0.0,0.0,2,200,5,sqrt,0.012556
2009-01-02,2009,2008,INTC,0.009997810491600019,0.0,0.0,2,200,5,sqrt,0.012556
2009-07-01,2009,2008,WMT,0.07119178119682078,0.542168,0.0,1,200,4,0.5,0.005235
2009-07-01,2009,2008,KO,0.06642385855566134,0.0,0.0,1,200,4,0.5,0.005235
2009-07-01,2009,2008,PG,0.06619562830078625,0.0,0.0,1,200,4,0.5,0.005235
2009-07-01,2009,2008,T,0.06532832672336489,0.0,0.0,1,200,4,0.5,0.005235
2009-07-01,2009,2008,XOM,0.06468889881112387,0.0,0.0,1,200,4,0.5,0.005235
2009-07-01,2009,2008,IBM,0.06159116483931433,0.0,0.0,1,200,4,0.5,0.005235
2009-07-01,2009,2008,PFE,0.06057016364072996,0.0,0.0,1,200,4,0.5,0.005235
2009-07-01,2009,2008,CVX,0.0602691292895358,0.0,0.0,1,200,4,0.5,0.005235
2009-07-01,2009,2008,VZ,0.058022051970812075,0.0,0.0,1,200,4,0.5,0.005235
2009-07-01,2009,2008,CSCO,0.05774100503415298,0.0,0.0,1,200,4,0.5,0.005235
2009-07-01,2009,2008,GE,0.05669430918169877,0.0,0.0,1,200,4,0.5,0.005235
2009-07-01,2009,2008,JNJ,0.0550149643355815,0.0,0.0,1,200,4,0.5,0.005235
2009-07-01,2009,2008,INTC,0.04849796825407375,0.0,0.0,1,200,4,0.5,0.005235
2009-07-01,2009,2008,GOOGL,0.046858745244246255,0.0,0.0,1,200,4,0.5,0.005235
2009-07-01,2009,2008,JPM,0.045907642665731746,0.0,0.0,1,200,4,0.5,0.005235
2009-07-01,2009,2008,PEP,0.044433991296693405,0.0,0.0,1,200,4,0.5,0.005235
2009-07-01,2009,2008,WFC,0.030830297185095498,0.0,0.0,1,200,4,0.5,0.005235
2009-07-01,2009,2008,ORCL,0.029741057541648172,0.0,0.0,1,200,4,0.5,0.005235
2009-07-01,2009,2008,MSFT,0.009999015932928656,0.0,0.0,1,200,4,0.5,0.005235
2010-01-04,2010,2009,BAC,0.10000330994177463,0.99633,0.0,1,200,1,sqrt,-0.020021
2010-01-04,2010,2009,WFC,0.10000330994177463,0.0,0.0,1,200,1,sqrt,-0.020021
2010-01-04,2010,2009,JPM,0.10000330994177463,0.0,0.0,1,200,1,sqrt,-0.020021
2010-01-04,2010,2009,XOM,0.08254820497039979,0.0,0.0,1,200,1,sqrt,-0.020021
2010-01-04,2010,2009,MRK,0.07983914426663938,0.0,0.0,1,200,1,sqrt,-0.020021
2010-01-04,2010,2009,PFE,0.07561302623980373,0.0,0.0,1,200,1,sqrt,-0.020021
2010-01-04,2010,2009,MSFT,0.0724181821931996,0.0,0.0,1,200,1,sqrt,-0.020021
2010-01-04,2010,2009,INTC,0.06112593675152107,0.0,0.0,1,200,1,sqrt,-0.020021
2010-01-04,2010,2009,ORCL,0.054526145420714794,0.0,0.0,1,200,1,sqrt,-0.020021
2010-01-04,2010,2009,AAPL,0.05367079132361337,0.0,0.0,1,200,1,sqrt,-0.020021
2010-01-04,2010,2009,PG,0.04919748402275468,0.0,0.0,1,200,1,sqrt,-0.020021
2010-01-04,2010,2009,CSCO,0.031075327799818357,0.0,0.0,1,200,1,sqrt,-0.020021
2010-01-04,2010,2009,KO,0.02901065563605276,0.0,0.0,1,200,1,sqrt,-0.020021
2010-01-04,2010,2009,CVX,0.024590542232382773,0.0,0.0,1,200,1,sqrt,-0.020021
2010-01-04,2010,2009,WMT,0.02329957324210722,0.0,0.0,1,200,1,sqrt,-0.020021
2010-01-04,2010,2009,VZ,0.01626043680728285,0.0,0.0,1,200,1,sqrt,-0.020021
2010-01-04,2010,2009,JNJ,0.013986564770053707,0.0,0.0,1,200,1,sqrt,-0.020021
2010-01-04,2010,2009,T,0.010942684832777373,0.0,0.0,1,200,1,sqrt,-0.020021
2010-01-04,2010,2009,GOOGL,0.010942684832777373,0.0,0.0,1,200,1,sqrt,-0.020021
2010-01-04,2010,2009,IBM,0.010942684832777373,0.0,0.0,1,200,1,sqrt,-0.020021
2010-07-01,2010,2009,MSFT,0.0982435659629146,0.413596,0.0,1,100,4,sqrt,0.001032
2010-07-01,2010,2009,GOOGL,0.0982435659629146,0.0,0.0,1,100,4,sqrt,0.001032
2010-07-01,2010,2009,BAC,0.09526990961548192,0.0,0.0,1,100,4,sqrt,0.001032
2010-07-01,2010,2009,WFC,0.08786373989417996,0.0,0.0,1,100,4,sqrt,0.001032
2010-07-01,2010,2009,JPM,0.0810422696868207,0.0,0.0,1,100,4,sqrt,0.001032
2010-07-01,2010,2009,INTC,0.08076726503009195,0.0,0.0,1,100,4,sqrt,0.001032
2010-07-01,2010,2009,CSCO,0.06524808462408477,0.0,0.0,1,100,4,sqrt,0.001032
2010-07-01,2010,2009,XOM,0.059073272221260444,0.0,0.0,1,100,4,sqrt,0.001032
2010-07-01,2010,2009,AAPL,0.053662281071620424,0.0,0.0,1,100,4,sqrt,0.001032
2010-07-01,2010,2009,ORCL,0.0528308402545661,0.0,0.0,1,100,4,sqrt,0.001032
2010-07-01,2010,2009,PFE,0.051214106207795644,0.0,0.0,1,100,4,sqrt,0.001032
2010-07-01,2010,2009,CVX,0.04733021620268892,0.0,0.0,1,100,4,sqrt,0.001032
2010-07-01,2010,2009,MRK,0.03382514980114852,0.0,0.0,1,100,4,sqrt,0.001032
2010-07-01,2010,2009,VZ,0.018708054302016084,0.0,0.0,1,100,4,sqrt,0.001032
2010-07-01,2010,2009,WMT,0.017871676439558157,0.0,0.0,1,100,4,sqrt,0.001032
2010-07-01,2010,2009,KO,0.0169687535373641,0.0,0.0,1,100,4,sqrt,0.001032
2010-07-01,2010,2009,T,0.011852596667370683,0.0,0.0,1,100,4,sqrt,0.001032
2010-07-01,2010,2009,IBM,0.00999488417270752,0.0,0.0,1,100,4,sqrt,0.001032
2010-07-01,2010,2009,PG,0.00999488417270752,0.0,0.0,1,100,4,sqrt,0.001032
2010-07-01,2010,2009,JNJ,0.00999488417270752,0.0,0.0,1,100,4,sqrt,0.001032
2011-01-03,2011,2010,ORCL,0.09745177418212957,0.676219,0.0,1,200,1,sqrt,-0.029402
2011-01-03,2011,2010,WFC,0.09745177418212957,0.0,0.0,1,200,1,sqrt,-0.029402
2011-01-03,2011,2010,C,0.09745177418212957,0.0,0.0,1,200,1,sqrt,-0.029402
2011-01-03,2011,2010,INTC,0.09010730256549158,0.0,0.0,1,200,1,sqrt,-0.029402
2011-01-03,2011,2010,AAPL,0.08811021725015665,0.0,0.0,1,200,1,sqrt,-0.029402
2011-01-03,2011,2010,GOOGL,0.08705581089043098,0.0,0.0,1,200,1,sqrt,-0.029402
2011-01-03,2011,2010,JPM,0.08170428104967346,0.0,0.0,1,200,1,sqrt,-0.029402
2011-01-03,2011,2010,GE,0.0711217729175062,0.0,0.0,1,200,1,sqrt,-0.029402
2011-01-03,2011,2010,BAC,0.049636976102851435,0.0,0.0,1,200,1,sqrt,-0.029402
2011-01-03,2011,2010,JNJ,0.04427856524964667,0.0,0.0,1,200,1,sqrt,-0.029402
2011-01-03,2011,2010,PFE,0.039354176979700166,0.0,0.0,1,200,1,sqrt,-0.029402
2011-01-03,2011,2010,MSFT,0.03687596332211265,0.0,0.0,1,200,1,sqrt,-0.029402
2011-01-03,2011,2010,BRK-B,0.03376486330232227,0.0,0.0,1,200,1,sqrt,-0.029402
2011-01-03,2011,2010,WMT,0.021320342013845216,0.0,0.0,1,200,1,sqrt,-0.029402
2011-01-03,2011,2010,PG,0.014317432206332307,0.0,0.0,1,200,1,sqrt,-0.029402
2011-01-03,2011,2010,CVX,0.009999394720708344,0.0,0.0,1,200,1,sqrt,-0.029402
2011-01-03,2011,2010,KO,0.009999394720708344,0.0,0.0,1,200,1,sqrt,-0.029402
2011-01-03,2011,2010,T,0.009999394720708344,0.0,0.0,1,200,1,sqrt,-0.029402
2011-01-03,2011,2010,IBM,0.009999394720708344,0.0,0.0,1,200,1,sqrt,-0.029402
2011-01-03,2011,2010,XOM,0.009999394720708344,0.0,0.0,1,200,1,sqrt,-0.029402
2011-07-01,2011,2010,PFE,0.09866071930995715,0.677153,0.0,1,200,1,0.5,-0.013657
2011-07-01,2011,2010,CVX,0.05490354197646185,0.0,0.0,1,200,1,0.5,-0.013657
2011-07-01,2011,2010,XOM,0.05263783313148111,0.0,0.0,1,200,1,0.5,-0.013657
2011-07-01,2011,2010,ORCL,0.0522124590429758,0.0,0.0,1,200,1,0.5,-0.013657
2011-07-01,2011,2010,GE,0.05160725649161597,0.0,0.0,1,200,1,0.5,-0.013657
2011-07-01,2011,2010,T,0.05156972139244126,0.0,0.0,1,200,1,0.5,-0.013657
2011-07-01,2011,2010,AAPL,0.051221141854560566,0.0,0.0,1,200,1,0.5,-0.013657
2011-07-01,2011,2010,IBM,0.05112636544184675,0.0,0.0,1,200,1,0.5,-0.013657
2011-07-01,2011,2010,KO,0.05060638770866586,0.0,0.0,1,200,1,0.5,-0.013657
2011-07-01,2011,2010,JPM,0.050241792498296634,0.0,0.0,1,200,1,0.5,-0.013657
2011-07-01,2011,2010,WMT,0.05002954235963502,0.0,0.0,1,200,1,0.5,-0.013657
2011-07-01,2011,2010,JNJ,0.04998372089241847,0.0,0.0,1,200,1,0.5,-0.013657
2011-07-01,2011,2010,PG,0.04996323467057092,0.0,0.0,1,200,1,0.5,-0.013657
2011-07-01,2011,2010,MSFT,0.04975567945395258,0.0,0.0,1,200,1,0.5,-0.013657
2011-07-01,2011,2010,INTC,0.049559846660981476,0.0,0.0,1,200,1,0.5,-0.013657
2011-07-01,2011,2010,WFC,0.04930376699493798,0.0,0.0,1,200,1,0.5,-0.013657
2011-07-01,2011,2010,C,0.04707857236795774,0.0,0.0,1,200,1,0.5,-0.013657
2011-07-01,2011,2010,GOOGL,0.04272636237618244,0.0,0.0,1,200,1,0.5,-0.013657
2011-07-01,2011,2010,BRK-B,0.036813039828129904,0.0,0.0,1,200,1,0.5,-0.013657
