rebalance_date,invest_year,select_year,n_stocks,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,best_depth,best_n_estimators,best_min_leaf,best_min_samples_split,val_R2_selected,turnover,tc_drag_bps
2004-10-01,2004,2003,20,0.30979558921145833,0.09597330709487464,0.26095830930599917,-0.15456610038946916,-165.52400353934763,-0.10676691729323308,0.45,0.42640143271122083,5,50,10,5,0.20923268133038486,0.37075684246867685,0.0
2004-11-01,2004,2003,20,0.2557000292274746,0.06538250494693135,0.219225322680963,0.2134435495106003,-169.6371501212247,0.625563909774436,0.9,0.8796644381862461,1,135,4,5,-0.07078447993581993,0.298645760717405,0.0
2004-12-01,2004,2003,20,0.3215588669268931,0.10340010489930736,0.28764438150188215,-0.24391103638264489,-144.9983344073686,-0.3804511278195489,0.5,0.34641016151377546,1,180,10,2,-0.05600598215083519,0.14989075139291738,0.0
2005-01-03,2005,2004,20,0.3016642041972238,0.09100129209394432,0.25123577023020105,-0.09475238609256342,-119.87808226709326,0.003007518796992481,0.5,0.5773502691896257,10,230,1,10,-0.009092525929350836,0.37811323935424124,0.0
2005-02-01,2005,2004,20,0.32260270451849565,0.10407250496264782,0.2881365194499389,-0.25200005970102657,-67.33227031621661,-0.23157894736842105,0.3,0.22360679774997896,2,50,10,10,-0.2763634739087293,0.5323556910017839,0.0
2005-03-01,2005,2004,20,0.28831550755348284,0.08312583189582243,0.256874800217977,-1.000776929216407e-05,-110.89786805238339,0.09924812030075188,0.3,0.3960590171906697,1,50,10,5,0.026092822069881283,0.5311802459174046,0.0
2005-04-01,2005,2004,20,0.2830424260854773,0.08011301496435289,0.24716091082388575,0.03623440644387488,-92.1961024896062,0.14586466165413534,0.6,0.5773502691896257,5,180,1,2,0.024590264522075134,0.44379544205624033,0.0
2005-05-02,2005,2004,20,0.29446483332670514,0.08670953806612425,0.257475984199507,-0.043122262449615034,-97.44233047822748,-0.09624060150375939,0.7,0.6123724356957945,1,230,10,5,0.01649732444234031,0.5418743561956163,0.0
2005-06-01,2005,2004,20,0.2642823082841396,0.06984513847199302,0.23586178212366976,0.15975773266775317,-266.6627211699445,0.41654135338345866,0.4,0.46188021535170065,10,135,1,2,0.0355286985590626,0.6707338167330216,0.0
2005-07-01,2005,2004,20,0.26717626484185,0.07138315649484236,0.2258569807437502,0.14125526021242263,-127.29805282911181,0.4646616541353384,0.65,0.5416025603090641,1,50,1,2,0.027211931057737115,0.5923726199505673,0.0
2005-08-01,2005,2004,20,0.27720440519998335,0.07684228226227656,0.2407994950702875,0.07558156676960537,-171.24821234679848,0.26616541353383455,0.65,0.6900655593423543,20,50,10,10,0.15554626831667073,0.7431447736449169,0.0
2005-09-01,2005,2004,20,0.30704361600880753,0.09427578213176405,0.261842786963037,-0.134144747449793,-289.25031613859863,-0.1819548872180451,0.55,0.529150262212918,20,50,1,5,0.15595967391654497,0.5874402837234813,0.0
2005-10-03,2005,2004,20,0.2828977665483718,0.08003114631805705,0.24474684670482608,0.0372192924143514,-71.7535173821734,0.12481203007518797,0.55,0.3227486121839514,1,50,1,2,-0.1341334811206074,0.5239749420429938,0.0
2005-11-01,2005,2004,20,0.3328725791542406,0.11080415395279619,0.2951609645611269,-0.3329823031915331,-64.59240626683932,-0.31127819548872177,0.6,0.0,10,230,10,2,0.11750969541677236,0.4844915791415866,0.0
2005-12-01,2005,2004,20,0.30438552234605815,0.09265054621388266,0.2659959079745841,-0.11459303715949076,-146.1039380101491,-0.2150375939849624,0.25,0.23094010767585033,1,135,1,2,-0.13770054002055754,0.4214266365178847,0.0
2006-01-03,2006,2005,20,0.2937149782831382,0.08626848846786435,0.25002115105740785,-0.03781640262092445,-75.87184220917577,-0.0631578947368421,0.5,0.5241424183609592,1,135,10,2,-0.03022354316251552,0.5005255780367928,0.0
2006-02-01,2006,2005,20,0.28135322406474034,0.07915963669162399,0.2387490220638338,0.04770361874738083,-242.36700877966751,0.33233082706766914,0.5,0.30618621784789724,1,135,10,5,-0.08387086347305539,0.5236206248091675,0.0
2006-03-01,2006,2005,20,0.2713642235509894,0.07363854182343135,0.23973157534450934,0.11412280513165285,-272.0429315279187,0.6090225563909774,0.6,0.5196152422706632,1,50,1,2,-0.08104867218418765,0.43061286534068377,0.0
2006-04-03,2006,2005,20,0.2844429120849812,0.08090777023538433,0.23893445125159926,0.02667344077733136,-99.46460780273918,0.21654135338345865,0.7,0.6741998624632421,1,50,1,2,-0.18392309784624494,0.5091694727367969,0.0
2006-05-01,2006,2005,20,0.2852642364523467,0.0813756845987404,0.246180248626313,0.021044395804626914,-150.9289839146657,0.15037593984962402,0.45,0.5163977794943222,1,180,10,2,0.040735157657159626,0.32850190624030795,0.0
2006-06-01,2006,2005,20,0.2977779959363308,0.08867173486385745,0.2541859253754598,-0.06672763745993926,-257.7819650561826,-0.15037593984962402,0.3,0.32659863237109044,1,135,10,2,0.02725966502832078,0.579603069491887,0.0
2006-07-03,2006,2005,20,0.3359315775164932,0.11285002477271969,0.29719148188377237,-0.35759428298008644,-84.15240746236289,-0.5172932330827067,0.4,0.2773500981126145,1,50,10,5,0.10891948155433184,0.6734395756831186,0.0
