rebalance_date,invest_year,select_year,n_stocks,best_nodes,best_batch,best_lr,best_val_loss,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,turnover,tc_drag_bps
2024-02-01,2024,2023,20,16.000000,64.000000,0.010000,0.046391,0.303179,0.091917,0.260814,-0.105773,-18.213378,-0.437594,0.200000,0.250000,0.319121,0.000000
2024-03-01,2024,2023,20,16.000000,32.000000,0.010000,0.044079,0.293742,0.086284,0.257435,-0.038004,-86.433432,0.040602,0.700000,0.684653,0.477062,0.000000
2024-04-01,2024,2023,20,16.000000,64.000000,0.010000,0.045644,0.319832,0.102292,0.278374,-0.230583,-77.386360,-0.393985,0.650000,0.000000,0.494359,0.000000
2024-05-01,2024,2023,20,16.000000,64.000000,0.010000,0.044185,0.293311,0.086031,0.246175,-0.034964,-22.155352,-0.181955,0.400000,0.370479,0.576904,0.000000
2024-06-03,2024,2023,20,16.000000,32.000000,0.010000,0.043832,0.299409,0.089646,0.252477,-0.078447,-36.519481,0.058647,0.450000,0.530330,0.770569,0.000000
2024-07-01,2024,2023,20,16.000000,32.000000,0.010000,0.044823,0.274611,0.075411,0.225721,0.092798,-45.061696,0.283128,0.450000,0.449467,0.539847,0.000000
2024-08-01,2024,2023,20,16.000000,32.000000,0.010000,0.045718,0.325594,0.106011,0.279123,-0.275324,-45.811876,-0.421053,0.500000,0.000000,0.458390,0.000000
2024-09-03,2024,2023,20,16.000000,64.000000,0.010000,0.046102,0.287513,0.082664,0.249228,0.005547,-27.423018,0.061654,0.550000,0.574169,0.520211,0.000000
2024-10-01,2024,2023,20,16.000000,32.000000,0.010000,0.043488,0.326341,0.106499,0.280106,-0.281187,-142.581320,-0.290226,0.450000,0.456435,0.482575,0.000000
2024-11-01,2024,2023,20,16.000000,32.000000,0.010000,0.044066,0.288466,0.083212,0.249859,-0.001051,-17.058636,-0.067170,0.800000,0.000000,0.380197,0.000000
2024-12-02,2024,2023,20,16.000000,32.000000,0.010000,0.045416,0.341547,0.116654,0.285366,-0.403362,-23.906588,-0.276692,0.550000,0.611010,0.365099,0.000000
2025-01-02,2025,2024,20,16.000000,32.000000,0.010000,0.044048,0.294347,0.086640,0.253100,-0.042287,-33.265331,-0.156391,0.250000,0.230940,0.620629,0.000000
2025-02-03,2025,2024,20,16.000000,32.000000,0.010000,0.044686,0.296285,0.087785,0.254267,-0.056057,-33.608164,-0.345397,0.400000,0.348155,0.500669,0.000000
2025-03-03,2025,2024,20,16.000000,32.000000,0.010000,0.045483,0.323245,0.104487,0.271772,-0.256992,-41.661158,-0.045113,0.700000,0.685994,0.661451,0.000000
2025-04-01,2025,2024,20,16.000000,32.000000,0.010000,0.042729,0.304342,0.092624,0.259473,-0.114273,-41.717705,-0.130827,0.550000,0.547723,0.685072,0.000000
2025-05-01,2025,2024,20,16.000000,32.000000,0.010000,0.043522,0.317917,0.101071,0.274036,-0.215897,-13.979770,-0.309774,0.450000,0.489898,0.614050,0.000000
2025-06-02,2025,2024,20,16.000000,32.000000,0.010000,0.045339,0.288314,0.083125,0.250000,-0.000002,-25.485666,,0.650000,0.000000,0.441674,0.000000
2025-07-01,2025,2024,20,16.000000,32.000000,0.010000,0.043653,0.306479,0.093929,0.262391,-0.129975,-31.450989,-0.003008,0.450000,0.449467,0.457683,0.000000
2025-08-01,2025,2024,20,16.000000,32.000000,0.010000,0.045241,0.318491,0.101436,0.283523,-0.220286,-23.899455,-0.390977,0.350000,0.345033,0.570891,0.000000
2025-09-02,2025,2024,20,16.000000,32.000000,0.010000,0.045413,0.300191,0.090115,0.254832,-0.084087,-15.156568,-0.141353,0.450000,0.392232,0.420370,0.000000
2025-10-01,2025,2024,20,16.000000,32.000000,0.010000,0.044953,0.306351,0.093851,0.263934,-0.129032,-63.974850,-0.135338,0.450000,0.433013,0.549304,0.000000
2025-11-03,2025,2024,20,16.000000,32.000000,0.010000,0.045177,0.293741,0.086284,0.255801,-0.038003,-27.661109,-0.070677,0.400000,0.389249,0.523871,0.000000
2025-12-01,2025,2024,20,16.000000,32.000000,0.010000,0.044785,0.259845,0.067519,0.218719,0.187736,-154.008556,0.473684,0.800000,0.745356,0.535188,0.000000
