rebalance_date,invest_year,select_year,run_number,seed,n_stocks,best_nodes,best_batch,best_lr,best_val_loss,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,turnover,tc_drag_bps
2005-01-03,2005,2004,8,49,20,32,64,0.01,0.04206915572285652,0.308923994178351,0.09543403417910584,0.2626062116026879,-0.14807860666593498,-15.631402042747737,0.30225563909774433,0.7,0.5,0.7172231272109671,0.0
2005-07-01,2005,2004,8,49,20,16,32,0.01,0.035671673715114594,0.3120388336472436,0.09736823370393216,0.2645399516820907,-0.17134717237813124,-33.86561028527456,-0.04360902255639097,0.35,0.3535533905932738,0.5869776363119951,0.0
2006-01-03,2006,2005,8,49,20,32,64,0.01,0.038726698607206345,0.32012768797667085,0.10248173660928872,0.25768710851669313,-0.23286299680347344,-16.943422664007798,0.13233082706766916,0.55,0.42426406871192857,0.7346379276269352,0.0
2006-07-03,2006,2005,8,49,20,16,32,0.01,0.039139438420534134,0.34486404849271834,0.118931211942788,0.3043101200461388,-0.4307514218681263,-5.525549889706201,-0.3714285714285714,0.6,0.0,0.5352873975244603,0.0
2007-01-03,2007,2006,8,49,19,16,32,0.01,0.037333350628614426,0.3336802981405579,0.11134254136717159,0.284536500551694,-0.3398219144516317,-25.619932073455885,0.005263157894736842,0.3684210526315789,0.337099931231621,0.6172321199401677,0.0
2007-07-02,2007,2006,8,49,20,16,32,0.01,0.03725837171077728,0.43462408160264276,0.18889809230894067,0.3717702370882035,-1.272458253340639,-10.515021156155889,-0.5500157835076726,0.3,0.30151134457776363,0.6192528816026015,0.0
2008-01-02,2008,2007,8,49,20,16,32,0.01,0.039332564920186996,0.3920159604401041,0.15367651323977727,0.33140687763690957,-0.848740008899576,-8.407419000452869,-0.5849624060150376,0.4,0.0,0.7019173256732018,0.0
2008-07-01,2008,2007,8,49,20,16,32,0.01,0.03861015662550926,0.295584073925944,0.08736994475865793,0.26972541481256485,-0.051067004615433786,-4.849839334019879,0.10757884470811227,0.4,0.5773502691896257,0.6175961132334715,0.0
2009-01-02,2009,2008,8,49,19,16,64,0.01,0.04183551296591759,0.3314167599545318,0.10983706877875973,0.2746518302161938,-0.32170606097107557,-5.8700145327203215,-0.15438596491228068,0.5789473684210527,0.0,0.8718056032404796,0.0
2009-07-01,2009,2008,8,49,19,16,32,0.01,0.04400105029344559,0.2976268534217096,0.08858174387770779,0.2504633930911648,-0.065933651328417,-1.7409324081095168,0.0894736842105263,0.6842105263157895,0.816496580927726,0.7613340001176881,0.0
2010-01-04,2010,2009,8,49,20,16,32,0.01,0.04183991998434067,0.3970612142811204,0.15765760788639782,0.34303623214364054,-0.8966328768288461,-20.64826247201153,0.0631816517039177,0.75,0.8583950752789521,0.9306883341592427,0.0
2010-07-01,2010,2009,8,49,20,16,32,0.01,0.04010572284460068,0.34101822345233185,0.11629342872658455,0.2915657775104046,-0.3990186914476337,-1.0231757098504461,-0.09022556390977443,0.55,0.5270462766947299,0.7013466882959526,0.0
2011-01-03,2011,2010,8,49,20,16,32,0.01,0.038604736328125,0.2915075955263193,0.08497667824953617,0.24510706186294556,-0.022275828565848643,-20.124208267855135,0.12481203007518797,0.5,0.502518907629606,0.7155486152409878,0.0
2011-07-01,2011,2010,8,49,20,16,32,0.01,0.03693418204784393,0.30422167424576185,0.09255082708089445,0.25260847687721255,-0.11339340849196344,-8.657557279056215,0.07097078931489396,0.5,0.502518907629606,0.5717067209736356,0.0
2012-01-03,2012,2011,8,49,20,16,32,0.01,0.03553474321961403,0.35176273479901193,0.12373702159328,0.3051297250390052,-0.4885656733026167,-6.0829232301478156,-0.13383458646616542,0.3,0.3131121455425747,0.6997830386064172,0.0
2012-07-02,2012,2011,8,49,20,32,32,0.01,0.04062126204371452,0.3395872100250771,0.11531947321261582,0.2955072745680809,-0.38730193338485197,-23.497672552574976,-0.22406015037593985,0.4,0.26590801173915524,0.7812979524935548,0.0
2013-01-02,2013,2012,8,49,20,32,64,0.01,0.038023628294467926,0.2940110132275413,0.08644247589908546,0.2535595560073853,-0.03990948450027609,-6.5643810625872705,-0.09624060150375939,0.5,0.5601120336112039,0.4613965905495042,0.0
2013-07-01,2013,2012,8,49,20,16,64,0.01,0.03737853094935417,0.3224926484904915,0.10400150833041169,0.2685184448957444,-0.25114596487713303,-5.864109416729826,-0.060150375939849614,0.6,0.5527707983925667,0.3772876030528003,0.0
2014-01-02,2014,2013,8,49,20,16,64,0.01,0.04232876002788544,0.31162780542388707,0.09711188911330804,0.26778372436761855,-0.16826332767889363,-14.258252215311396,0.04661654135338346,0.5,0.30151134457776363,0.7334222609527437,0.0
2014-07-01,2014,2013,8,49,20,16,32,0.01,0.040354158729314804,0.28417657061355817,0.08075632328568261,0.23715595245361332,0.028495358969231832,-18.016489285547102,0.30225563909774433,0.55,0.5135525910130955,0.6232646677827357,0.0
2015-01-02,2015,2014,8,49,20,16,32,0.01,0.03988362103700638,0.3263431030229645,0.10649982089065721,0.2713963037729263,-0.28120085281993634,-23.111199806148033,0.09172932330827067,0.4,0.38924947208076144,0.7616331997883946,0.0
2015-07-01,2015,2014,8,49,20,16,32,0.01,0.03560681268572807,0.31447789129089504,0.098896344110768,0.2726508915424347,-0.18973045546788558,-9.042321142732023,0.11879699248120301,0.55,0.5400617248673217,0.45086940448782425,0.0
2016-01-04,2016,2015,8,49,20,16,32,0.01,0.03562019020318985,0.3484890199098392,0.1214445969977203,0.29479026794433594,-0.4609876330552818,-8.630064453537805,-0.26315789473684204,0.3,0.30618621784789724,1.0500287731804003,0.0
2016-07-01,2016,2015,8,49,20,32,32,0.01,0.03342796862125397,0.2632056677063573,0.06927722351274936,0.1996278914809227,0.16658979232782722,-3.768023825610909,0.4766917293233082,0.6,0.6454972243679028,0.5740539096046129,0.0
2017-01-03,2017,2016,8,49,20,16,32,0.01,0.031097352504730225,0.21993797917452343,0.0483727146833731,0.17886434614658356,0.418072605312805,-10.109994982852832,0.6360902255639098,0.8,0.8563488385776752,0.7850486083507623,0.0
2017-07-03,2017,2016,8,49,20,16,32,0.01,0.035105880349874496,0.32741249830694996,0.10719894404759853,0.2657162189483643,-0.2896113569635912,-3.3044370616329966,-0.04661654135338346,0.55,,0.5887585089399098,0.0
2018-01-02,2018,2017,8,49,20,16,32,0.01,0.04021507501602173,0.3109006857977488,0.09665923642951055,0.2586219829320907,-0.16281788185877377,-15.808751208992106,0.06844678934591084,0.45,0.42640143271122083,0.6335498520717179,0.0
2018-07-02,2018,2017,8,49,20,16,32,0.01,0.039024412631988525,0.3899055508073334,0.15202633855037007,0.33899360001087187,-0.8288882833127229,-14.587340532376528,-0.1863689844943353,0.55,0.5400617248673217,0.7215790584735695,0.0
2019-01-02,2019,2018,8,49,20,32,64,0.01,0.03409566730260849,0.29232725251252506,0.08545522256152159,0.24796860843896867,-0.028032752619808532,-1.7167928377022035,0.27518796992481204,0.3,,0.8582956767775289,0.0
2019-07-01,2019,2018,8,49,20,16,32,0.01,0.03165195509791374,0.3213848724298557,0.1032882362267546,0.2594334928691387,-0.24256524784065658,-5.205511925951667,0.13834586466165413,0.45,0.46770717334674267,0.5346449937823375,0.0
2020-01-02,2020,2019,8,49,20,32,32,0.01,0.038474783301353455,0.27272332384302317,0.07437801136798648,0.23739900112152096,0.10522693091144075,-6.6480454089784855,0.458819137373688,0.65,0.6513389472789296,0.8438227433191181,0.0
2020-07-01,2020,2019,8,49,20,16,32,0.01,0.03775884583592415,0.30022763756021204,0.09013663435498605,0.24842357397079468,-0.08435048848103532,-0.2242715225403158,0.13082706766917293,0.25,0.3333333333333333,0.5622578156782624,0.0
2021-01-04,2021,2020,8,49,20,16,32,0.01,0.03938024118542671,0.2983167644795264,0.0889928919695332,0.251819965839386,-0.0705911815883693,-2.338070891704798,0.2526315789473684,0.5,0.529150262212918,0.6601371681038738,0.0
2021-07-01,2021,2020,8,49,20,16,32,0.01,0.03630148246884346,0.3149636868045552,0.09920212400551796,0.282938483953476,-0.19340901059269733,-3.0996794912802867,0.14441520389466903,0.45,0.4447495899966607,0.6010556870775402,0.0
2022-01-03,2022,2021,8,49,20,16,32,0.01,0.03437231853604317,0.33617035821838015,0.11301050974467401,0.2824982091784477,-0.3595249292592362,-5.483120520651278,-0.5112781954887218,0.6,0.0,0.6894826102446521,0.0
2022-07-01,2022,2021,8,49,20,16,32,0.01,0.03432672843337059,0.39969248204786106,0.15975408020557974,0.3512394455075264,-0.9218535964581018,-10.693874479329036,-0.42421966144059026,0.35,0.34815531191139565,0.465213361627287,0.0
2023-01-03,2023,2022,8,49,20,16,32,0.01,0.03682075813412666,0.2684025790260038,0.07203994442781021,0.21052759826183318,0.13335405199626804,0.29552258837510736,0.41654135338345866,0.65,0.5416025603090641,0.8805015834616986,0.0
2023-07-03,2023,2022,8,49,20,32,32,0.01,0.04082376882433891,0.2945765497264368,0.0867753436487319,0.24160123020410537,-0.043913908556173276,-9.61198264196924,0.2300751879699248,0.55,0.5773502691896257,0.6778834064844564,0.0
2024-01-02,2024,2023,8,49,20,32,32,0.01,0.04185786470770836,0.31063543231105184,0.09649437180707407,0.24570870846509935,-0.16083454805502662,-0.04371306462912594,0.19849624060150375,0.5,0.0,0.785510264183663,0.0
2024-07-01,2024,2023,8,49,20,16,32,0.01,0.037752266973257065,0.389346424982521,0.15159063864666983,0.3110718333721162,-0.8236467807118175,-2.256180673594115,0.004511278195488721,0.55,0.44280744277004763,0.8235232299193456,0.0
2025-01-02,2025,2024,8,49,20,16,64,0.01,0.0399109311401844,0.3008570111198781,0.09051494113998645,0.2682929411530494,-0.08890154754870916,-7.02836185548936,0.06917293233082707,0.4,0.40599897147057507,0.9867568260492308,0.0
2025-07-01,2025,2024,8,49,20,16,64,0.01,0.03920294716954231,0.2925021900712834,0.0855575311964972,0.25068287521600724,-0.02926353319094388,-0.8996919658238745,0.3218045112781954,0.4,0.36313651960128146,0.3755718153921743,0.0
