rebalance_date,invest_year,select_year,run_number,seed,n_stocks,best_nodes,best_batch,best_lr,best_val_loss,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,turnover,tc_drag_bps
2003-01-02,2003,2002,7,48,20,16,32,0.01,0.040511954575777054,0.32520328032455986,0.10575717353385425,0.26566928118467326,-0.2722667492794495,-22.553921869107654,-0.1969924812030075,0.75,0.5239368319955838,0.7873798338238756,0.0
2003-07-01,2003,2002,7,48,20,32,32,0.01,0.04030068963766098,0.4366485270045728,0.19066193613526314,0.3558208180963993,-1.2936774271911355,-9.180271382674949,-0.29774436090225564,0.55,0.39528470752104744,0.4984826278381283,0.0
2004-01-02,2004,2003,7,48,20,16,64,0.01,0.043232839554548264,0.3138514166791144,0.0985027117514871,0.26335019230842593,-0.1849950285893185,-59.197175942452496,-0.051127819548872175,0.65,0.5976143046671968,0.7209949827833784,0.0
2004-07-01,2004,2003,7,48,20,16,32,0.01,0.039552394300699234,0.28683815557638365,0.08227612749446167,0.24224982947111134,0.010212000066626592,-9.822599708349633,0.24511278195488717,0.55,0.5773502691896257,0.5340796499591122,0.0
2005-01-03,2005,2004,7,48,20,16,32,0.01,0.04076732322573662,0.27864764397569913,0.07764450949320797,0.22453566193580626,0.06593071286366337,-28.48577129279163,0.26315789473684204,0.75,0.7216878364870323,0.6297982847948567,0.0
2005-07-01,2005,2004,7,48,20,32,64,0.01,0.038399625569581985,0.3319090186214979,0.11016359664228584,0.2949142682552337,-0.3252763505838896,-25.37766927849718,-0.14436090225563908,0.25,0.25,0.5069517052508328,0.0
2006-01-03,2006,2005,7,48,20,16,64,0.01,0.0376705564558506,0.31703490154257596,0.10051112879611082,0.26007044434547427,-0.2091564366449421,-20.785298805412523,-0.09172932330827067,0.55,0.42426406871192857,0.654105107082091,0.0
2006-07-03,2006,2005,7,48,20,16,64,0.01,0.0398007407784462,0.343300681107436,0.11785535764882948,0.2812649562954902,-0.4178088138205047,-1.3888454777426427,-0.38496240601503756,0.05,0.0,0.7128798756538948,0.0
2007-01-03,2007,2006,7,48,19,16,32,0.01,0.03738699108362198,0.28854474895336824,0.08325807214856229,0.24306123623227147,-0.0018721348543664362,-28.117035226528017,0.20838803767224878,0.5263157894736842,0.31980107453341566,0.7902816739217043,0.0
2007-07-02,2007,2006,7,48,20,16,32,0.01,0.04209231585264206,0.45381062718121246,0.20594408534260542,0.3804945483803749,-1.4775228311892383,-14.774095018453657,-0.4827067669172932,0.4,0.38924947208076144,0.4998258742847379,0.0
2008-01-02,2008,2007,7,48,20,16,32,0.01,0.03750850260257721,0.3225493390834505,0.10403807614317073,0.269786821603775,-0.2515858784140841,-7.387734499110971,-0.007518796992481202,0.65,0.48507125007266594,0.7849188775706104,0.0
2008-07-01,2008,2007,7,48,20,16,32,0.01,0.042125701904296875,0.29518874168090503,0.08713639321515607,0.2552893474698067,-0.04825736198683983,-4.118340771508201,-0.05263157894736842,0.5,0.5,0.4994063613368473,0.0
2009-01-02,2009,2008,7,48,19,16,64,0.01,0.04267210513353348,0.3053650963763782,0.09324784208495476,0.26821019494302384,-0.12208236642228876,-10.23193427216577,-0.012280701754385965,0.5789473684210527,0.5838742081211422,0.6715486683157382,0.0
2009-07-01,2009,2008,7,48,19,32,32,0.01,0.04363638535141945,0.34132141518187575,0.11650030846175839,0.2888577446300237,-0.4018870451564929,-1.586389175694697,0.005263157894736842,0.47368421052631576,0.6666666666666666,0.46563119244510415,0.0
2010-01-04,2010,2009,7,48,20,16,64,0.01,0.03768090903759003,0.3012567686419327,0.09075564065257896,0.2572021436691284,-0.09179718078290455,-14.156938673202728,0.35488721804511275,0.8,0.0,0.8472867370227434,0.0
2010-07-01,2010,2009,7,48,20,16,64,0.01,0.04115366190671921,0.2837856005499861,0.08053426707951625,0.24041552960872653,0.031166711825368454,-0.450419258354517,0.24360902255639094,0.35,0.408248290463863,0.7648208872939655,0.0
2011-01-03,2011,2010,7,48,20,16,64,0.01,0.03797641769051552,0.3185092069507709,0.10144811491240902,0.26927617609500887,-0.2204284500740934,-14.140726209645736,-0.0706766917293233,0.55,0.4923659639173309,0.7086663721539284,0.0
2011-07-01,2011,2010,7,48,20,16,64,0.01,0.037239931523799896,0.2947460961247409,0.086875261180775,0.24894505739212042,-0.04511592397924824,-8.251972603652149,-0.060150375939849614,0.6,0.5685352436149611,0.49665700799201784,0.0
2012-01-03,2012,2011,7,48,20,16,32,0.01,0.03481265902519226,0.3265016945569685,0.10660335654857193,0.2716173157095909,-0.28244639456928633,-4.907489855672223,0.12481203007518797,0.3,0.3960590171906697,0.7226847326398473,0.0
2012-07-02,2012,2011,7,48,20,16,32,0.01,0.03643697872757912,0.31587680831862935,0.09977815803356412,0.24928367272019383,-0.2003387432609216,-25.39001818353998,0.010526315789473682,0.45,0.37605071654517747,0.5876708143274604,0.0
2013-01-02,2013,2012,7,48,20,16,32,0.01,0.03471403568983078,0.3332952447915496,0.11108572020065896,0.29152303516864775,-0.33636956632371673,-7.188888718696266,-0.11428571428571428,0.55,0.6859943405700354,0.6588509053925382,0.0
2013-07-01,2013,2012,7,48,20,32,32,0.01,0.03838508948683739,0.3345284835305797,0.11190930629326931,0.3006866829097271,-0.34627736894158545,-6.673275842983731,-0.02857142857142857,0.55,0.5270462766947299,0.6152214363401548,0.0
2014-01-02,2014,2013,7,48,20,16,32,0.01,0.0402289554476738,0.32216988394446117,0.10379343412078759,0.2700427159667015,-0.24864281649067754,-39.66673909691022,0.025563909774436087,0.45,0.28426762180748055,0.7101883352950128,0.0
2014-07-01,2014,2013,7,48,20,16,32,0.01,0.03787340223789215,0.3187323713875726,0.10159032457034552,0.2619674906134605,-0.22213924295152498,-17.840390912626003,0.04360902255639097,0.55,0.554700196225229,0.44165146192346055,0.0
2015-01-02,2015,2014,7,48,20,16,32,0.01,0.03754057735204697,0.2651290965527981,0.07029343783890293,0.23827360004186632,0.1543646575771076,-22.212182286889494,0.5142857142857143,0.75,0.7521014330903549,0.7526400016233616,0.0
2015-07-01,2015,2014,7,48,20,16,64,0.01,0.03474999591708183,0.2989662358916013,0.0893808102031926,0.2441753996908665,-0.0752578671060764,-8.109470442834427,0.17744360902255638,0.5,0.408248290463863,0.4679126973832039,0.0
2016-01-04,2016,2015,7,48,20,16,32,0.01,0.031530022621154785,0.40206252970100975,0.16165427778957536,0.3374352385103702,-0.9447131162655682,-12.830263189703295,-0.3759398496240601,0.3,0.28867513459481287,0.7699833574263292,0.0
2016-07-01,2016,2015,7,48,20,32,64,0.01,0.03478825092315674,0.276882471592777,0.07666390307532497,0.22228760674595832,0.07772748180060185,-2.3334646020544674,0.35187969924812035,0.45,0.4879500364742666,0.2680856246096614,0.0
2017-01-03,2017,2016,7,48,20,16,32,0.01,0.03237941488623619,0.2483911512527041,0.06169816402064373,0.20307499110698699,0.25776644787195513,-11.872016584638684,0.4992481203007519,0.8,0.7211102550927979,0.7265221431372512,0.0
2017-07-03,2017,2016,7,48,20,16,32,0.01,0.03698015585541725,0.31181045556980724,0.09722576020265072,0.27341081172227855,-0.16963320544542215,-4.625913460905416,0.14156642560434418,0.8,,0.6148430587060016,0.0
2018-01-02,2018,2017,7,48,20,16,64,0.01,0.03635966032743454,0.31670235089984494,0.10030037906548853,0.2684995165467262,-0.20662110153971147,-9.815304842493926,-0.037593984962406006,0.4,0.3481553119113957,0.4911137896179613,0.0
2018-07-02,2018,2017,7,48,20,16,32,0.01,0.03716382756829262,0.4391373023292412,0.19284157029700338,0.35936761245131493,-1.3198985900391382,-25.213922923177215,-0.2710846447742761,0.5,0.5,0.434696184062614,0.0
2019-01-02,2019,2018,7,48,20,32,32,0.01,0.0326651856303215,0.2529436310979262,0.06398048051300378,0.19973654657602308,0.23031000886611985,-2.06473727302734,0.5293233082706766,0.35,,0.4915252656938135,0.0
2019-07-01,2019,2018,7,48,20,32,32,0.01,0.03757770359516144,0.3253411581717641,0.10584686920054484,0.27632136195898055,-0.27334579489377253,-6.020902088139915,0.156390977443609,0.55,0.39528470752104744,0.4900517820565929,0.0
2020-01-02,2020,2019,7,48,20,32,64,0.01,0.03867042809724808,0.3216118624195969,0.10343419004900171,0.266183514893055,-0.24432108329626123,-4.170664394702461,0.07218045112781954,0.55,0.0,0.7244273683099773,0.0
2020-07-01,2020,2019,7,48,20,16,32,0.01,0.036546122282743454,0.2745999584344626,0.07540513717220859,0.2220213696360588,0.09287053025914482,-0.721172034197973,0.3203007518796992,0.55,0.7071067811865476,0.41339507371245954,0.0
2021-01-04,2021,2020,7,48,20,16,32,0.01,0.0389055460691452,0.2883144705605142,0.08312523393458959,0.25,-2.8142507018102947e-06,-2.159320793165764,,0.75,0.0,0.6181169815745977,0.0
2021-07-01,2021,2020,7,48,20,16,64,0.01,0.03732999786734581,0.3036819676931353,0.09222273750197447,0.26193150103092194,-0.10944646618916654,-1.8981552029864721,-0.06766917293233082,0.45,0.3922322702763681,0.60585320723898,0.0
2022-01-03,2022,2021,7,48,20,16,64,0.01,0.03606662526726723,0.3358305195987679,0.11278213789397844,0.29192786931991577,-0.3567775987245525,-7.090988296211082,-0.5948972319329774,0.2,0.0,0.7823813678773704,0.0
2022-07-01,2022,2021,7,48,20,16,32,0.01,0.03557181730866432,0.36925906623685295,0.13635225799811257,0.3247337092459202,-0.6403279157667676,-8.61801838175102,-0.5007518796992482,0.35,0.24618298195866548,0.441363466240784,0.0
2023-01-03,2023,2022,7,48,20,32,32,0.01,0.03901206701993942,0.2614616105740163,0.06836217380395855,0.1978158381581306,0.1775979091253106,0.3778670024524958,0.47518796992481205,0.55,0.4898979485566356,0.6159828108451884,0.0
2023-07-03,2023,2022,7,48,20,32,64,0.01,0.04001136124134064,0.32504149256236614,0.10565197188717072,0.2775911432504654,-0.27100116555994846,-6.99420952569965,-0.3398496240601503,0.3,0.0,0.6100939245591398,0.0
2024-01-02,2024,2023,7,48,20,16,32,0.01,0.03796285390853882,0.2710287874208677,0.07345660361082591,0.21885621190071106,0.11631153550886131,0.13724953201105206,0.3580293596555336,0.55,0.5940885257860046,0.9050023056894891,0.0
2024-07-01,2024,2023,7,48,20,16,32,0.01,0.04030163958668709,0.3936904901726706,0.15499220205239764,0.30394426092505455,-0.86456784423937,-3.405575178064897,-0.3203007518796992,0.7,0.0,0.6949331028595707,0.0
2025-01-02,2025,2024,7,48,20,16,64,0.01,0.04025043919682503,0.29088145241470065,0.08461201935888575,0.26043276339769367,-0.01788895469336227,-7.7488427938375946,-0.09986948672032507,0.4,0.4193139346887673,0.8139784939727694,0.0
2025-07-01,2025,2024,7,48,20,32,32,0.01,0.038192976266145706,0.28969324357402587,0.08392217537243989,0.24836602807044983,-0.009590079668449825,-1.7071576269366093,0.18646616541353384,0.65,0.6629935441317959,0.5620300459190278,0.0
