rebalance_date,invest_year,select_year,run_number,seed,n_stocks,best_nodes,best_dropout,best_batch,best_lr,best_val_loss,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,turnover,tc_drag_bps
2013-04-01,2013,2012,5,46,20,32,0.2,32,0.01,0.03528638184070587,0.3137078024174182,0.0984125852975659,0.2784923759102821,-0.1839108005722212,-43.70149615453763,-0.11729323308270674,0.5,0.4898979485566356,0.7037581089126178,0.0
2013-07-01,2013,2012,5,46,20,16,0.2,32,0.01,0.03502558916807175,0.29725233001143175,0.08835894769722512,0.2513380259275436,-0.06296478432752028,-43.49144979480802,0.5172932330827067,0.65,0.4714045207910317,0.45612231654012403,0.0
2013-10-01,2013,2012,5,46,20,32,0.2,32,0.01,0.035111166536808014,0.3286999427322313,0.10804365235217214,0.27237598165869714,-0.29977326137951477,-4.024093344472973,0.12932330827067667,0.0,,0.49710221047951186,0.0
2014-01-02,2014,2013,5,46,20,32,0.2,32,0.01,0.027369515970349312,0.3518369210718924,0.12378921902934903,0.3079327932000161,-0.4891936123831462,-27.466259216528982,-0.1969924812030075,0.45,0.28426762180748055,0.6487929451375837,0.0
2014-04-01,2014,2013,5,46,20,16,0.2,32,0.01,0.03815237432718277,0.32417181556901237,0.10508736600930976,0.2823712614178658,-0.2642089143977113,-35.408697767129134,-0.3278195488721804,0.45,0.37605071654517747,0.5295105642215774,0.0
2014-07-01,2014,2013,5,46,20,16,0.2,32,0.01,0.03270303085446358,0.2926689424742128,0.0856551098889741,0.262951799929142,-0.03043741219818452,-52.53707479237328,0.1969924812030075,0.4,0.3535533905932738,0.36474220087105996,0.0
2014-10-01,2014,2013,5,46,20,32,0.2,64,0.01,0.035807590931653976,0.3662772275085776,0.13415900739137032,0.305084218531847,-0.6139429460615977,-15.46187585789361,-0.4090225563909774,0.3,0.0,0.5031848710222704,0.0
2015-01-02,2015,2014,5,46,20,16,0.2,32,0.01,0.035783953964710236,0.3032322342627035,0.0919497878959511,0.2583137258887291,-0.10616286190617852,-33.17219016137497,-0.10225563909774435,0.65,0.4916891718944416,0.905185981393507,0.0
2015-04-01,2015,2014,5,46,20,32,0.2,64,0.01,0.03651417791843414,0.3549623926855554,0.12599830022105443,0.2941258233785629,-0.5157690252156921,-26.059093724249113,-0.11729323308270674,0.6,0.0,0.524452372276398,0.0
2015-07-01,2015,2014,5,46,20,32,0.2,32,0.01,0.03721591830253601,0.3487652428935516,0.12163719465059805,0.27293085053563115,-0.4633045973004277,-16.62347614494798,0.23909774436090225,0.75,0.0,0.49615846122486695,0.0
2015-10-01,2015,2014,5,46,20,32,0.2,32,0.01,0.03218758478760719,0.30181950076964376,0.091095011044837,0.25362141251564024,-0.09587983211833961,-12.301973330766524,0.021052631578947364,0.45,0.6236095644623235,0.48701952052685704,0.0
2016-01-04,2016,2015,5,46,20,32,0.2,32,0.01,0.029399167746305466,0.3284973653808777,0.10791051906217786,0.2840392154455185,-0.2981716578908613,-18.517419917951123,-0.33233082706766914,0.3,0.0,0.7878544547902948,0.0
