rebalance_date,ticker,invest_year,select_year,assigned_weight,turnover,tc_drag_bps,best_nodes,best_batch,best_lr,best_val_loss
1998-07-01,LLY,1998,1997,0.070264,0.000000,0.000000,16.000000,64.000000,0.010000,0.038144
1998-07-01,MRK,1998,1997,0.028928,0.000000,0.000000,16.000000,64.000000,0.010000,0.038144
1998-07-01,MSFT,1998,1997,0.052941,0.000000,0.000000,16.000000,64.000000,0.010000,0.038144
1998-07-01,PEP,1998,1997,0.013062,0.000000,0.000000,16.000000,64.000000,0.010000,0.038144
1998-07-01,PFE,1998,1997,0.064443,0.000000,0.000000,16.000000,64.000000,0.010000,0.038144
1998-07-01,PG,1998,1997,0.039453,0.000000,0.000000,16.000000,64.000000,0.010000,0.038144
1998-07-01,T,1998,1997,0.061494,0.000000,0.000000,16.000000,64.000000,0.010000,0.038144
1998-07-01,VZ,1998,1997,0.063157,0.000000,0.000000,16.000000,64.000000,0.010000,0.038144
1998-07-01,WMT,1998,1997,0.038284,0.000000,0.000000,16.000000,64.000000,0.010000,0.038144
1998-07-01,XOM,1998,1997,0.056436,0.000000,0.000000,16.000000,64.000000,0.010000,0.038144
1999-01-04,AIG,1999,1998,0.090771,0.342044,0.000000,24.000000,32.000000,0.010000,0.039638
1999-01-04,BAC,1999,1998,0.081013,0.000000,0.000000,24.000000,32.000000,0.010000,0.039638
1999-01-04,BMY,1999,1998,0.043163,0.000000,0.000000,24.000000,32.000000,0.010000,0.039638
1999-01-04,C,1999,1998,0.098119,0.000000,0.000000,24.000000,32.000000,0.010000,0.039638
1999-01-04,CSCO,1999,1998,0.010194,0.000000,0.000000,24.000000,32.000000,0.010000,0.039638
1999-01-04,GE,1999,1998,0.015174,0.000000,0.000000,24.000000,32.000000,0.010000,0.039638
1999-01-04,HD,1999,1998,0.080483,0.000000,0.000000,24.000000,32.000000,0.010000,0.039638
1999-01-04,IBM,1999,1998,0.071616,0.000000,0.000000,24.000000,32.000000,0.010000,0.039638
1999-01-04,INTC,1999,1998,0.022792,0.000000,0.000000,24.000000,32.000000,0.010000,0.039638
1999-01-04,JNJ,1999,1998,0.053006,0.000000,0.000000,24.000000,32.000000,0.010000,0.039638
1999-01-04,KO,1999,1998,0.015346,0.000000,0.000000,24.000000,32.000000,0.010000,0.039638
1999-01-04,LLY,1999,1998,0.044531,0.000000,0.000000,24.000000,32.000000,0.010000,0.039638
1999-01-04,MRK,1999,1998,0.034532,0.000000,0.000000,24.000000,32.000000,0.010000,0.039638
1999-01-04,MSFT,1999,1998,0.070713,0.000000,0.000000,24.000000,32.000000,0.010000,0.039638
1999-01-04,PFE,1999,1998,0.045056,0.000000,0.000000,24.000000,32.000000,0.010000,0.039638
1999-01-04,PG,1999,1998,0.022923,0.000000,0.000000,24.000000,32.000000,0.010000,0.039638
1999-01-04,T,1999,1998,0.052936,0.000000,0.000000,24.000000,32.000000,0.010000,0.039638
1999-01-04,VZ,1999,1998,0.069637,0.000000,0.000000,24.000000,32.000000,0.010000,0.039638
1999-01-04,WMT,1999,1998,0.022865,0.000000,0.000000,24.000000,32.000000,0.010000,0.039638
1999-01-04,XOM,1999,1998,0.055131,0.369012,0.000000,24.000000,32.000000,0.010000,0.039638
1999-07-01,AIG,1999,1998,0.049650,0.000000,0.000000,16.000000,48.000000,0.010000,0.039265
1999-07-01,BAC,1999,1998,0.027137,0.000000,0.000000,16.000000,48.000000,0.010000,0.039265
1999-07-01,BMY,1999,1998,0.043291,0.000000,0.000000,16.000000,48.000000,0.010000,0.039265
1999-07-01,C,1999,1998,0.100007,0.336861,0.000000,16.000000,48.000000,0.010000,0.039265
1999-07-01,CSCO,1999,1998,0.013225,0.000000,0.000000,16.000000,48.000000,0.010000,0.039265
1999-07-01,GE,1999,1998,0.049095,0.000000,0.000000,16.000000,48.000000,0.010000,0.039265
1999-07-01,HD,1999,1998,0.046972,0.000000,0.000000,16.000000,48.000000,0.010000,0.039265
1999-07-01,IBM,1999,1998,0.074717,0.000000,0.000000,16.000000,48.000000,0.010000,0.039265
1999-07-01,INTC,1999,1998,0.093643,0.346995,0.000000,16.000000,48.000000,0.010000,0.039265
1999-07-01,JNJ,1999,1998,0.038894,0.000000,0.000000,16.000000,48.000000,0.010000,0.039265
1999-07-01,KO,1999,1998,0.016043,0.000000,0.000000,16.000000,48.000000,0.010000,0.039265
1999-07-01,LLY,1999,1998,0.100007,0.000000,0.000000,16.000000,48.000000,0.010000,0.039265
1999-07-01,MRK,1999,1998,0.046172,0.000000,0.000000,16.000000,48.000000,0.010000,0.039265
1999-07-01,MSFT,1999,1998,0.029094,0.000000,0.000000,16.000000,48.000000,0.010000,0.039265
1999-07-01,PFE,1999,1998,0.097045,0.000000,0.000000,16.000000,48.000000,0.010000,0.039265
1999-07-01,PG,1999,1998,0.037833,0.000000,0.000000,16.000000,48.000000,0.010000,0.039265
1999-07-01,T,1999,1998,0.017427,0.000000,0.000000,16.000000,48.000000,0.010000,0.039265
1999-07-01,VZ,1999,1998,0.020374,0.000000,0.000000,16.000000,48.000000,0.010000,0.039265
1999-07-01,WMT,1999,1998,0.046488,0.000000,0.000000,16.000000,48.000000,0.010000,0.039265
1999-07-01,XOM,1999,1998,0.052887,0.000000,0.000000,16.000000,48.000000,0.010000,0.039265
2000-01-03,AIG,2000,1999,0.036983,0.000000,0.000000,16.000000,48.000000,0.010000,0.040406
2000-01-03,BMY,2000,1999,0.064242,0.000000,0.000000,16.000000,48.000000,0.010000,0.040406
2000-01-03,C,2000,1999,0.054380,0.000000,0.000000,16.000000,48.000000,0.010000,0.040406
2000-01-03,CSCO,2000,1999,0.039729,0.000000,0.000000,16.000000,48.000000,0.010000,0.040406
2000-01-03,GE,2000,1999,0.055830,0.000000,0.000000,16.000000,48.000000,0.010000,0.040406
2000-01-03,HD,2000,1999,0.042493,0.000000,0.000000,16.000000,48.000000,0.010000,0.040406
2000-01-03,IBM,2000,1999,0.052346,0.000000,0.000000,16.000000,48.000000,0.010000,0.040406
2000-01-03,INTC,2000,1999,0.086970,0.268909,0.000000,16.000000,48.000000,0.010000,0.040406
2000-01-03,JNJ,2000,1999,0.026134,0.000000,0.000000,16.000000,48.000000,0.010000,0.040406
2000-01-03,KO,2000,1999,0.031548,0.000000,0.000000,16.000000,48.000000,0.010000,0.040406
2000-01-03,MRK,2000,1999,0.033960,0.000000,0.000000,16.000000,48.000000,0.010000,0.040406
2000-01-03,MSFT,2000,1999,0.075459,0.000000,0.000000,16.000000,48.000000,0.010000,0.040406
2000-01-03,ORCL,2000,1999,0.040713,0.000000,0.000000,16.000000,48.000000,0.010000,0.040406
2000-01-03,PFE,2000,1999,0.083690,0.000000,0.000000,16.000000,48.000000,0.010000,0.040406
2000-01-03,PG,2000,1999,0.032704,0.000000,0.000000,16.000000,48.000000,0.010000,0.040406
2000-01-03,QCOM,2000,1999,0.048438,0.371434,0.000000,16.000000,48.000000,0.010000,0.040406
2000-01-03,T,2000,1999,0.051510,0.000000,0.000000,16.000000,48.000000,0.010000,0.040406
2000-01-03,VZ,2000,1999,0.046633,0.000000,0.000000,16.000000,48.000000,0.010000,0.040406
2000-01-03,WMT,2000,1999,0.075176,0.000000,0.000000,16.000000,48.000000,0.010000,0.040406
2000-01-03,XOM,2000,1999,0.021061,0.000000,0.000000,16.000000,48.000000,0.010000,0.040406
2000-07-03,AIG,2000,1999,0.036961,0.000000,0.000000,16.000000,32.000000,0.010000,0.039016
2000-07-03,BMY,2000,1999,0.047650,0.000000,0.000000,16.000000,32.000000,0.010000,0.039016
2000-07-03,C,2000,1999,0.075962,0.000000,0.000000,16.000000,32.000000,0.010000,0.039016
2000-07-03,CSCO,2000,1999,0.084667,0.000000,0.000000,16.000000,32.000000,0.010000,0.039016
2000-07-03,GE,2000,1999,0.052187,0.000000,0.000000,16.000000,32.000000,0.010000,0.039016
2000-07-03,HD,2000,1999,0.030400,0.000000,0.000000,16.000000,32.000000,0.010000,0.039016
2000-07-03,IBM,2000,1999,0.047718,0.000000,0.000000,16.000000,32.000000,0.010000,0.039016
2000-07-03,INTC,2000,1999,0.092917,0.144742,0.000000,16.000000,32.000000,0.010000,0.039016
2000-07-03,JNJ,2000,1999,0.011440,0.000000,0.000000,16.000000,32.000000,0.010000,0.039016
2000-07-03,KO,2000,1999,0.045023,0.000000,0.000000,16.000000,32.000000,0.010000,0.039016
2000-07-03,MRK,2000,1999,0.027203,0.000000,0.000000,16.000000,32.000000,0.010000,0.039016
2000-07-03,MSFT,2000,1999,0.051274,0.000000,0.000000,16.000000,32.000000,0.010000,0.039016
2000-07-03,ORCL,2000,1999,0.073478,0.000000,0.000000,16.000000,32.000000,0.010000,0.039016
2000-07-03,PFE,2000,1999,0.093699,0.259176,0.000000,16.000000,32.000000,0.010000,0.039016
2000-07-03,PG,2000,1999,0.029498,0.000000,0.000000,16.000000,32.000000,0.010000,0.039016
2000-07-03,QCOM,2000,1999,0.046005,0.000000,0.000000,16.000000,32.000000,0.010000,0.039016
2000-07-03,T,2000,1999,0.062771,0.000000,0.000000,16.000000,32.000000,0.010000,0.039016
2000-07-03,VZ,2000,1999,0.030420,0.000000,0.000000,16.000000,32.000000,0.010000,0.039016
2000-07-03,WMT,2000,1999,0.029863,0.000000,0.000000,16.000000,32.000000,0.010000,0.039016
2000-07-03,XOM,2000,1999,0.030863,0.000000,0.000000,16.000000,32.000000,0.010000,0.039016
2001-01-02,AIG,2001,2000,0.068343,0.352983,0.000000,16.000000,48.000000,0.010000,0.035105
2001-01-02,BMY,2001,2000,0.062272,0.000000,0.000000,16.000000,48.000000,0.010000,0.035105
2001-01-02,C,2001,2000,0.025471,0.000000,0.000000,16.000000,48.000000,0.010000,0.035105
2001-01-02,CSCO,2001,2000,0.084887,0.000000,0.000000,16.000000,48.000000,0.010000,0.035105
2001-01-02,GE,2001,2000,0.039175,0.000000,0.000000,16.000000,48.000000,0.010000,0.035105
2001-01-02,HD,2001,2000,0.069876,0.000000,0.000000,16.000000,48.000000,0.010000,0.035105
2001-01-02,IBM,2001,2000,0.046119,0.000000,0.000000,16.000000,48.000000,0.010000,0.035105
2001-01-02,INTC,2001,2000,0.088134,0.000000,0.000000,16.000000,48.000000,0.010000,0.035105
2001-01-02,JNJ,2001,2000,0.031870,0.000000,0.000000,16.000000,48.000000,0.010000,0.035105
2001-01-02,KO,2001,2000,0.011853,0.000000,0.000000,16.000000,48.000000,0.010000,0.035105
2001-01-02,LLY,2001,2000,0.050399,0.000000,0.000000,16.000000,48.000000,0.010000,0.035105
2001-01-02,MRK,2001,2000,0.067347,0.000000,0.000000,16.000000,48.000000,0.010000,0.035105
2001-01-02,MSFT,2001,2000,0.071469,0.000000,0.000000,16.000000,48.000000,0.010000,0.035105
2001-01-02,ORCL,2001,2000,0.076923,0.423973,0.000000,16.000000,48.000000,0.010000,0.035105
2001-01-02,PFE,2001,2000,0.013179,0.000000,0.000000,16.000000,48.000000,0.010000,0.035105
2001-01-02,PG,2001,2000,0.053624,0.000000,0.000000,16.000000,48.000000,0.010000,0.035105
2001-01-02,T,2001,2000,0.032169,0.000000,0.000000,16.000000,48.000000,0.010000,0.035105
2001-01-02,VZ,2001,2000,0.010287,0.000000,0.000000,16.000000,48.000000,0.010000,0.035105
2001-01-02,WMT,2001,2000,0.053699,0.000000,0.000000,16.000000,48.000000,0.010000,0.035105
2001-01-02,XOM,2001,2000,0.042907,0.000000,0.000000,16.000000,48.000000,0.010000,0.035105
2001-07-02,AIG,2001,2000,0.057656,0.000000,0.000000,32.000000,48.000000,0.010000,0.034621
2001-07-02,BMY,2001,2000,0.029407,0.000000,0.000000,32.000000,48.000000,0.010000,0.034621
2001-07-02,C,2001,2000,0.015822,0.000000,0.000000,32.000000,48.000000,0.010000,0.034621
2001-07-02,CSCO,2001,2000,0.100005,0.471630,0.000000,32.000000,48.000000,0.010000,0.034621
2001-07-02,GE,2001,2000,0.020595,0.000000,0.000000,32.000000,48.000000,0.010000,0.034621
2001-07-02,HD,2001,2000,0.056421,0.000000,0.000000,32.000000,48.000000,0.010000,0.034621
2001-07-02,IBM,2001,2000,0.053600,0.000000,0.000000,32.000000,48.000000,0.010000,0.034621
2001-07-02,INTC,2001,2000,0.090850,0.000000,0.000000,32.000000,48.000000,0.010000,0.034621
2001-07-02,JNJ,2001,2000,0.072849,0.000000,0.000000,32.000000,48.000000,0.010000,0.034621
2001-07-02,KO,2001,2000,0.011422,0.000000,0.000000,32.000000,48.000000,0.010000,0.034621
2001-07-02,LLY,2001,2000,0.044417,0.000000,0.000000,32.000000,48.000000,0.010000,0.034621
2001-07-02,MRK,2001,2000,0.081743,0.000000,0.000000,32.000000,48.000000,0.010000,0.034621
2001-07-02,MSFT,2001,2000,0.069927,0.000000,0.000000,32.000000,48.000000,0.010000,0.034621
2001-07-02,ORCL,2001,2000,0.091605,0.000000,0.000000,32.000000,48.000000,0.010000,0.034621
2001-07-02,PFE,2001,2000,0.026443,0.000000,0.000000,32.000000,48.000000,0.010000,0.034621
2001-07-02,PG,2001,2000,0.027902,0.000000,0.000000,32.000000,48.000000,0.010000,0.034621
2001-07-02,T,2001,2000,0.020857,0.000000,0.000000,32.000000,48.000000,0.010000,0.034621
2001-07-02,VZ,2001,2000,0.034864,0.000000,0.000000,32.000000,48.000000,0.010000,0.034621
2001-07-02,WMT,2001,2000,0.036998,0.000000,0.000000,32.000000,48.000000,0.010000,0.034621
2001-07-02,XOM,2001,2000,0.056617,0.000000,0.000000,32.000000,48.000000,0.010000,0.034621
2002-01-02,AIG,2002,2001,0.079915,0.000000,0.000000,32.000000,32.000000,0.010000,0.040806
2002-01-02,BAC,2002,2001,0.056719,0.000000,0.000000,32.000000,32.000000,0.010000,0.040806
2002-01-02,BMY,2002,2001,0.052106,0.000000,0.000000,32.000000,32.000000,0.010000,0.040806
2002-01-02,C,2002,2001,0.036577,0.000000,0.000000,32.000000,32.000000,0.010000,0.040806
2002-01-02,CSCO,2002,2001,0.018786,0.000000,0.000000,32.000000,32.000000,0.010000,0.040806
2002-01-02,CVX,2002,2001,0.044438,0.000000,0.000000,32.000000,32.000000,0.010000,0.040806
2002-01-02,GE,2002,2001,0.072451,0.000000,0.000000,32.000000,32.000000,0.010000,0.040806
2002-01-02,HD,2002,2001,0.066807,0.412021,0.000000,32.000000,32.000000,0.010000,0.040806
2002-01-02,IBM,2002,2001,0.035718,0.000000,0.000000,32.000000,32.000000,0.010000,0.040806
2002-01-02,INTC,2002,2001,0.047401,0.000000,0.000000,32.000000,32.000000,0.010000,0.040806
2002-01-02,JNJ,2002,2001,0.040228,0.000000,0.000000,32.000000,32.000000,0.010000,0.040806
2002-01-02,KO,2002,2001,0.074617,0.000000,0.000000,32.000000,32.000000,0.010000,0.040806
2002-01-02,MRK,2002,2001,0.039026,0.000000,0.000000,32.000000,32.000000,0.010000,0.040806
2002-01-02,MSFT,2002,2001,0.070430,0.000000,0.000000,32.000000,32.000000,0.010000,0.040806
2002-01-02,PFE,2002,2001,0.017698,0.000000,0.000000,32.000000,32.000000,0.010000,0.040806
2002-01-02,PG,2002,2001,0.045635,0.000000,0.000000,32.000000,32.000000,0.010000,0.040806
2002-01-02,T,2002,2001,0.051006,0.000000,0.000000,32.000000,32.000000,0.010000,0.040806
2002-01-02,VZ,2002,2001,0.073903,0.457715,0.000000,32.000000,32.000000,0.010000,0.040806
2002-01-02,WMT,2002,2001,0.019891,0.000000,0.000000,32.000000,32.000000,0.010000,0.040806
2002-01-02,XOM,2002,2001,0.056648,0.000000,0.000000,32.000000,32.000000,0.010000,0.040806
2002-07-01,AIG,2002,2001,0.051823,0.000000,0.000000,16.000000,64.000000,0.010000,0.035922
2002-07-01,BAC,2002,2001,0.010253,0.000000,0.000000,16.000000,64.000000,0.010000,0.035922
2002-07-01,BMY,2002,2001,0.092292,0.339685,0.000000,16.000000,64.000000,0.010000,0.035922
2002-07-01,C,2002,2001,0.042030,0.000000,0.000000,16.000000,64.000000,0.010000,0.035922
2002-07-01,CSCO,2002,2001,0.085875,0.000000,0.000000,16.000000,64.000000,0.010000,0.035922
2002-07-01,CVX,2002,2001,0.035092,0.000000,0.000000,16.000000,64.000000,0.010000,0.035922
2002-07-01,GE,2002,2001,0.047736,0.000000,0.000000,16.000000,64.000000,0.010000,0.035922
2002-07-01,HD,2002,2001,0.060712,0.000000,0.000000,16.000000,64.000000,0.010000,0.035922
2002-07-01,IBM,2002,2001,0.062659,0.000000,0.000000,16.000000,64.000000,0.010000,0.035922
2002-07-01,INTC,2002,2001,0.091844,0.292526,0.000000,16.000000,64.000000,0.010000,0.035922
2002-07-01,JNJ,2002,2001,0.035809,0.000000,0.000000,16.000000,64.000000,0.010000,0.035922
2002-07-01,KO,2002,2001,0.056790,0.000000,0.000000,16.000000,64.000000,0.010000,0.035922
2002-07-01,MRK,2002,2001,0.037931,0.000000,0.000000,16.000000,64.000000,0.010000,0.035922
2002-07-01,MSFT,2002,2001,0.067634,0.000000,0.000000,16.000000,64.000000,0.010000,0.035922
2002-07-01,PFE,2002,2001,0.026866,0.000000,0.000000,16.000000,64.000000,0.010000,0.035922
2002-07-01,PG,2002,2001,0.040955,0.000000,0.000000,16.000000,64.000000,0.010000,0.035922
2002-07-01,T,2002,2001,0.070404,0.000000,0.000000,16.000000,64.000000,0.010000,0.035922
2002-07-01,VZ,2002,2001,0.025873,0.000000,0.000000,16.000000,64.000000,0.010000,0.035922
2002-07-01,WMT,2002,2001,0.013303,0.000000,0.000000,16.000000,64.000000,0.010000,0.035922
2002-07-01,XOM,2002,2001,0.044118,0.000000,0.000000,16.000000,64.000000,0.010000,0.035922
2003-01-02,AIG,2003,2002,0.069347,0.000000,0.000000,24.000000,32.000000,0.010000,0.041327
2003-01-02,BAC,2003,2002,0.010897,0.000000,0.000000,24.000000,32.000000,0.010000,0.041327
2003-01-02,C,2003,2002,0.051313,0.000000,0.000000,24.000000,32.000000,0.010000,0.041327
2003-01-02,CSCO,2003,2002,0.034935,0.000000,0.000000,24.000000,32.000000,0.010000,0.041327
2003-01-02,CVX,2003,2002,0.064159,0.000000,0.000000,24.000000,32.000000,0.010000,0.041327
2003-01-02,GE,2003,2002,0.080626,0.404946,0.000000,24.000000,32.000000,0.010000,0.041327
2003-01-02,IBM,2003,2002,0.048249,0.000000,0.000000,24.000000,32.000000,0.010000,0.041327
2003-01-02,INTC,2003,2002,0.077012,0.000000,0.000000,24.000000,32.000000,0.010000,0.041327
2003-01-02,JNJ,2003,2002,0.036597,0.000000,0.000000,24.000000,32.000000,0.010000,0.041327
2003-01-02,KO,2003,2002,0.052226,0.000000,0.000000,24.000000,32.000000,0.010000,0.041327
2003-01-02,LLY,2003,2002,0.033475,0.000000,0.000000,24.000000,32.000000,0.010000,0.041327
2003-01-02,MRK,2003,2002,0.046651,0.000000,0.000000,24.000000,32.000000,0.010000,0.041327
2003-01-02,MSFT,2003,2002,0.064322,0.291396,0.000000,24.000000,32.000000,0.010000,0.041327
2003-01-02,PEP,2003,2002,0.031757,0.000000,0.000000,24.000000,32.000000,0.010000,0.041327
2003-01-02,PFE,2003,2002,0.079138,0.000000,0.000000,24.000000,32.000000,0.010000,0.041327
2003-01-02,PG,2003,2002,0.055473,0.000000,0.000000,24.000000,32.000000,0.010000,0.041327
2003-01-02,VZ,2003,2002,0.057129,0.000000,0.000000,24.000000,32.000000,0.010000,0.041327
2003-01-02,WFC,2003,2002,0.050954,0.000000,0.000000,24.000000,32.000000,0.010000,0.041327
2003-01-02,WMT,2003,2002,0.021034,0.000000,0.000000,24.000000,32.000000,0.010000,0.041327
2003-01-02,XOM,2003,2002,0.034706,0.000000,0.000000,24.000000,32.000000,0.010000,0.041327
2003-07-01,AIG,2003,2002,0.032817,0.000000,0.000000,16.000000,32.000000,0.010000,0.040541
2003-07-01,BAC,2003,2002,0.054078,0.000000,0.000000,16.000000,32.000000,0.010000,0.040541
2003-07-01,C,2003,2002,0.022348,0.000000,0.000000,16.000000,32.000000,0.010000,0.040541
2003-07-01,CSCO,2003,2002,0.010002,0.000000,0.000000,16.000000,32.000000,0.010000,0.040541
2003-07-01,CVX,2003,2002,0.092479,0.272267,0.000000,16.000000,32.000000,0.010000,0.040541
2003-07-01,GE,2003,2002,0.054494,0.000000,0.000000,16.000000,32.000000,0.010000,0.040541
2003-07-01,IBM,2003,2002,0.031833,0.000000,0.000000,16.000000,32.000000,0.010000,0.040541
2003-07-01,INTC,2003,2002,0.027581,0.000000,0.000000,16.000000,32.000000,0.010000,0.040541
2003-07-01,JNJ,2003,2002,0.081491,0.000000,0.000000,16.000000,32.000000,0.010000,0.040541
2003-07-01,KO,2003,2002,0.049154,0.000000,0.000000,16.000000,32.000000,0.010000,0.040541
2003-07-01,LLY,2003,2002,0.040710,0.000000,0.000000,16.000000,32.000000,0.010000,0.040541
2003-07-01,MRK,2003,2002,0.046223,0.000000,0.000000,16.000000,32.000000,0.010000,0.040541
2003-07-01,MSFT,2003,2002,0.031509,0.000000,0.000000,16.000000,32.000000,0.010000,0.040541
2003-07-01,PEP,2003,2002,0.067051,0.000000,0.000000,16.000000,32.000000,0.010000,0.040541
2003-07-01,PFE,2003,2002,0.084536,0.268933,0.000000,16.000000,32.000000,0.010000,0.040541
2003-07-01,PG,2003,2002,0.072701,0.000000,0.000000,16.000000,32.000000,0.010000,0.040541
2003-07-01,VZ,2003,2002,0.028287,0.000000,0.000000,16.000000,32.000000,0.010000,0.040541
2003-07-01,WFC,2003,2002,0.046859,0.000000,0.000000,16.000000,32.000000,0.010000,0.040541
2003-07-01,WMT,2003,2002,0.049099,0.000000,0.000000,16.000000,32.000000,0.010000,0.040541
2003-07-01,XOM,2003,2002,0.076749,0.000000,0.000000,16.000000,32.000000,0.010000,0.040541
2004-01-02,AIG,2004,2003,0.028894,0.000000,0.000000,24.000000,48.000000,0.010000,0.042543
2004-01-02,BAC,2004,2003,0.033289,0.000000,0.000000,24.000000,48.000000,0.010000,0.042543
2004-01-02,C,2004,2003,0.031382,0.000000,0.000000,24.000000,48.000000,0.010000,0.042543
2004-01-02,CSCO,2004,2003,0.099387,0.000000,0.000000,24.000000,48.000000,0.010000,0.042543
2004-01-02,CVX,2004,2003,0.022918,0.000000,0.000000,24.000000,48.000000,0.010000,0.042543
2004-01-02,GE,2004,2003,0.060605,0.000000,0.000000,24.000000,48.000000,0.010000,0.042543
2004-01-02,HD,2004,2003,0.036769,0.000000,0.000000,24.000000,48.000000,0.010000,0.042543
2004-01-02,IBM,2004,2003,0.053395,0.000000,0.000000,24.000000,48.000000,0.010000,0.042543
2004-01-02,INTC,2004,2003,0.061097,0.420939,0.000000,24.000000,48.000000,0.010000,0.042543
2004-01-02,JNJ,2004,2003,0.093632,0.372574,0.000000,24.000000,48.000000,0.010000,0.042543
2004-01-02,KO,2004,2003,0.064685,0.000000,0.000000,24.000000,48.000000,0.010000,0.042543
2004-01-02,MRK,2004,2003,0.031398,0.000000,0.000000,24.000000,48.000000,0.010000,0.042543
2004-01-02,MSFT,2004,2003,0.048114,0.000000,0.000000,24.000000,48.000000,0.010000,0.042543
2004-01-02,PFE,2004,2003,0.049045,0.000000,0.000000,24.000000,48.000000,0.010000,0.042543
2004-01-02,PG,2004,2003,0.048886,0.000000,0.000000,24.000000,48.000000,0.010000,0.042543
2004-01-02,UPS,2004,2003,0.024766,0.000000,0.000000,24.000000,48.000000,0.010000,0.042543
2004-01-02,VZ,2004,2003,0.074289,0.000000,0.000000,24.000000,48.000000,0.010000,0.042543
2004-01-02,WFC,2004,2003,0.042640,0.000000,0.000000,24.000000,48.000000,0.010000,0.042543
2004-01-02,WMT,2004,2003,0.059704,0.000000,0.000000,24.000000,48.000000,0.010000,0.042543
2004-01-02,XOM,2004,2003,0.035106,0.000000,0.000000,24.000000,48.000000,0.010000,0.042543
2004-07-01,AIG,2004,2003,0.012801,0.000000,0.000000,32.000000,32.000000,0.010000,0.038464
2004-07-01,BAC,2004,2003,0.036717,0.000000,0.000000,32.000000,32.000000,0.010000,0.038464
2004-07-01,C,2004,2003,0.031339,0.000000,0.000000,32.000000,32.000000,0.010000,0.038464
2004-07-01,CSCO,2004,2003,0.055003,0.271857,0.000000,32.000000,32.000000,0.010000,0.038464
2004-07-01,CVX,2004,2003,0.022015,0.000000,0.000000,32.000000,32.000000,0.010000,0.038464
2004-07-01,GE,2004,2003,0.022513,0.000000,0.000000,32.000000,32.000000,0.010000,0.038464
2004-07-01,HD,2004,2003,0.073067,0.000000,0.000000,32.000000,32.000000,0.010000,0.038464
2004-07-01,IBM,2004,2003,0.079053,0.321271,0.000000,32.000000,32.000000,0.010000,0.038464
2004-07-01,INTC,2004,2003,0.070661,0.000000,0.000000,32.000000,32.000000,0.010000,0.038464
2004-07-01,JNJ,2004,2003,0.076675,0.000000,0.000000,32.000000,32.000000,0.010000,0.038464
2004-07-01,KO,2004,2003,0.054423,0.000000,0.000000,32.000000,32.000000,0.010000,0.038464
2004-07-01,MRK,2004,2003,0.040818,0.000000,0.000000,32.000000,32.000000,0.010000,0.038464
2004-07-01,MSFT,2004,2003,0.090287,0.000000,0.000000,32.000000,32.000000,0.010000,0.038464
2004-07-01,PFE,2004,2003,0.020003,0.000000,0.000000,32.000000,32.000000,0.010000,0.038464
2004-07-01,PG,2004,2003,0.022235,0.000000,0.000000,32.000000,32.000000,0.010000,0.038464
2004-07-01,UPS,2004,2003,0.054229,0.000000,0.000000,32.000000,32.000000,0.010000,0.038464
2004-07-01,VZ,2004,2003,0.087925,0.000000,0.000000,32.000000,32.000000,0.010000,0.038464
2004-07-01,WFC,2004,2003,0.061990,0.000000,0.000000,32.000000,32.000000,0.010000,0.038464
2004-07-01,WMT,2004,2003,0.055915,0.000000,0.000000,32.000000,32.000000,0.010000,0.038464
2004-07-01,XOM,2004,2003,0.032331,0.000000,0.000000,32.000000,32.000000,0.010000,0.038464
2005-01-03,AIG,2005,2004,0.070410,0.000000,0.000000,16.000000,48.000000,0.010000,0.039448
2005-01-03,BAC,2005,2004,0.033649,0.000000,0.000000,16.000000,48.000000,0.010000,0.039448
2005-01-03,C,2005,2004,0.061428,0.000000,0.000000,16.000000,48.000000,0.010000,0.039448
2005-01-03,CSCO,2005,2004,0.055039,0.000000,0.000000,16.000000,48.000000,0.010000,0.039448
2005-01-03,CVX,2005,2004,0.068819,0.000000,0.000000,16.000000,48.000000,0.010000,0.039448
2005-01-03,GE,2005,2004,0.013221,0.000000,0.000000,16.000000,48.000000,0.010000,0.039448
2005-01-03,HD,2005,2004,0.055525,0.000000,0.000000,16.000000,48.000000,0.010000,0.039448
2005-01-03,IBM,2005,2004,0.059064,0.000000,0.000000,16.000000,48.000000,0.010000,0.039448
2005-01-03,INTC,2005,2004,0.042244,0.000000,0.000000,16.000000,48.000000,0.010000,0.039448
2005-01-03,JNJ,2005,2004,0.010146,0.000000,0.000000,16.000000,48.000000,0.010000,0.039448
2005-01-03,JPM,2005,2004,0.054654,0.000000,0.000000,16.000000,48.000000,0.010000,0.039448
2005-01-03,KO,2005,2004,0.086402,0.000000,0.000000,16.000000,48.000000,0.010000,0.039448
2005-01-03,MSFT,2005,2004,0.053325,0.000000,0.000000,16.000000,48.000000,0.010000,0.039448
2005-01-03,PFE,2005,2004,0.100008,0.718271,0.000000,16.000000,48.000000,0.010000,0.039448
2005-01-03,PG,2005,2004,0.025626,0.000000,0.000000,16.000000,48.000000,0.010000,0.039448
2005-01-03,UPS,2005,2004,0.010349,0.000000,0.000000,16.000000,48.000000,0.010000,0.039448
2005-01-03,VZ,2005,2004,0.059661,0.000000,0.000000,16.000000,48.000000,0.010000,0.039448
2005-01-03,WFC,2005,2004,0.058058,0.000000,0.000000,16.000000,48.000000,0.010000,0.039448
