rebalance_date,invest_year,select_year,run_number,seed,n_stocks,best_nodes,best_batch,best_lr,best_val_loss,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,turnover,tc_drag_bps
2012-01-03,2012,2011,6,47,20,16,32,0.01,0.03419274464249611,0.37623038127457636,0.1415492997940131,0.3117028178274631,-0.7028487193264732,-6.662448964447915,-0.10993988371401199,0.35,0.44280744277004763,0.8268827458266333,0.0
2012-07-02,2012,2011,6,47,20,16,32,0.01,0.038235899060964584,0.3920766768452465,0.15372412052601186,0.35866901874542234,-0.8493127281324733,-24.66355095542068,-0.5166814935981167,0.1,0.0,0.7316921119542671,0.0
2013-01-02,2013,2012,6,47,20,32,32,0.01,0.03800544515252113,0.36661418523681183,0.13440596081685138,0.31268015712499614,-0.6169138143380617,-7.2850198806703315,-0.24812030075187969,0.6,0.7276068751089989,0.6761887856913728,0.0
2013-07-01,2013,2012,6,47,20,16,32,0.01,0.03928820416331291,0.35738943651731603,0.12772720933416468,0.32169873833656315,-0.5365679318395751,-6.972973057406314,-0.30075187969924805,0.35,0.0,0.5577124821323606,0.0
2014-01-02,2014,2013,6,47,20,32,32,0.01,0.04168492555618286,0.32390286535560414,0.10491306618557064,0.2623390227556228,-0.26211207441287976,-26.563565645882267,-0.004511278195488721,0.4,0.38924947208076144,0.5842827144642416,0.0
2014-07-01,2014,2013,6,47,20,32,32,0.01,0.03951289504766464,0.3161196089537241,0.09993160716505545,0.2498781928420067,-0.20218474785029095,-20.746548767172644,0.013533834586466165,0.5,0.48038446141526137,0.40467169646186824,0.0
2015-01-02,2015,2014,6,47,20,16,32,0.01,0.03931577503681183,0.3382077563003581,0.11438448642172241,0.2909428542852402,-0.3760539719906455,-30.31843470917716,-0.010526315789473682,0.55,0.5504818825631803,0.6626430242245316,0.0
2015-07-01,2015,2014,6,47,20,16,32,0.01,0.03716506436467171,0.37979552044353065,0.1442446373489723,0.3230568337440491,-0.7352738327695914,-8.781539694412437,-0.20150375939849624,0.3,0.0,0.4550349774893236,0.0
2016-01-04,2016,2015,6,47,20,16,32,0.01,0.034886278212070465,0.3718456186584068,0.13826916411545329,0.3107842670381069,-0.6633884404866564,-12.76931384911544,-0.22556390977443608,0.3,0.30618621784789724,0.7083215177494289,0.0
2016-07-01,2016,2015,6,47,20,32,32,0.01,0.03394155576825142,0.15995615432297636,0.02558597130579583,0.12801135122776033,0.6921988414340352,-3.5127619609258147,0.8240601503759398,0.8,0.8451542547285166,0.5304363916270589,0.0
2017-01-03,2017,2016,6,47,20,16,32,0.01,0.037734489887952805,0.22694745156636564,0.051505145772467884,0.19675329744815825,0.38038922378986006,-9.148379212114088,0.6120300751879698,0.75,0.816496580927726,0.8311872040143296,0.0
2017-07-03,2017,2016,6,47,20,32,32,0.01,0.035646602511405945,0.33399821558034765,0.11155480801085638,0.2699795439839363,-0.3420127279501519,-4.76767108335987,0.04060150375939849,0.65,,0.5973055441228223,0.0
2018-01-02,2018,2017,6,47,20,16,64,0.01,0.03671770542860031,0.294813530315643,0.08691501765717255,0.25054228901863096,-0.04559419737951931,-14.499426995757414,-0.04661654135338346,0.55,0.49236596391733095,0.40763831850528415,0.0
2018-07-02,2018,2017,6,47,20,16,64,0.01,0.03821025416254997,0.3422736009414854,0.1171512179014512,0.2871693086624145,-0.40933795971670617,-9.292618063193366,-0.24661654135338343,0.6,0.0,0.471433955437322,0.0
2019-01-02,2019,2018,6,47,20,16,32,0.01,0.03167165070772171,0.27555614632711517,0.07593118977865052,0.21626557081937786,0.08654207785082113,-4.015972096639957,0.38452126048616253,0.55,,0.43522113785302396,0.0
2019-07-01,2019,2018,6,47,20,32,32,0.01,0.03638870641589165,0.28857977669522944,0.08327828751746849,0.23032699868083,-0.001844060360523203,-5.378296408063301,0.26766917293233083,0.5,0.5,0.6098768421285856,0.0
2020-01-02,2020,2019,6,47,20,16,64,0.01,0.03680269792675972,0.2999765756303189,0.08998594592689242,0.24300920754671096,-0.08253769536111166,-4.723966663304064,0.1819548872180451,0.6,0.5222329678670935,0.7657738945164899,0.0
2020-07-01,2020,2019,6,47,20,16,64,0.01,0.03797625005245209,0.28937600255883167,0.08373847085692894,0.2505422413349152,-0.007380100534483347,-1.0612482224763644,0.14513557105932978,0.9,0.0,0.6280301830726208,0.0
2021-01-04,2021,2020,6,47,20,32,32,0.01,0.04075050354003906,0.25226997760206454,0.06364014159934614,0.20725630551576613,0.23440431158681319,-1.97069346159078,0.5428571428571428,0.75,0.7659416862050705,0.855372057339995,0.0
2021-07-01,2021,2020,6,47,20,32,32,0.01,0.0373871810734272,0.3386470659569496,0.11468183528125056,0.2953421561419964,-0.37963110112782616,-4.025866337576245,-0.060150375939849614,0.35,0.25677629550654774,0.6087179333476652,0.0
2022-01-03,2022,2021,6,47,20,16,32,0.01,0.03326508030295372,0.3827498925172669,0.14649748022197934,0.30626967832446095,-0.7623757019185484,-6.072526499579995,-0.3654135338345864,0.5,0.0,0.828277421332724,0.0
2022-07-01,2022,2021,6,47,20,16,64,0.01,0.03585294261574745,0.3611540530137955,0.1304322500082914,0.31038302540779117,-0.5691097745358362,-7.140280664313584,-0.4857142857142857,0.4,0.26590801173915524,0.5410061377010223,0.0
2023-01-03,2023,2022,6,47,20,16,32,0.01,0.03656876087188721,0.2487349689660289,0.06186908478653136,0.20633776694536216,0.25571025820714166,0.3516933793566369,0.5052631578947367,0.75,0.7659416862050705,0.8401352583810172,0.0
2023-07-03,2023,2022,6,47,20,16,32,0.01,0.038443874567747116,0.30560945556477237,0.09339713933059657,0.2609385967254639,-0.12357460848837976,-10.730371819552921,0.11428571428571428,0.55,0.5345224838248488,0.6756857610951582,0.0
2024-01-02,2024,2023,6,47,20,16,32,0.01,0.04129514470696449,0.2195829973362224,0.04821669271915946,0.1854878479242325,0.41994956127326966,0.1561211471796229,0.5819548872180451,0.6,0.6262242910851494,0.6171858560287586,0.0
2024-07-01,2024,2023,6,47,20,32,64,0.01,0.041066862642765045,0.3243918186041601,0.1052300519773143,0.26938373908400537,-0.2659254373210742,-0.7593471287754643,-0.021052631578947364,0.25,0.3429971702850177,0.6533030238748182,0.0
2025-01-02,2025,2024,6,47,20,32,32,0.01,0.04276813566684723,0.3259964464347958,0.10627368308811469,0.2717946541309356,-0.27848039805250746,-10.16712673048094,0.2150375939849624,0.5,0.48038446141526137,0.5329394312678972,0.0
2025-07-01,2025,2024,6,47,20,32,64,0.01,0.0397501140832901,0.3009736325093602,0.0905851274658794,0.2542550233006478,-0.08974589432636892,-1.0852312172622098,0.07969924812030074,0.5,0.4803844614152614,0.6063827145499459,0.0
