rebalance_date,invest_year,select_year,n_stocks,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,best_learning_rate,best_max_depth,best_min_child_weight,best_gamma,best_n_estimators,best_subsample,best_colsample,val_R2_selected,turnover,tc_drag_bps
2011-02-01,2011,2010,20,0.30481375722126164,0.09291142659134222,0.2598535037040711,-0.11773144771539501,-323.5890007402251,0.13246637525672833,0.65,0.0,0.005,2,3,0.001,100,1.0,1.0,-0.12730340685670893,0.24579000227047712,0.0
2011-03-01,2011,2010,20,0.31073366529735846,0.09655541074913078,0.27768205374479293,-0.16156885111736274,-206.47649881112886,-0.25056440501733357,0.4,0.3481553119113957,0.05,1,10,0.001,200,1.0,1.0,0.14512079792598365,0.3131305543421276,0.0
2011-04-01,2011,2010,20,0.27298628803663627,0.07452151345602136,0.23514766931533812,0.10350059000275047,-62.88444657841069,0.27669172932330827,0.8,0.8,0.05,2,3,0.001,200,1.0,1.0,0.1437054562593365,0.3519588778327531,0.0
2011-05-02,2011,2010,20,0.3053556787086914,0.09324209051964556,0.26032921731472014,-0.12170935963483376,-352.2224313505453,-0.6107639326725458,0.3,0.0,0.005,1,1,0.001,100,1.0,1.0,-0.16236196437283068,0.5819029570326779,0.0
2011-06-01,2011,2010,20,0.3111825170134737,0.09683455889484087,0.2668861326575279,-0.16492702429883765,-405.0035248930941,-0.20505159955508875,0.45,0.28426762180748055,0.01,2,5,0.001,100,1.0,1.0,0.053894310895763464,0.3400350280361004,0.0
2011-07-01,2011,2010,20,0.281491009914137,0.07923718866248078,0.24167062282562254,0.046770662706998256,-65.27568946844517,0.2646616541353383,0.55,0.6614378277661477,0.01,2,3,0.001,300,1.0,1.0,0.21701205540921298,0.6432729463236554,0.0
2011-08-01,2011,2010,20,0.3039360654969099,0.0923771319097419,0.25912914633750916,-0.11130384252321068,-73.53472840942061,0.6371930928643098,0.25,0.0,0.005,1,1,0.001,100,1.0,1.0,-0.15108109038181272,0.610197201469159,0.0
2011-09-01,2011,2010,20,0.2839553472942837,0.08063063925701726,0.2421580931544304,0.030007347284003005,-60.64730711073442,0.11350972604983073,0.4,0.46188021535170065,0.005,2,3,0.001,100,1.0,1.0,0.004858704693368465,0.30854075791113167,0.0
2011-10-03,2011,2010,20,0.42436033977085846,0.18008169797043844,0.37385810732841496,-1.1663963665616652,-7.8785465461864295,-0.8516494717787276,0.65,,0.01,1,5,0.001,300,1.0,1.0,0.5556160487586872,0.2807251159701384,0.0
2011-11-01,2011,2010,20,0.2805401553774365,0.07870277877919621,0.23223342120647433,0.05319965378410563,-109.19650297177722,0.28506959518791436,0.7,0.6629935441317959,0.01,10,3,0.005,200,1.0,1.0,0.34586575359853977,0.23604707418531826,0.0
2011-12-01,2011,2010,20,0.30477474013049155,0.09288764222160864,0.2597905969619751,-0.11744531995920182,-74.26802554075775,0.20814079896736398,0.75,0.0,0.005,2,1,0.001,100,1.0,1.0,-0.42892260805595095,0.1924622421389966,0.0
2012-01-03,2012,2011,20,0.3069680705993316,0.09422939636747624,0.26650196403265,-0.133586723217759,-83.3206944229534,-0.22753154816161858,0.4,0.0,0.01,1,10,0.001,200,1.0,1.0,-0.05816976259036655,0.4519300685955118,0.0
2012-02-01,2012,2011,20,0.2990765818326303,0.08944680180069002,0.2622230273485184,-0.07605175098574457,-69.93306025291558,-0.06766917293233082,0.55,0.0,0.01,5,10,0.001,100,1.0,1.0,0.06586621467261944,0.46763308606652887,0.0
2012-03-01,2012,2011,20,0.3058507231752881,0.09354466486684673,0.25909417241811755,-0.12534935178161488,-91.81512441178853,-0.04661654135338346,0.7,0.41633319989322654,0.01,5,10,0.001,300,1.0,1.0,0.07348492324572553,0.492229649285677,0.0
