rebalance_date,invest_year,select_year,n_stocks,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,best_learning_rate,best_max_depth,best_n_estimators,best_reg_lambda,best_subsample,best_colsample,val_R2_selected,turnover,tc_drag_bps
2010-07-01,2010,2009,20,0.3147070259026779,0.09904051215250877,0.26015754342079156,-0.1914648078497294,-8.800145871590932,-0.07969924812030074,0.65,0.0,0.05,3,100,1,1.0,1.0,-0.003249380759853482,0.41108982311233566,0.0
2010-10-01,2010,2009,20,0.2986851247046783,0.08921280371984923,0.25719800889492034,-0.07323673647938933,-17.048027467852823,-0.02009253171139107,0.9,0.0,0.05,1,100,5,1.0,1.0,-0.023649060741016026,0.5055374767736471,0.0
2011-01-03,2011,2010,20,0.2975735381422988,0.08855001060252618,0.25683378577232363,-0.0652632854439239,-36.616026802132524,-0.5326648011775641,0.6,0.0,0.05,1,100,5,1.0,1.0,-0.022978813370602813,0.681322675534636,0.0
2011-04-01,2011,2010,20,0.2864117040527428,0.08203166421839593,0.24954607784748079,0.013152911658394939,-43.389926441387026,0.16396117648393937,0.45,0.0,0.05,1,100,3,1.0,0.7,-0.03277277029764769,0.8953671050997655,0.0
2011-07-01,2011,2010,20,0.29175748582461636,0.08512243053470123,0.2552414178848267,-0.02402923951520264,-13.633549822309403,-0.30499972559484917,0.15,0.23570226039551584,0.05,1,100,5,1.0,1.0,0.002110083958707043,0.7699155096406712,0.0
2011-10-03,2011,2010,20,0.2795315305199614,0.0781378765548321,0.241805065870285,0.05999547001705752,-5.823262386708984,0.44928613052434563,0.95,0.0,0.05,1,100,1,1.0,0.7,0.013658405732328238,0.6737547881962667,0.0
2012-01-03,2012,2011,19,0.2731006734219037,0.07458397782349731,0.2346556358390238,0.10250613352391558,-7.423300628498337,0.5947368421052631,0.8421052631578947,0.0,0.05,1,100,5,0.7,0.7,-0.03129347207465005,0.7822553751463139,0.0
2012-04-02,2012,2011,20,0.29318851299638876,0.08595950415303363,0.2522717770934104,-0.03409929808160728,-35.82136939805892,-0.13533834586466165,0.45,0.37605071654517747,0.05,1,100,5,0.7,0.7,-0.019338063319056298,0.885617432040133,0.0
2012-07-02,2012,2011,20,0.2713756609301724,0.07364474934528789,0.23508288681507108,0.11404812817698773,-19.521743442319526,0.5167617449970088,0.85,0.0,0.05,1,100,5,1.0,1.0,-0.0007696724428241097,0.6694486110450278,0.0
2012-10-01,2012,2011,20,0.2958103648280691,0.08750377193971534,0.24933737367391587,-0.05267695566574848,-58.76993862984105,0.02259038706452301,0.4,0.46188021535170065,0.05,1,100,3,1.0,1.0,0.014897495931694538,0.7364264099502388,0.0
