rebalance_date,invest_year,select_year,n_stocks,RMSE,MSE,MAE,R2_rank,R2_raw_vs_zero,Spearman,Directional_Accuracy,Geometric_Score,best_learning_rate,best_max_depth,best_min_child_weight,best_gamma,best_n_estimators,best_reg_lambda,best_subsample,best_colsample,val_R2_selected,turnover,tc_drag_bps
2014-11-03,2014,2013,20,0.28831406691516465,0.08312500118116205,0.24999999999999994,-1.4209468268688852e-08,-69.55200937197367,,0.7,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-1.092459456231154e-13,0.026272034971379914,0.0
2014-12-01,2014,2013,20,0.2883140669151647,0.08312500118116206,0.25,-1.4209468268688852e-08,-209.50552951490198,,0.5,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-1.0946799022804043e-13,0.042764425561479344,0.0
2015-01-02,2015,2014,20,0.28850939574225193,0.08323767143155933,0.2502986371517181,-0.0013554457931947983,-56.673565083448366,-0.06362847629757777,0.1,0.0,0.05,1,1,0.5,200,5,1.0,1.0,-0.0017143154980716613,0.8530101407751951,0.0
2015-02-02,2015,2014,20,0.28681067234394103,0.0822603617703835,0.24647990763187408,0.010401662912679632,-61.45897998875824,0.047215011955003175,0.85,0.5601120336112039,0.05,1,1,0.5,300,1,1.0,1.0,0.0021336339050036512,0.5536390465441572,0.0
2015-03-02,2015,2014,20,0.28793208251196883,0.08290488413967922,0.24969518184661865,0.0026480103497236174,-227.33348876439157,0.13634673492338095,0.1,0.0,0.05,1,1,0.5,200,5,1.0,1.0,-0.0032186541650660594,0.4385232053588946,0.0
2015-04-01,2015,2014,20,0.2860399946311473,0.0818188785285868,0.25000000000000006,0.015712739505722828,-86.4809582211103,0.20232565955562798,0.65,0.0,0.2,1,1,0.5,100,3,1.0,1.0,0.001879153967640823,0.7063219956059483,0.0
2015-05-01,2015,2014,20,0.28725764507220886,0.08251695465243111,0.25000000000000006,0.007314831248949272,-441.09217625960457,0.086710996952412,0.5,0.0,0.2,2,1,0.5,200,1,1.0,1.0,0.03253067552717126,0.12757878967780795,0.0
2015-06-01,2015,2014,20,0.2887230340228745,0.08336099037537395,0.2517159223556519,-0.0028389819593857,-132.96162532713933,-0.012141968209867597,0.3,0.0,0.2,1,1,0.5,100,3,1.0,1.0,0.009546720692129251,0.226568882916049,0.0
2015-07-01,2015,2014,20,0.28714301772065803,0.08245111262572614,0.25,0.0081069157807383,-63.14349536627802,0.115614662603216,0.7,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.010597813690052194,0.23086083580342182,0.0
2015-08-03,2015,2014,20,0.28831406691516465,0.08312500118116205,0.25,-1.4209468268688852e-08,-68.63098232440568,,0.0,,0.2,1,1,0.5,100,1,1.0,1.0,-1.0946799022804043e-13,0.21051779610377624,0.0
2015-09-01,2015,2014,20,0.2883696075846389,0.08315703057851863,0.25,-0.0003853302678933357,-263.3497836991914,,0.8,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-1.0946799022804043e-13,0.024888183561759397,0.0
2015-10-01,2015,2014,20,0.28831406691516465,0.08312500118116205,0.25,-1.4209468268688852e-08,-17.511864472654796,,0.95,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-1.0946799022804043e-13,0.0243607509075439,0.0
2015-11-02,2015,2014,20,0.2834396863327904,0.08033805578843059,0.24607639312744145,0.0335271484098576,-462.96403795894673,0.40904020477014286,0.5,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.0044197792083499055,0.5485872456635678,0.0
2015-12-01,2015,2014,20,0.29681284335611424,0.0880978639811412,0.25363563895225527,-0.059823927592676185,-149.20410358399135,-0.5059835558016503,0.3,0.0,0.1,2,1,0.5,200,5,1.0,1.0,-0.011327277638147226,0.49614141047920673,0.0
