rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_learning_rate,best_max_depth,best_min_child_weight,best_gamma,best_n_estimators,best_subsample,best_colsample,val_R2_selected
2004-04-01,2004,2003,IBM,0.05549740418791771,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,0.031887
2004-04-01,2004,2003,WMT,0.0407276377081871,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,0.031887
2004-04-01,2004,2003,WFC,0.03172915428876877,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,0.031887
2004-04-01,2004,2003,AIG,0.023739492520689964,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,0.031887
2004-04-01,2004,2003,UPS,0.02140447497367859,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,0.031887
2004-04-01,2004,2003,XOM,0.0121921943500638,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,0.031887
2004-04-01,2004,2003,CVX,0.0121921943500638,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,0.031887
2004-04-01,2004,2003,PG,0.0121921943500638,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,0.031887
2004-04-01,2004,2003,C,0.0121921943500638,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,0.031887
2004-04-01,2004,2003,BAC,0.0121921943500638,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,0.031887
2004-04-01,2004,2003,KO,0.0121921943500638,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,0.031887
2004-04-01,2004,2003,HD,0.0121921943500638,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,0.031887
2004-07-01,2004,2003,MRK,0.09838230907917023,0.529835,0.0,0.005,10,3,0.001,100,1.0,1.0,0.070143
2004-07-01,2004,2003,KO,0.09241800010204315,0.0,0.0,0.005,10,3,0.001,100,1.0,1.0,0.070143
2004-07-01,2004,2003,PFE,0.08842138946056366,0.0,0.0,0.005,10,3,0.001,100,1.0,1.0,0.070143
2004-07-01,2004,2003,CSCO,0.08148295432329178,0.0,0.0,0.005,10,3,0.001,100,1.0,1.0,0.070143
2004-07-01,2004,2003,MSFT,0.08061665296554565,0.0,0.0,0.005,10,3,0.001,100,1.0,1.0,0.070143
2004-07-01,2004,2003,INTC,0.07857556641101837,0.0,0.0,0.005,10,3,0.001,100,1.0,1.0,0.070143
2004-07-01,2004,2003,AIG,0.06691804528236389,0.0,0.0,0.005,10,3,0.001,100,1.0,1.0,0.070143
2004-07-01,2004,2003,WFC,0.062440887093544006,0.0,0.0,0.005,10,3,0.001,100,1.0,1.0,0.070143
2004-07-01,2004,2003,PG,0.05671246349811554,0.0,0.0,0.005,10,3,0.001,100,1.0,1.0,0.070143
2004-07-01,2004,2003,IBM,0.050943102687597275,0.0,0.0,0.005,10,3,0.001,100,1.0,1.0,0.070143
2004-07-01,2004,2003,WMT,0.040969330817461014,0.0,0.0,0.005,10,3,0.001,100,1.0,1.0,0.070143
2004-07-01,2004,2003,CVX,0.03898085653781891,0.0,0.0,0.005,10,3,0.001,100,1.0,1.0,0.070143
2004-07-01,2004,2003,VZ,0.0387505441904068,0.0,0.0,0.005,10,3,0.001,100,1.0,1.0,0.070143
2004-07-01,2004,2003,XOM,0.034887392073869705,0.0,0.0,0.005,10,3,0.001,100,1.0,1.0,0.070143
2004-07-01,2004,2003,JNJ,0.02830575220286846,0.0,0.0,0.005,10,3,0.001,100,1.0,1.0,0.070143
2004-07-01,2004,2003,C,0.02099941112101078,0.0,0.0,0.005,10,3,0.001,100,1.0,1.0,0.070143
2004-07-01,2004,2003,HD,0.010209428146481514,0.0,0.0,0.005,10,3,0.001,100,1.0,1.0,0.070143
2004-07-01,2004,2003,UPS,0.009995287284255028,0.0,0.0,0.005,10,3,0.001,100,1.0,1.0,0.070143
2004-07-01,2004,2003,GE,0.009995287284255028,0.0,0.0,0.005,10,3,0.001,100,1.0,1.0,0.070143
2004-07-01,2004,2003,BAC,0.009995287284255028,0.0,0.0,0.005,10,3,0.001,100,1.0,1.0,0.070143
2004-10-01,2004,2003,CSCO,0.1000094935297966,0.441279,0.0,0.05,5,5,0.005,300,1.0,1.0,-0.040414
2004-10-01,2004,2003,INTC,0.1000094935297966,0.0,0.0,0.05,5,5,0.005,300,1.0,1.0,-0.040414
2004-10-01,2004,2003,MRK,0.0906544104218483,0.0,0.0,0.05,5,5,0.005,300,1.0,1.0,-0.040414
2004-10-01,2004,2003,HD,0.08442695438861847,0.0,0.0,0.05,5,5,0.005,300,1.0,1.0,-0.040414
2004-10-01,2004,2003,PFE,0.07713449001312256,0.0,0.0,0.05,5,5,0.005,300,1.0,1.0,-0.040414
2004-10-01,2004,2003,KO,0.052700225263834,0.0,0.0,0.05,5,5,0.005,300,1.0,1.0,-0.040414
2004-10-01,2004,2003,IBM,0.049792882055044174,0.0,0.0,0.05,5,5,0.005,300,1.0,1.0,-0.040414
2004-10-01,2004,2003,AIG,0.0496935173869133,0.0,0.0,0.05,5,5,0.005,300,1.0,1.0,-0.040414
2004-10-01,2004,2003,PG,0.04829224944114685,0.0,0.0,0.05,5,5,0.005,300,1.0,1.0,-0.040414
2004-10-01,2004,2003,JNJ,0.047347042709589005,0.0,0.0,0.05,5,5,0.005,300,1.0,1.0,-0.040414
2004-10-01,2004,2003,C,0.0437450036406517,0.0,0.0,0.05,5,5,0.005,300,1.0,1.0,-0.040414
2004-10-01,2004,2003,XOM,0.04262453317642212,0.0,0.0,0.05,5,5,0.005,300,1.0,1.0,-0.040414
2004-10-01,2004,2003,CVX,0.04007324203848839,0.0,0.0,0.05,5,5,0.005,300,1.0,1.0,-0.040414
2004-10-01,2004,2003,UPS,0.036749616265296936,0.0,0.0,0.05,5,5,0.005,300,1.0,1.0,-0.040414
2004-10-01,2004,2003,MSFT,0.034471552819013596,0.0,0.0,0.05,5,5,0.005,300,1.0,1.0,-0.040414
2004-10-01,2004,2003,WMT,0.030274055898189545,0.0,0.0,0.05,5,5,0.005,300,1.0,1.0,-0.040414
2004-10-01,2004,2003,WFC,0.030211111530661583,0.0,0.0,0.05,5,5,0.005,300,1.0,1.0,-0.040414
2004-10-01,2004,2003,VZ,0.02149403840303421,0.0,0.0,0.05,5,5,0.005,300,1.0,1.0,-0.040414
2004-10-01,2004,2003,GE,0.010148066096007824,0.0,0.0,0.05,5,5,0.005,300,1.0,1.0,-0.040414
2004-10-01,2004,2003,BAC,0.010148066096007824,0.0,0.0,0.05,5,5,0.005,300,1.0,1.0,-0.040414
2005-01-03,2005,2004,CSCO,0.09075172245502472,0.679464,0.0,0.005,1,1,0.001,200,1.0,1.0,-0.064608
2005-01-03,2005,2004,AIG,0.09075172245502472,0.0,0.0,0.005,1,1,0.001,200,1.0,1.0,-0.064608
2005-01-03,2005,2004,INTC,0.09075172245502472,0.0,0.0,0.005,1,1,0.001,200,1.0,1.0,-0.064608
2005-01-03,2005,2004,PFE,0.09075172245502472,0.0,0.0,0.005,1,1,0.001,200,1.0,1.0,-0.064608
2005-01-03,2005,2004,KO,0.09075172245502472,0.0,0.0,0.005,1,1,0.001,200,1.0,1.0,-0.064608
2005-01-03,2005,2004,WFC,0.08784174919128418,0.0,0.0,0.005,1,1,0.001,200,1.0,1.0,-0.064608
2005-01-03,2005,2004,UPS,0.08784174919128418,0.0,0.0,0.005,1,1,0.001,200,1.0,1.0,-0.064608
2005-01-03,2005,2004,PG,0.08784174919128418,0.0,0.0,0.005,1,1,0.001,200,1.0,1.0,-0.064608
2005-01-03,2005,2004,BAC,0.054291896522045135,0.0,0.0,0.005,1,1,0.001,200,1.0,1.0,-0.064608
2005-01-03,2005,2004,JPM,0.03368725627660751,0.0,0.0,0.005,1,1,0.001,200,1.0,1.0,-0.064608
2005-01-03,2005,2004,C,0.03368725627660751,0.0,0.0,0.005,1,1,0.001,200,1.0,1.0,-0.064608
2005-01-03,2005,2004,MSFT,0.03368725627660751,0.0,0.0,0.005,1,1,0.001,200,1.0,1.0,-0.064608
2005-01-03,2005,2004,WMT,0.03368725627660751,0.0,0.0,0.005,1,1,0.001,200,1.0,1.0,-0.064608
2005-01-03,2005,2004,IBM,0.03368725627660751,0.0,0.0,0.005,1,1,0.001,200,1.0,1.0,-0.064608
2005-01-03,2005,2004,GE,0.009997996501624584,0.0,0.0,0.005,1,1,0.001,200,1.0,1.0,-0.064608
2005-01-03,2005,2004,XOM,0.009997996501624584,0.0,0.0,0.005,1,1,0.001,200,1.0,1.0,-0.064608
2005-01-03,2005,2004,JNJ,0.009997996501624584,0.0,0.0,0.005,1,1,0.001,200,1.0,1.0,-0.064608
2005-01-03,2005,2004,VZ,0.009997996501624584,0.0,0.0,0.005,1,1,0.001,200,1.0,1.0,-0.064608
2005-01-03,2005,2004,CVX,0.009997996501624584,0.0,0.0,0.005,1,1,0.001,200,1.0,1.0,-0.064608
2005-01-03,2005,2004,HD,0.009997996501624584,0.0,0.0,0.005,1,1,0.001,200,1.0,1.0,-0.064608
2005-04-01,2005,2004,C,0.10000552237033844,0.747591,0.0,0.05,2,1,0.001,100,1.0,1.0,0.028406
2005-04-01,2005,2004,BAC,0.10000552237033844,0.0,0.0,0.05,2,1,0.001,100,1.0,1.0,0.028406
2005-04-01,2005,2004,WFC,0.10000552237033844,0.0,0.0,0.05,2,1,0.001,100,1.0,1.0,0.028406
2005-04-01,2005,2004,WMT,0.09847179055213928,0.0,0.0,0.05,2,1,0.001,100,1.0,1.0,0.028406
2005-04-01,2005,2004,UPS,0.0884200781583786,0.0,0.0,0.05,2,1,0.001,100,1.0,1.0,0.028406
2005-04-01,2005,2004,INTC,0.07055085897445679,0.0,0.0,0.05,2,1,0.001,100,1.0,1.0,0.028406
2005-04-01,2005,2004,CSCO,0.06954119354486465,0.0,0.0,0.05,2,1,0.001,100,1.0,1.0,0.028406
2005-04-01,2005,2004,GE,0.058066632598638535,0.0,0.0,0.05,2,1,0.001,100,1.0,1.0,0.028406
2005-04-01,2005,2004,XOM,0.05665791779756546,0.0,0.0,0.05,2,1,0.001,100,1.0,1.0,0.028406
2005-04-01,2005,2004,VZ,0.05467895790934563,0.0,0.0,0.05,2,1,0.001,100,1.0,1.0,0.028406
2005-04-01,2005,2004,HD,0.03107921965420246,0.0,0.0,0.05,2,1,0.001,100,1.0,1.0,0.028406
2005-04-01,2005,2004,PG,0.030473005026578903,0.0,0.0,0.05,2,1,0.001,100,1.0,1.0,0.028406
2005-04-01,2005,2004,CVX,0.02891012467443943,0.0,0.0,0.05,2,1,0.001,100,1.0,1.0,0.028406
2005-04-01,2005,2004,AIG,0.02889322303235531,0.0,0.0,0.05,2,1,0.001,100,1.0,1.0,0.028406
2005-04-01,2005,2004,KO,0.02155470848083496,0.0,0.0,0.05,2,1,0.001,100,1.0,1.0,0.028406
2005-04-01,2005,2004,JPM,0.019001921638846397,0.0,0.0,0.05,2,1,0.001,100,1.0,1.0,0.028406
2005-04-01,2005,2004,JNJ,0.01359699759632349,0.0,0.0,0.05,2,1,0.001,100,1.0,1.0,0.028406
2005-04-01,2005,2004,IBM,0.010028945282101631,0.0,0.0,0.05,2,1,0.001,100,1.0,1.0,0.028406
2005-04-01,2005,2004,PFE,0.010028945282101631,0.0,0.0,0.05,2,1,0.001,100,1.0,1.0,0.028406
2005-04-01,2005,2004,MSFT,0.010028945282101631,0.0,0.0,0.05,2,1,0.001,100,1.0,1.0,0.028406
2005-07-01,2005,2004,PFE,0.09980709850788116,0.740683,0.0,0.005,5,1,0.001,200,1.0,1.0,0.151138
2005-07-01,2005,2004,CSCO,0.09980709850788116,0.0,0.0,0.005,5,1,0.001,200,1.0,1.0,0.151138
2005-07-01,2005,2004,IBM,0.0966530442237854,0.0,0.0,0.005,5,1,0.001,200,1.0,1.0,0.151138
2005-07-01,2005,2004,BAC,0.09022809565067291,0.0,0.0,0.005,5,1,0.001,200,1.0,1.0,0.151138
2005-07-01,2005,2004,JPM,0.06983733922243118,0.0,0.0,0.005,5,1,0.001,200,1.0,1.0,0.151138
2005-07-01,2005,2004,GE,0.06684570014476776,0.0,0.0,0.005,5,1,0.001,200,1.0,1.0,0.151138
2005-07-01,2005,2004,MSFT,0.0668293759226799,0.0,0.0,0.005,5,1,0.001,200,1.0,1.0,0.151138
2005-07-01,2005,2004,UPS,0.06146697327494621,0.0,0.0,0.005,5,1,0.001,200,1.0,1.0,0.151138
2005-07-01,2005,2004,INTC,0.055816903710365295,0.0,0.0,0.005,5,1,0.001,200,1.0,1.0,0.151138
2005-07-01,2005,2004,C,0.05395635589957237,0.0,0.0,0.005,5,1,0.001,200,1.0,1.0,0.151138
2005-07-01,2005,2004,JNJ,0.04759465903043747,0.0,0.0,0.005,5,1,0.001,200,1.0,1.0,0.151138
2005-07-01,2005,2004,WMT,0.039083369076251984,0.0,0.0,0.005,5,1,0.001,200,1.0,1.0,0.151138
2005-07-01,2005,2004,KO,0.03396199643611908,0.0,0.0,0.005,5,1,0.001,200,1.0,1.0,0.151138
2005-07-01,2005,2004,WFC,0.03286982700228691,0.0,0.0,0.005,5,1,0.001,200,1.0,1.0,0.151138
2005-07-01,2005,2004,HD,0.023799102753400803,0.0,0.0,0.005,5,1,0.001,200,1.0,1.0,0.151138
2005-07-01,2005,2004,PG,0.021446136757731438,0.0,0.0,0.005,5,1,0.001,200,1.0,1.0,0.151138
2005-07-01,2005,2004,VZ,0.009999258443713188,0.0,0.0,0.005,5,1,0.001,200,1.0,1.0,0.151138
2005-07-01,2005,2004,AIG,0.009999258443713188,0.0,0.0,0.005,5,1,0.001,200,1.0,1.0,0.151138
2005-07-01,2005,2004,CVX,0.009999258443713188,0.0,0.0,0.005,5,1,0.001,200,1.0,1.0,0.151138
2005-07-01,2005,2004,XOM,0.009999258443713188,0.0,0.0,0.005,5,1,0.001,200,1.0,1.0,0.151138
2005-10-03,2005,2004,GE,0.07344026118516922,0.54781,0.0,0.05,2,10,0.001,200,1.0,1.0,-0.108917
2005-10-03,2005,2004,C,0.07344026118516922,0.0,0.0,0.05,2,10,0.001,200,1.0,1.0,-0.108917
2005-10-03,2005,2004,JNJ,0.07344026118516922,0.0,0.0,0.05,2,10,0.001,200,1.0,1.0,-0.108917
2005-10-03,2005,2004,BAC,0.07344026118516922,0.0,0.0,0.05,2,10,0.001,200,1.0,1.0,-0.108917
2005-10-03,2005,2004,WFC,0.07344026118516922,0.0,0.0,0.05,2,10,0.001,200,1.0,1.0,-0.108917
2005-10-03,2005,2004,KO,0.07344026118516922,0.0,0.0,0.05,2,10,0.001,200,1.0,1.0,-0.108917
2005-10-03,2005,2004,VZ,0.07344026118516922,0.0,0.0,0.05,2,10,0.001,200,1.0,1.0,-0.108917
2005-10-03,2005,2004,JPM,0.07344026118516922,0.0,0.0,0.05,2,10,0.001,200,1.0,1.0,-0.108917
2005-10-03,2005,2004,UPS,0.04250036180019379,0.0,0.0,0.05,2,10,0.001,200,1.0,1.0,-0.108917
2005-10-03,2005,2004,MSFT,0.04250036180019379,0.0,0.0,0.05,2,10,0.001,200,1.0,1.0,-0.108917
2005-10-03,2005,2004,WMT,0.04250036180019379,0.0,0.0,0.05,2,10,0.001,200,1.0,1.0,-0.108917
2005-10-03,2005,2004,PFE,0.04250036180019379,0.0,0.0,0.05,2,10,0.001,200,1.0,1.0,-0.108917
2005-10-03,2005,2004,HD,0.04250036180019379,0.0,0.0,0.05,2,10,0.001,200,1.0,1.0,-0.108917
2005-10-03,2005,2004,PG,0.04250036180019379,0.0,0.0,0.05,2,10,0.001,200,1.0,1.0,-0.108917
2005-10-03,2005,2004,AIG,0.04250036180019379,0.0,0.0,0.05,2,10,0.001,200,1.0,1.0,-0.108917
2005-10-03,2005,2004,IBM,0.04250036180019379,0.0,0.0,0.05,2,10,0.001,200,1.0,1.0,-0.108917
2005-10-03,2005,2004,CSCO,0.04250036180019379,0.0,0.0,0.05,2,10,0.001,200,1.0,1.0,-0.108917
2005-10-03,2005,2004,XOM,0.009991549886763096,0.0,0.0,0.05,2,10,0.001,200,1.0,1.0,-0.108917
2005-10-03,2005,2004,INTC,0.009991549886763096,0.0,0.0,0.05,2,10,0.001,200,1.0,1.0,-0.108917
2005-10-03,2005,2004,CVX,0.009991549886763096,0.0,0.0,0.05,2,10,0.001,200,1.0,1.0,-0.108917
2006-01-03,2006,2005,IBM,0.0839913859963417,0.512994,0.0,0.01,1,1,0.001,200,1.0,1.0,0.049925
2006-01-03,2006,2005,CSCO,0.0839913859963417,0.0,0.0,0.01,1,1,0.001,200,1.0,1.0,0.049925
2006-01-03,2006,2005,PFE,0.0839913859963417,0.0,0.0,0.01,1,1,0.001,200,1.0,1.0,0.049925
2006-01-03,2006,2005,JNJ,0.07965250313282013,0.0,0.0,0.01,1,1,0.001,200,1.0,1.0,0.049925
2006-01-03,2006,2005,KO,0.06619103252887726,0.0,0.0,0.01,1,1,0.001,200,1.0,1.0,0.049925
2006-01-03,2006,2005,WFC,0.06619103252887726,0.0,0.0,0.01,1,1,0.001,200,1.0,1.0,0.049925
2006-01-03,2006,2005,C,0.06619103252887726,0.0,0.0,0.01,1,1,0.001,200,1.0,1.0,0.049925
2006-01-03,2006,2005,GE,0.06619103252887726,0.0,0.0,0.01,1,1,0.001,200,1.0,1.0,0.049925
2006-01-03,2006,2005,PEP,0.06619103252887726,0.0,0.0,0.01,1,1,0.001,200,1.0,1.0,0.049925
2006-01-03,2006,2005,JPM,0.06619103252887726,0.0,0.0,0.01,1,1,0.001,200,1.0,1.0,0.049925
2006-01-03,2006,2005,BAC,0.06619103252887726,0.0,0.0,0.01,1,1,0.001,200,1.0,1.0,0.049925
2006-01-03,2006,2005,PG,0.056346192955970764,0.0,0.0,0.01,1,1,0.001,200,1.0,1.0,0.049925
2006-01-03,2006,2005,WMT,0.02942827343940735,0.0,0.0,0.01,1,1,0.001,200,1.0,1.0,0.049925
2006-01-03,2006,2005,HD,0.02942827343940735,0.0,0.0,0.01,1,1,0.001,200,1.0,1.0,0.049925
2006-01-03,2006,2005,XOM,0.01596684753894806,0.0,0.0,0.01,1,1,0.001,200,1.0,1.0,0.049925
2006-01-03,2006,2005,MSFT,0.01596684753894806,0.0,0.0,0.01,1,1,0.001,200,1.0,1.0,0.049925
2006-01-03,2006,2005,INTC,0.01596684753894806,0.0,0.0,0.01,1,1,0.001,200,1.0,1.0,0.049925
2006-01-03,2006,2005,AIG,0.01596684753894806,0.0,0.0,0.01,1,1,0.001,200,1.0,1.0,0.049925
2006-01-03,2006,2005,CVX,0.01596684753894806,0.0,0.0,0.01,1,1,0.001,200,1.0,1.0,0.049925
2006-01-03,2006,2005,AMGN,0.009999014437198639,0.0,0.0,0.01,1,1,0.001,200,1.0,1.0,0.049925
2006-04-03,2006,2005,INTC,0.09135787189006805,0.677797,0.0,0.05,2,3,0.001,100,1.0,1.0,0.099461
2006-04-03,2006,2005,PG,0.07420045882463455,0.0,0.0,0.05,2,3,0.001,100,1.0,1.0,0.099461
2006-04-03,2006,2005,AMGN,0.06682994961738586,0.0,0.0,0.05,2,3,0.001,100,1.0,1.0,0.099461
2006-04-03,2006,2005,JNJ,0.0657205805182457,0.0,0.0,0.05,2,3,0.001,100,1.0,1.0,0.099461
2006-04-03,2006,2005,AIG,0.061233799904584885,0.0,0.0,0.05,2,3,0.001,100,1.0,1.0,0.099461
2006-04-03,2006,2005,PEP,0.05675117298960686,0.0,0.0,0.05,2,3,0.001,100,1.0,1.0,0.099461
2006-04-03,2006,2005,KO,0.055039092898368835,0.0,0.0,0.05,2,3,0.001,100,1.0,1.0,0.099461
2006-04-03,2006,2005,WMT,0.053906600922346115,0.0,0.0,0.05,2,3,0.001,100,1.0,1.0,0.099461
2006-04-03,2006,2005,CVX,0.05000462755560875,0.0,0.0,0.05,2,3,0.001,100,1.0,1.0,0.099461
2006-04-03,2006,2005,C,0.04909692704677582,0.0,0.0,0.05,2,3,0.001,100,1.0,1.0,0.099461
2006-04-03,2006,2005,MSFT,0.04778459295630455,0.0,0.0,0.05,2,3,0.001,100,1.0,1.0,0.099461
2006-04-03,2006,2005,HD,0.047175779938697815,0.0,0.0,0.05,2,3,0.001,100,1.0,1.0,0.099461
2006-04-03,2006,2005,BAC,0.046624116599559784,0.0,0.0,0.05,2,3,0.001,100,1.0,1.0,0.099461
2006-04-03,2006,2005,XOM,0.04433436319231987,0.0,0.0,0.05,2,3,0.001,100,1.0,1.0,0.099461
2006-04-03,2006,2005,CSCO,0.0433737151324749,0.0,0.0,0.05,2,3,0.001,100,1.0,1.0,0.099461
2006-04-03,2006,2005,GE,0.04112768918275833,0.0,0.0,0.05,2,3,0.001,100,1.0,1.0,0.099461
2006-04-03,2006,2005,IBM,0.03811567649245262,0.0,0.0,0.05,2,3,0.001,100,1.0,1.0,0.099461
2006-04-03,2006,2005,WFC,0.03202085196971893,0.0,0.0,0.05,2,3,0.001,100,1.0,1.0,0.099461
2006-04-03,2006,2005,JPM,0.025303075090050697,0.0,0.0,0.05,2,3,0.001,100,1.0,1.0,0.099461
2006-04-03,2006,2005,PFE,0.009999011643230915,0.0,0.0,0.05,2,3,0.001,100,1.0,1.0,0.099461
2006-07-03,2006,2005,INTC,0.07891261577606201,0.39112,0.0,0.005,1,1,0.001,300,1.0,1.0,-0.001105
2006-07-03,2006,2005,AMGN,0.07195667177438736,0.0,0.0,0.005,1,1,0.001,300,1.0,1.0,-0.001105
2006-07-03,2006,2005,GE,0.06466585397720337,0.0,0.0,0.005,1,1,0.001,300,1.0,1.0,-0.001105
2006-07-03,2006,2005,HD,0.06466585397720337,0.0,0.0,0.005,1,1,0.001,300,1.0,1.0,-0.001105
2006-07-03,2006,2005,AIG,0.06466585397720337,0.0,0.0,0.005,1,1,0.001,300,1.0,1.0,-0.001105
2006-07-03,2006,2005,IBM,0.059757430106401443,0.0,0.0,0.005,1,1,0.001,300,1.0,1.0,-0.001105
2006-07-03,2006,2005,MSFT,0.059757430106401443,0.0,0.0,0.005,1,1,0.001,300,1.0,1.0,-0.001105
2006-07-03,2006,2005,JPM,0.05713574215769768,0.0,0.0,0.005,1,1,0.001,300,1.0,1.0,-0.001105
2006-07-03,2006,2005,JNJ,0.05411897972226143,0.0,0.0,0.005,1,1,0.001,300,1.0,1.0,-0.001105
2006-07-03,2006,2005,WFC,0.05123233422636986,0.0,0.0,0.005,1,1,0.001,300,1.0,1.0,-0.001105
2006-07-03,2006,2005,PFE,0.0492105558514595,0.0,0.0,0.005,1,1,0.001,300,1.0,1.0,-0.001105
2006-07-03,2006,2005,C,0.0492105558514595,0.0,0.0,0.005,1,1,0.001,300,1.0,1.0,-0.001105
2006-07-03,2006,2005,WMT,0.0492105558514595,0.0,0.0,0.005,1,1,0.001,300,1.0,1.0,-0.001105
2006-07-03,2006,2005,PG,0.0492105558514595,0.0,0.0,0.005,1,1,0.001,300,1.0,1.0,-0.001105
2006-07-03,2006,2005,KO,0.046997081488370895,0.0,0.0,0.005,1,1,0.001,300,1.0,1.0,-0.001105
2006-07-03,2006,2005,PEP,0.04330715164542198,0.0,0.0,0.005,1,1,0.001,300,1.0,1.0,-0.001105
2006-07-03,2006,2005,BAC,0.0383610874414444,0.0,0.0,0.005,1,1,0.001,300,1.0,1.0,-0.001105
2006-07-03,2006,2005,XOM,0.018812337890267372,0.0,0.0,0.005,1,1,0.001,300,1.0,1.0,-0.001105
2006-07-03,2006,2005,CSCO,0.018812337890267372,0.0,0.0,0.005,1,1,0.001,300,1.0,1.0,-0.001105
2006-07-03,2006,2005,CVX,0.00999901257455349,0.0,0.0,0.005,1,1,0.001,300,1.0,1.0,-0.001105
2006-10-02,2006,2005,HD,0.10000962764024734,0.645696,0.0,0.01,1,10,0.001,100,1.0,1.0,-0.045307
2006-10-02,2006,2005,INTC,0.10000962764024734,0.0,0.0,0.01,1,10,0.001,100,1.0,1.0,-0.045307
2006-10-02,2006,2005,XOM,0.0879584550857544,0.0,0.0,0.01,1,10,0.001,100,1.0,1.0,-0.045307
2006-10-02,2006,2005,C,0.0879584550857544,0.0,0.0,0.01,1,10,0.001,100,1.0,1.0,-0.045307
2006-10-02,2006,2005,PEP,0.0879584550857544,0.0,0.0,0.01,1,10,0.001,100,1.0,1.0,-0.045307
2006-10-02,2006,2005,KO,0.0879584550857544,0.0,0.0,0.01,1,10,0.001,100,1.0,1.0,-0.045307
2006-10-02,2006,2005,IBM,0.08241797983646393,0.0,0.0,0.01,1,10,0.001,100,1.0,1.0,-0.045307
2006-10-02,2006,2005,CVX,0.037060633301734924,0.0,0.0,0.01,1,10,0.001,100,1.0,1.0,-0.045307
2006-10-02,2006,2005,JNJ,0.03152014687657356,0.0,0.0,0.01,1,10,0.001,100,1.0,1.0,-0.045307
2006-10-02,2006,2005,GE,0.03152014687657356,0.0,0.0,0.01,1,10,0.001,100,1.0,1.0,-0.045307
2006-10-02,2006,2005,AIG,0.03152014687657356,0.0,0.0,0.01,1,10,0.001,100,1.0,1.0,-0.045307
2006-10-02,2006,2005,WMT,0.03152014687657356,0.0,0.0,0.01,1,10,0.001,100,1.0,1.0,-0.045307
2006-10-02,2006,2005,WFC,0.03152014687657356,0.0,0.0,0.01,1,10,0.001,100,1.0,1.0,-0.045307
2006-10-02,2006,2005,CSCO,0.03152014687657356,0.0,0.0,0.01,1,10,0.001,100,1.0,1.0,-0.045307
2006-10-02,2006,2005,PG,0.03152014687657356,0.0,0.0,0.01,1,10,0.001,100,1.0,1.0,-0.045307
2006-10-02,2006,2005,JPM,0.03152014687657356,0.0,0.0,0.01,1,10,0.001,100,1.0,1.0,-0.045307
2006-10-02,2006,2005,AMGN,0.03152014687657356,0.0,0.0,0.01,1,10,0.001,100,1.0,1.0,-0.045307
2006-10-02,2006,2005,MSFT,0.01741846837103367,0.0,0.0,0.01,1,10,0.001,100,1.0,1.0,-0.045307
2006-10-02,2006,2005,PFE,0.01741846837103367,0.0,0.0,0.01,1,10,0.001,100,1.0,1.0,-0.045307
2006-10-02,2006,2005,BAC,0.010150087997317314,0.0,0.0,0.01,1,10,0.001,100,1.0,1.0,-0.045307
2007-01-03,2007,2006,KO,0.0845244750380516,0.914721,0.0,0.01,1,10,0.001,300,1.0,1.0,0.114131
2007-01-03,2007,2006,JNJ,0.07892455905675888,0.0,0.0,0.01,1,10,0.001,300,1.0,1.0,0.114131
2007-01-03,2007,2006,INTC,0.07880852371454239,0.0,0.0,0.01,1,10,0.001,300,1.0,1.0,0.114131
2007-01-03,2007,2006,AIG,0.06993202865123749,0.0,0.0,0.01,1,10,0.001,300,1.0,1.0,0.114131
2007-01-03,2007,2006,GOOGL,0.06840549409389496,0.0,0.0,0.01,1,10,0.001,300,1.0,1.0,0.114131
2007-01-03,2007,2006,BAC,0.06522921472787857,0.0,0.0,0.01,1,10,0.001,300,1.0,1.0,0.114131
2007-01-03,2007,2006,WFC,0.06423294544219971,0.0,0.0,0.01,1,10,0.001,300,1.0,1.0,0.114131
2007-01-03,2007,2006,WMT,0.061589185148477554,0.0,0.0,0.01,1,10,0.001,300,1.0,1.0,0.114131
2007-01-03,2007,2006,PFE,0.05786731094121933,0.0,0.0,0.01,1,10,0.001,300,1.0,1.0,0.114131
2007-01-03,2007,2006,GE,0.0549020878970623,0.0,0.0,0.01,1,10,0.001,300,1.0,1.0,0.114131
2007-01-03,2007,2006,CVX,0.05064864456653595,0.0,0.0,0.01,1,10,0.001,300,1.0,1.0,0.114131
2007-01-03,2007,2006,JPM,0.04465683549642563,0.0,0.0,0.01,1,10,0.001,300,1.0,1.0,0.114131
2007-01-03,2007,2006,PG,0.0417792946100235,0.0,0.0,0.01,1,10,0.001,300,1.0,1.0,0.114131
2007-01-03,2007,2006,VZ,0.03707648441195488,0.0,0.0,0.01,1,10,0.001,300,1.0,1.0,0.114131
