rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_learning_rate,best_max_depth,best_min_child_weight,best_gamma,best_n_estimators,best_reg_lambda,best_subsample,best_colsample,val_R2_selected
1998-04-01,1998,1997,MRK,0.05000000074505806,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-0.0
1998-04-01,1998,1997,PG,0.05000000074505806,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-0.0
1998-04-01,1998,1997,IBM,0.05000000074505806,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-0.0
1998-04-01,1998,1997,PFE,0.05000000074505806,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-0.0
1998-04-01,1998,1997,BMY,0.05000000074505806,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-0.0
1998-04-01,1998,1997,WMT,0.05000000074505806,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-0.0
1998-04-01,1998,1997,JNJ,0.05000000074505806,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-0.0
1998-04-01,1998,1997,LLY,0.05000000074505806,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-0.0
1998-04-01,1998,1997,VZ,0.05000000074505806,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-0.0
1998-04-01,1998,1997,DIS,0.05000000074505806,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-0.0
1998-04-01,1998,1997,AIG,0.05000000074505806,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-0.0
1998-04-01,1998,1997,C,0.05000000074505806,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-0.0
1998-04-01,1998,1997,CSCO,0.05000000074505806,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-0.0
1998-04-01,1998,1997,PEP,0.05000000074505806,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-0.0
1998-04-01,1998,1997,T,0.05000000074505806,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,-0.0
1998-05-01,1998,1997,KO,0.054444871842861176,0.185095,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.022155
1998-05-01,1998,1997,MSFT,0.054444871842861176,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.022155
1998-05-01,1998,1997,XOM,0.054444871842861176,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.022155
1998-05-01,1998,1997,GE,0.054444871842861176,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.022155
1998-05-01,1998,1997,INTC,0.054444871842861176,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.022155
1998-05-01,1998,1997,MRK,0.054444871842861176,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.022155
1998-05-01,1998,1997,PG,0.054444871842861176,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.022155
1998-05-01,1998,1997,IBM,0.054444871842861176,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.022155
1998-05-01,1998,1997,PFE,0.054444871842861176,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.022155
1998-05-01,1998,1997,BMY,0.054444871842861176,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.022155
1998-05-01,1998,1997,WMT,0.054444871842861176,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.022155
1998-05-01,1998,1997,JNJ,0.054444871842861176,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.022155
1998-05-01,1998,1997,LLY,0.054444871842861176,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.022155
1998-05-01,1998,1997,VZ,0.054444871842861176,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.022155
1998-05-01,1998,1997,AIG,0.054444871842861176,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.022155
1998-05-01,1998,1997,C,0.054444871842861176,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.022155
1998-05-01,1998,1997,T,0.054444871842861176,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.022155
1998-05-01,1998,1997,PEP,0.054444871842861176,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.022155
1998-05-01,1998,1997,DIS,0.009996133856475353,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.022155
1998-05-01,1998,1997,CSCO,0.009996133856475353,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.022155
1998-06-01,1998,1997,T,0.10000430047512054,0.410276,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.006989
1998-06-01,1998,1997,C,0.10000430047512054,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.006989
1998-06-01,1998,1997,INTC,0.10000430047512054,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.006989
1998-06-01,1998,1997,KO,0.041175711899995804,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.006989
1998-06-01,1998,1997,GE,0.041175711899995804,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.006989
1998-06-01,1998,1997,XOM,0.041175711899995804,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.006989
1998-06-01,1998,1997,MSFT,0.041175711899995804,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.006989
1998-06-01,1998,1997,MRK,0.041175711899995804,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.006989
1998-06-01,1998,1997,PFE,0.041175711899995804,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.006989
1998-06-01,1998,1997,BMY,0.041175711899995804,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.006989
1998-06-01,1998,1997,PG,0.041175711899995804,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.006989
1998-06-01,1998,1997,IBM,0.041175711899995804,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.006989
1998-06-01,1998,1997,JNJ,0.041175711899995804,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.006989
1998-06-01,1998,1997,WMT,0.041175711899995804,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.006989
1998-06-01,1998,1997,LLY,0.041175711899995804,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.006989
1998-06-01,1998,1997,VZ,0.041175711899995804,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.006989
1998-06-01,1998,1997,AIG,0.041175711899995804,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.006989
1998-06-01,1998,1997,DIS,0.041175711899995804,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.006989
1998-06-01,1998,1997,CSCO,0.041175711899995804,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.006989
1998-06-01,1998,1997,PEP,0.041175711899995804,0.0,0.0,0.2,1,1,0.5,100,1,1.0,1.0,0.006989
1998-07-01,1998,1997,KO,0.06000015139579773,0.494644,0.0,0.05,1,1,0.5,200,5,1.0,1.0,-0.003411
1998-07-01,1998,1997,XOM,0.06000015139579773,0.0,0.0,0.05,1,1,0.5,200,5,1.0,1.0,-0.003411
1998-07-01,1998,1997,GE,0.06000015139579773,0.0,0.0,0.05,1,1,0.5,200,5,1.0,1.0,-0.003411
1998-07-01,1998,1997,INTC,0.06000015139579773,0.0,0.0,0.05,1,1,0.5,200,5,1.0,1.0,-0.003411
1998-07-01,1998,1997,C,0.06000015139579773,0.0,0.0,0.05,1,1,0.5,200,5,1.0,1.0,-0.003411
1998-07-01,1998,1997,MRK,0.06000015139579773,0.0,0.0,0.05,1,1,0.5,200,5,1.0,1.0,-0.003411
1998-07-01,1998,1997,PG,0.06000015139579773,0.0,0.0,0.05,1,1,0.5,200,5,1.0,1.0,-0.003411
1998-07-01,1998,1997,IBM,0.06000015139579773,0.0,0.0,0.05,1,1,0.5,200,5,1.0,1.0,-0.003411
