rebalance_date,invest_year,select_year,ticker,assigned_weight,turnover,tc_drag_bps,best_learning_rate,best_max_depth,best_min_child_weight,best_gamma,best_n_estimators,best_subsample,best_colsample,val_R2_selected
2001-03-01,2001,2000,IBM,0.009999598376452923,0.0,0.0,0.05,5,1,0.001,300,1.0,1.0,0.179258
2001-04-02,2001,2000,CSCO,0.09082627296447754,0.565168,0.0,0.05,1,1,0.001,100,1.0,1.0,-0.045478
2001-04-02,2001,2000,ORCL,0.09082627296447754,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,-0.045478
2001-04-02,2001,2000,AIG,0.05878463387489319,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,-0.045478
2001-04-02,2001,2000,KO,0.05878463387489319,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,-0.045478
2001-04-02,2001,2000,PG,0.05878463387489319,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,-0.045478
2001-04-02,2001,2000,BMY,0.05878463387489319,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,-0.045478
2001-04-02,2001,2000,INTC,0.05724659562110901,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,-0.045478
2001-04-02,2001,2000,HD,0.05724659562110901,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,-0.045478
2001-04-02,2001,2000,VZ,0.05724659562110901,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,-0.045478
2001-04-02,2001,2000,WMT,0.05724659562110901,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,-0.045478
2001-04-02,2001,2000,MSFT,0.051341649144887924,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,-0.045478
2001-04-02,2001,2000,LLY,0.050458796322345734,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,-0.045478
2001-04-02,2001,2000,T,0.03794112801551819,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,-0.045478
2001-04-02,2001,2000,C,0.03794112801551819,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,-0.045478
2001-04-02,2001,2000,GE,0.03794112801551819,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,-0.045478
2001-04-02,2001,2000,JNJ,0.0377226360142231,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,-0.045478
2001-04-02,2001,2000,MRK,0.03363583981990814,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,-0.045478
2001-04-02,2001,2000,IBM,0.032036177814006805,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,-0.045478
2001-04-02,2001,2000,XOM,0.025204967707395554,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,-0.045478
2001-04-02,2001,2000,PFE,0.009999015368521214,0.0,0.0,0.05,1,1,0.001,100,1.0,1.0,-0.045478
2001-05-01,2001,2000,GE,0.09843964129686356,0.548977,0.0,0.005,5,3,0.01,100,1.0,1.0,-0.01836
2001-05-01,2001,2000,BMY,0.09843964129686356,0.0,0.0,0.005,5,3,0.01,100,1.0,1.0,-0.01836
2001-05-01,2001,2000,KO,0.09135439246892929,0.0,0.0,0.005,5,3,0.01,100,1.0,1.0,-0.01836
2001-05-01,2001,2000,HD,0.09079383313655853,0.0,0.0,0.005,5,3,0.01,100,1.0,1.0,-0.01836
2001-05-01,2001,2000,MSFT,0.06623286753892899,0.0,0.0,0.005,5,3,0.01,100,1.0,1.0,-0.01836
2001-05-01,2001,2000,CSCO,0.061497703194618225,0.0,0.0,0.005,5,3,0.01,100,1.0,1.0,-0.01836
2001-05-01,2001,2000,AIG,0.05775009095668793,0.0,0.0,0.005,5,3,0.01,100,1.0,1.0,-0.01836
2001-05-01,2001,2000,T,0.050451960414648056,0.0,0.0,0.005,5,3,0.01,100,1.0,1.0,-0.01836
2001-05-01,2001,2000,PG,0.04882320761680603,0.0,0.0,0.005,5,3,0.01,100,1.0,1.0,-0.01836
2001-05-01,2001,2000,MRK,0.046647585928440094,0.0,0.0,0.005,5,3,0.01,100,1.0,1.0,-0.01836
2001-05-01,2001,2000,PFE,0.044746965169906616,0.0,0.0,0.005,5,3,0.01,100,1.0,1.0,-0.01836
2001-05-01,2001,2000,XOM,0.04324852675199509,0.0,0.0,0.005,5,3,0.01,100,1.0,1.0,-0.01836
2001-05-01,2001,2000,IBM,0.04324852675199509,0.0,0.0,0.005,5,3,0.01,100,1.0,1.0,-0.01836
2001-05-01,2001,2000,INTC,0.03729112446308136,0.0,0.0,0.005,5,3,0.01,100,1.0,1.0,-0.01836
2001-05-01,2001,2000,ORCL,0.03729112446308136,0.0,0.0,0.005,5,3,0.01,100,1.0,1.0,-0.01836
2001-05-01,2001,2000,WMT,0.02831638790667057,0.0,0.0,0.005,5,3,0.01,100,1.0,1.0,-0.01836
2001-05-01,2001,2000,C,0.025440087541937828,0.0,0.0,0.005,5,3,0.01,100,1.0,1.0,-0.01836
2001-05-01,2001,2000,JNJ,0.009995454922318459,0.0,0.0,0.005,5,3,0.01,100,1.0,1.0,-0.01836
2001-05-01,2001,2000,VZ,0.009995454922318459,0.0,0.0,0.005,5,3,0.01,100,1.0,1.0,-0.01836
2001-05-01,2001,2000,LLY,0.009995454922318459,0.0,0.0,0.005,5,3,0.01,100,1.0,1.0,-0.01836
2001-06-01,2001,2000,GE,0.0639079287648201,0.478854,0.0,0.005,1,10,0.001,300,1.0,1.0,-0.043219
2001-06-01,2001,2000,PFE,0.0639079287648201,0.0,0.0,0.005,1,10,0.001,300,1.0,1.0,-0.043219
2001-06-01,2001,2000,MRK,0.0639079287648201,0.0,0.0,0.005,1,10,0.001,300,1.0,1.0,-0.043219
2001-06-01,2001,2000,WMT,0.0639079287648201,0.0,0.0,0.005,1,10,0.001,300,1.0,1.0,-0.043219
2001-06-01,2001,2000,HD,0.0639079287648201,0.0,0.0,0.005,1,10,0.001,300,1.0,1.0,-0.043219
2001-06-01,2001,2000,BMY,0.0639079287648201,0.0,0.0,0.005,1,10,0.001,300,1.0,1.0,-0.043219
2001-06-01,2001,2000,AIG,0.0639079287648201,0.0,0.0,0.005,1,10,0.001,300,1.0,1.0,-0.043219
2001-06-01,2001,2000,PG,0.0639079287648201,0.0,0.0,0.005,1,10,0.001,300,1.0,1.0,-0.043219
2001-06-01,2001,2000,T,0.0639079287648201,0.0,0.0,0.005,1,10,0.001,300,1.0,1.0,-0.043219
2001-06-01,2001,2000,JNJ,0.0639079287648201,0.0,0.0,0.005,1,10,0.001,300,1.0,1.0,-0.043219
2001-06-01,2001,2000,IBM,0.0639079287648201,0.0,0.0,0.005,1,10,0.001,300,1.0,1.0,-0.043219
2001-06-01,2001,2000,CSCO,0.06175469607114792,0.0,0.0,0.005,1,10,0.001,300,1.0,1.0,-0.043219
2001-06-01,2001,2000,KO,0.06175469607114792,0.0,0.0,0.005,1,10,0.001,300,1.0,1.0,-0.043219
2001-06-01,2001,2000,INTC,0.06175469607114792,0.0,0.0,0.005,1,10,0.001,300,1.0,1.0,-0.043219
2001-06-01,2001,2000,ORCL,0.06175469607114792,0.0,0.0,0.005,1,10,0.001,300,1.0,1.0,-0.043219
2001-06-01,2001,2000,XOM,0.009998823516070843,0.0,0.0,0.005,1,10,0.001,300,1.0,1.0,-0.043219
2001-06-01,2001,2000,MSFT,0.009998823516070843,0.0,0.0,0.005,1,10,0.001,300,1.0,1.0,-0.043219
2001-06-01,2001,2000,C,0.009998823516070843,0.0,0.0,0.005,1,10,0.001,300,1.0,1.0,-0.043219
2001-06-01,2001,2000,VZ,0.009998823516070843,0.0,0.0,0.005,1,10,0.001,300,1.0,1.0,-0.043219
2001-06-01,2001,2000,LLY,0.009998823516070843,0.0,0.0,0.005,1,10,0.001,300,1.0,1.0,-0.043219
2001-07-02,2001,2000,KO,0.09916602820158005,0.510826,0.0,0.05,10,5,0.001,100,1.0,1.0,0.356787
2001-07-02,2001,2000,LLY,0.09524447470903397,0.0,0.0,0.05,10,5,0.001,100,1.0,1.0,0.356787
2001-07-02,2001,2000,BMY,0.07735184580087662,0.0,0.0,0.05,10,5,0.001,100,1.0,1.0,0.356787
2001-07-02,2001,2000,T,0.0768124908208847,0.0,0.0,0.05,10,5,0.001,100,1.0,1.0,0.356787
2001-07-02,2001,2000,XOM,0.07069036364555359,0.0,0.0,0.05,10,5,0.001,100,1.0,1.0,0.356787
2001-07-02,2001,2000,AIG,0.06611010432243347,0.0,0.0,0.05,10,5,0.001,100,1.0,1.0,0.356787
2001-07-02,2001,2000,JNJ,0.06397628039121628,0.0,0.0,0.05,10,5,0.001,100,1.0,1.0,0.356787
2001-07-02,2001,2000,WMT,0.06268791109323502,0.0,0.0,0.05,10,5,0.001,100,1.0,1.0,0.356787
2001-07-02,2001,2000,GE,0.06191341578960419,0.0,0.0,0.05,10,5,0.001,100,1.0,1.0,0.356787
2001-07-02,2001,2000,PFE,0.05781092122197151,0.0,0.0,0.05,10,5,0.001,100,1.0,1.0,0.356787
2001-07-02,2001,2000,IBM,0.048166725784540176,0.0,0.0,0.05,10,5,0.001,100,1.0,1.0,0.356787
2001-07-02,2001,2000,PG,0.04610355198383331,0.0,0.0,0.05,10,5,0.001,100,1.0,1.0,0.356787
2001-07-02,2001,2000,MRK,0.03905569389462471,0.0,0.0,0.05,10,5,0.001,100,1.0,1.0,0.356787
2001-07-02,2001,2000,HD,0.033014994114637375,0.0,0.0,0.05,10,5,0.001,100,1.0,1.0,0.356787
2001-07-02,2001,2000,C,0.025685882195830345,0.0,0.0,0.05,10,5,0.001,100,1.0,1.0,0.356787
2001-07-02,2001,2000,VZ,0.020742351189255714,0.0,0.0,0.05,10,5,0.001,100,1.0,1.0,0.356787
2001-07-02,2001,2000,MSFT,0.01840665377676487,0.0,0.0,0.05,10,5,0.001,100,1.0,1.0,0.356787
2001-07-02,2001,2000,INTC,0.01706361025571823,0.0,0.0,0.05,10,5,0.001,100,1.0,1.0,0.356787
2001-07-02,2001,2000,CSCO,0.009998364374041557,0.0,0.0,0.05,10,5,0.001,100,1.0,1.0,0.356787
2001-07-02,2001,2000,ORCL,0.009998364374041557,0.0,0.0,0.05,10,5,0.001,100,1.0,1.0,0.356787
2001-08-01,2001,2000,XOM,0.09278779476881027,0.523998,0.0,0.005,1,10,0.001,100,1.0,1.0,-0.072775
2001-08-01,2001,2000,VZ,0.05915655940771103,0.0,0.0,0.005,1,10,0.001,100,1.0,1.0,-0.072775
2001-08-01,2001,2000,JNJ,0.05915655940771103,0.0,0.0,0.005,1,10,0.001,100,1.0,1.0,-0.072775
2001-08-01,2001,2000,GE,0.053895387798547745,0.0,0.0,0.005,1,10,0.001,100,1.0,1.0,-0.072775
2001-08-01,2001,2000,LLY,0.053895387798547745,0.0,0.0,0.005,1,10,0.001,100,1.0,1.0,-0.072775
2001-08-01,2001,2000,PFE,0.053895387798547745,0.0,0.0,0.005,1,10,0.001,100,1.0,1.0,-0.072775
2001-08-01,2001,2000,C,0.053895387798547745,0.0,0.0,0.005,1,10,0.001,100,1.0,1.0,-0.072775
2001-08-01,2001,2000,KO,0.053895387798547745,0.0,0.0,0.005,1,10,0.001,100,1.0,1.0,-0.072775
2001-08-01,2001,2000,T,0.053895387798547745,0.0,0.0,0.005,1,10,0.001,100,1.0,1.0,-0.072775
2001-08-01,2001,2000,IBM,0.053895387798547745,0.0,0.0,0.005,1,10,0.001,100,1.0,1.0,-0.072775
2001-08-01,2001,2000,AIG,0.053895387798547745,0.0,0.0,0.005,1,10,0.001,100,1.0,1.0,-0.072775
2001-08-01,2001,2000,MRK,0.053895387798547745,0.0,0.0,0.005,1,10,0.001,100,1.0,1.0,-0.072775
2001-08-01,2001,2000,HD,0.053895387798547745,0.0,0.0,0.005,1,10,0.001,100,1.0,1.0,-0.072775
2001-08-01,2001,2000,CSCO,0.04311048239469528,0.0,0.0,0.005,1,10,0.001,100,1.0,1.0,-0.072775
2001-08-01,2001,2000,INTC,0.04311048239469528,0.0,0.0,0.005,1,10,0.001,100,1.0,1.0,-0.072775
2001-08-01,2001,2000,MSFT,0.04311048239469528,0.0,0.0,0.005,1,10,0.001,100,1.0,1.0,-0.072775
2001-08-01,2001,2000,ORCL,0.04311048239469528,0.0,0.0,0.005,1,10,0.001,100,1.0,1.0,-0.072775
2001-08-01,2001,2000,BMY,0.03375212103128433,0.0,0.0,0.005,1,10,0.001,100,1.0,1.0,-0.072775
2001-08-01,2001,2000,PG,0.03375212103128433,0.0,0.0,0.005,1,10,0.001,100,1.0,1.0,-0.072775
2001-08-01,2001,2000,WMT,0.009999020956456661,0.0,0.0,0.005,1,10,0.001,100,1.0,1.0,-0.072775
2001-09-04,2001,2000,XOM,0.07466163486242294,0.342536,0.0,0.005,1,5,0.001,200,1.0,1.0,0.022735
2001-09-04,2001,2000,WMT,0.07466163486242294,0.0,0.0,0.005,1,5,0.001,200,1.0,1.0,0.022735
2001-09-04,2001,2000,PFE,0.06176134571433067,0.0,0.0,0.005,1,5,0.001,200,1.0,1.0,0.022735
2001-09-04,2001,2000,GE,0.06176134571433067,0.0,0.0,0.005,1,5,0.001,200,1.0,1.0,0.022735
2001-09-04,2001,2000,LLY,0.06176134571433067,0.0,0.0,0.005,1,5,0.001,200,1.0,1.0,0.022735
2001-09-04,2001,2000,MSFT,0.06176134571433067,0.0,0.0,0.005,1,5,0.001,200,1.0,1.0,0.022735
2001-09-04,2001,2000,C,0.06176134571433067,0.0,0.0,0.005,1,5,0.001,200,1.0,1.0,0.022735
2001-09-04,2001,2000,AIG,0.06176134571433067,0.0,0.0,0.005,1,5,0.001,200,1.0,1.0,0.022735
2001-09-04,2001,2000,HD,0.06176134571433067,0.0,0.0,0.005,1,5,0.001,200,1.0,1.0,0.022735
2001-09-04,2001,2000,VZ,0.06176134571433067,0.0,0.0,0.005,1,5,0.001,200,1.0,1.0,0.022735
2001-09-04,2001,2000,IBM,0.06176134571433067,0.0,0.0,0.005,1,5,0.001,200,1.0,1.0,0.022735
2001-09-04,2001,2000,JNJ,0.06176134571433067,0.0,0.0,0.005,1,5,0.001,200,1.0,1.0,0.022735
2001-09-04,2001,2000,MRK,0.05892646312713623,0.0,0.0,0.005,1,5,0.001,200,1.0,1.0,0.022735
2001-09-04,2001,2000,T,0.05892646312713623,0.0,0.0,0.005,1,5,0.001,200,1.0,1.0,0.022735
2001-09-04,2001,2000,INTC,0.05892646312713623,0.0,0.0,0.005,1,5,0.001,200,1.0,1.0,0.022735
2001-09-04,2001,2000,CSCO,0.013152479194104671,0.0,0.0,0.005,1,5,0.001,200,1.0,1.0,0.022735
2001-09-04,2001,2000,ORCL,0.013152479194104671,0.0,0.0,0.005,1,5,0.001,200,1.0,1.0,0.022735
2001-09-04,2001,2000,BMY,0.009992978535592556,0.0,0.0,0.005,1,5,0.001,200,1.0,1.0,0.022735
2001-09-04,2001,2000,PG,0.009992978535592556,0.0,0.0,0.005,1,5,0.001,200,1.0,1.0,0.022735
2001-09-04,2001,2000,KO,0.009992978535592556,0.0,0.0,0.005,1,5,0.001,200,1.0,1.0,0.022735
2001-10-01,2001,2000,KO,0.0985707938671112,0.599602,0.0,0.05,2,5,0.005,300,1.0,1.0,0.154488
2001-10-01,2001,2000,JNJ,0.0888020396232605,0.0,0.0,0.05,2,5,0.005,300,1.0,1.0,0.154488
2001-10-01,2001,2000,IBM,0.07207587361335754,0.0,0.0,0.05,2,5,0.005,300,1.0,1.0,0.154488
2001-10-01,2001,2000,MRK,0.07174544781446457,0.0,0.0,0.05,2,5,0.005,300,1.0,1.0,0.154488
2001-10-01,2001,2000,T,0.07094530016183853,0.0,0.0,0.05,2,5,0.005,300,1.0,1.0,0.154488
2001-10-01,2001,2000,C,0.06765741854906082,0.0,0.0,0.05,2,5,0.005,300,1.0,1.0,0.154488
2001-10-01,2001,2000,ORCL,0.06679412722587585,0.0,0.0,0.05,2,5,0.005,300,1.0,1.0,0.154488
2001-10-01,2001,2000,GE,0.062375664710998535,0.0,0.0,0.05,2,5,0.005,300,1.0,1.0,0.154488
2001-10-01,2001,2000,VZ,0.059825945645570755,0.0,0.0,0.05,2,5,0.005,300,1.0,1.0,0.154488
2001-10-01,2001,2000,BMY,0.05266605690121651,0.0,0.0,0.05,2,5,0.005,300,1.0,1.0,0.154488
2001-10-01,2001,2000,PG,0.04154670238494873,0.0,0.0,0.05,2,5,0.005,300,1.0,1.0,0.154488
2001-10-01,2001,2000,WMT,0.03627847507596016,0.0,0.0,0.05,2,5,0.005,300,1.0,1.0,0.154488
2001-10-01,2001,2000,XOM,0.03626495972275734,0.0,0.0,0.05,2,5,0.005,300,1.0,1.0,0.154488
2001-10-01,2001,2000,CSCO,0.03245233744382858,0.0,0.0,0.05,2,5,0.005,300,1.0,1.0,0.154488
2001-10-01,2001,2000,INTC,0.03245233744382858,0.0,0.0,0.05,2,5,0.005,300,1.0,1.0,0.154488
2001-10-01,2001,2000,MSFT,0.03245233744382858,0.0,0.0,0.05,2,5,0.005,300,1.0,1.0,0.154488
2001-10-01,2001,2000,LLY,0.03194035589694977,0.0,0.0,0.05,2,5,0.005,300,1.0,1.0,0.154488
2001-10-01,2001,2000,PFE,0.021733561530709267,0.0,0.0,0.05,2,5,0.005,300,1.0,1.0,0.154488
2001-10-01,2001,2000,AIG,0.013421245850622654,0.0,0.0,0.05,2,5,0.005,300,1.0,1.0,0.154488
2001-10-01,2001,2000,HD,0.009999016299843788,0.0,0.0,0.05,2,5,0.005,300,1.0,1.0,0.154488
2001-11-01,2001,2000,PFE,0.09745197743177414,0.550006,0.0,0.01,10,3,0.005,200,1.0,1.0,0.222162
2001-11-01,2001,2000,BMY,0.08253848552703857,0.0,0.0,0.01,10,3,0.005,200,1.0,1.0,0.222162
2001-11-01,2001,2000,MSFT,0.0805736854672432,0.0,0.0,0.01,10,3,0.005,200,1.0,1.0,0.222162
2001-11-01,2001,2000,INTC,0.07571106404066086,0.0,0.0,0.01,10,3,0.005,200,1.0,1.0,0.222162
2001-11-01,2001,2000,ORCL,0.07415752857923508,0.0,0.0,0.01,10,3,0.005,200,1.0,1.0,0.222162
2001-11-01,2001,2000,C,0.06109071150422096,0.0,0.0,0.01,10,3,0.005,200,1.0,1.0,0.222162
2001-11-01,2001,2000,MRK,0.05675024539232254,0.0,0.0,0.01,10,3,0.005,200,1.0,1.0,0.222162
2001-11-01,2001,2000,XOM,0.05622133985161781,0.0,0.0,0.01,10,3,0.005,200,1.0,1.0,0.222162
2001-11-01,2001,2000,LLY,0.052868057042360306,0.0,0.0,0.01,10,3,0.005,200,1.0,1.0,0.222162
2001-11-01,2001,2000,IBM,0.05221312493085861,0.0,0.0,0.01,10,3,0.005,200,1.0,1.0,0.222162
2001-11-01,2001,2000,KO,0.04756461828947067,0.0,0.0,0.01,10,3,0.005,200,1.0,1.0,0.222162
2001-11-01,2001,2000,AIG,0.04658504202961922,0.0,0.0,0.01,10,3,0.005,200,1.0,1.0,0.222162
2001-11-01,2001,2000,T,0.04386674612760544,0.0,0.0,0.01,10,3,0.005,200,1.0,1.0,0.222162
2001-11-01,2001,2000,JNJ,0.04278382286429405,0.0,0.0,0.01,10,3,0.005,200,1.0,1.0,0.222162
2001-11-01,2001,2000,PG,0.0385734923183918,0.0,0.0,0.01,10,3,0.005,200,1.0,1.0,0.222162
2001-11-01,2001,2000,VZ,0.03756115585565567,0.0,0.0,0.01,10,3,0.005,200,1.0,1.0,0.222162
2001-11-01,2001,2000,CSCO,0.023511221632361412,0.0,0.0,0.01,10,3,0.005,200,1.0,1.0,0.222162
2001-11-01,2001,2000,GE,0.009992578998208046,0.0,0.0,0.01,10,3,0.005,200,1.0,1.0,0.222162
2001-11-01,2001,2000,HD,0.009992578998208046,0.0,0.0,0.01,10,3,0.005,200,1.0,1.0,0.222162
2001-11-01,2001,2000,WMT,0.009992578998208046,0.0,0.0,0.01,10,3,0.005,200,1.0,1.0,0.222162
2001-12-03,2001,2000,PG,0.10000800341367722,0.718649,0.0,0.005,10,1,0.01,100,1.0,1.0,-0.101871
2001-12-03,2001,2000,MSFT,0.10000800341367722,0.0,0.0,0.005,10,1,0.01,100,1.0,1.0,-0.101871
2001-12-03,2001,2000,AIG,0.10000800341367722,0.0,0.0,0.005,10,1,0.01,100,1.0,1.0,-0.101871
2001-12-03,2001,2000,GE,0.10000800341367722,0.0,0.0,0.005,10,1,0.01,100,1.0,1.0,-0.101871
2001-12-03,2001,2000,MRK,0.0897359848022461,0.0,0.0,0.005,10,1,0.01,100,1.0,1.0,-0.101871
2001-12-03,2001,2000,KO,0.07400552928447723,0.0,0.0,0.005,10,1,0.01,100,1.0,1.0,-0.101871
2001-12-03,2001,2000,XOM,0.07052308320999146,0.0,0.0,0.005,10,1,0.01,100,1.0,1.0,-0.101871
2001-12-03,2001,2000,VZ,0.07052308320999146,0.0,0.0,0.005,10,1,0.01,100,1.0,1.0,-0.101871
2001-12-03,2001,2000,LLY,0.05771440640091896,0.0,0.0,0.005,10,1,0.01,100,1.0,1.0,-0.101871
2001-12-03,2001,2000,JNJ,0.047657035291194916,0.0,0.0,0.005,10,1,0.01,100,1.0,1.0,-0.101871
2001-12-03,2001,2000,BMY,0.036396224051713943,0.0,0.0,0.005,10,1,0.01,100,1.0,1.0,-0.101871
2001-12-03,2001,2000,T,0.03503341227769852,0.0,0.0,0.005,10,1,0.01,100,1.0,1.0,-0.101871
2001-12-03,2001,2000,C,0.028651753440499306,0.0,0.0,0.005,10,1,0.01,100,1.0,1.0,-0.101871
2001-12-03,2001,2000,IBM,0.01692146435379982,0.0,0.0,0.005,10,1,0.01,100,1.0,1.0,-0.101871
2001-12-03,2001,2000,WMT,0.0162261463701725,0.0,0.0,0.005,10,1,0.01,100,1.0,1.0,-0.101871
2001-12-03,2001,2000,PFE,0.01331228669732809,0.0,0.0,0.005,10,1,0.01,100,1.0,1.0,-0.101871
2001-12-03,2001,2000,HD,0.010816914029419422,0.0,0.0,0.005,10,1,0.01,100,1.0,1.0,-0.101871
2001-12-03,2001,2000,INTC,0.010816914029419422,0.0,0.0,0.005,10,1,0.01,100,1.0,1.0,-0.101871
2001-12-03,2001,2000,ORCL,0.010816914029419422,0.0,0.0,0.005,10,1,0.01,100,1.0,1.0,-0.101871
2001-12-03,2001,2000,CSCO,0.010816914029419422,0.0,0.0,0.005,10,1,0.01,100,1.0,1.0,-0.101871
2002-01-02,2002,2001,MRK,0.10000485926866531,0.765286,0.0,0.01,2,1,0.001,300,1.0,1.0,0.168043
2002-01-02,2002,2001,PFE,0.10000485926866531,0.0,0.0,0.01,2,1,0.001,300,1.0,1.0,0.168043
2002-01-02,2002,2001,XOM,0.07780807465314865,0.0,0.0,0.01,2,1,0.001,300,1.0,1.0,0.168043
2002-01-02,2002,2001,BMY,0.07777249068021774,0.0,0.0,0.01,2,1,0.001,300,1.0,1.0,0.168043
2002-01-02,2002,2001,VZ,0.06720570474863052,0.0,0.0,0.01,2,1,0.001,300,1.0,1.0,0.168043
2002-01-02,2002,2001,WMT,0.06504537910223007,0.0,0.0,0.01,2,1,0.001,300,1.0,1.0,0.168043
2002-01-02,2002,2001,GE,0.062482550740242004,0.0,0.0,0.01,2,1,0.001,300,1.0,1.0,0.168043
2002-01-02,2002,2001,CVX,0.05851101130247116,0.0,0.0,0.01,2,1,0.001,300,1.0,1.0,0.168043
2002-01-02,2002,2001,T,0.049669090658426285,0.0,0.0,0.01,2,1,0.001,300,1.0,1.0,0.168043
2002-01-02,2002,2001,JNJ,0.049483902752399445,0.0,0.0,0.01,2,1,0.001,300,1.0,1.0,0.168043
2002-01-02,2002,2001,IBM,0.042542580515146255,0.0,0.0,0.01,2,1,0.001,300,1.0,1.0,0.168043
2002-01-02,2002,2001,BAC,0.04039308428764343,0.0,0.0,0.01,2,1,0.001,300,1.0,1.0,0.168043
2002-01-02,2002,2001,HD,0.03928443789482117,0.0,0.0,0.01,2,1,0.001,300,1.0,1.0,0.168043
2002-01-02,2002,2001,MSFT,0.03572015464305878,0.0,0.0,0.01,2,1,0.001,300,1.0,1.0,0.168043
2002-01-02,2002,2001,AIG,0.03452019393444061,0.0,0.0,0.01,2,1,0.001,300,1.0,1.0,0.168043
2002-01-02,2002,2001,C,0.027549993246793747,0.0,0.0,0.01,2,1,0.001,300,1.0,1.0,0.168043
2002-01-02,2002,2001,PG,0.026303812861442566,0.0,0.0,0.01,2,1,0.001,300,1.0,1.0,0.168043
2002-01-02,2002,2001,CSCO,0.02302340231835842,0.0,0.0,0.01,2,1,0.001,300,1.0,1.0,0.168043
2002-01-02,2002,2001,KO,0.012598547153174877,0.0,0.0,0.01,2,1,0.001,300,1.0,1.0,0.168043
2002-01-02,2002,2001,INTC,0.010075801983475685,0.0,0.0,0.01,2,1,0.001,300,1.0,1.0,0.168043
2002-02-01,2002,2001,VZ,0.10000421851873398,0.530538,0.0,0.005,2,5,0.001,300,1.0,1.0,0.052521
2002-02-01,2002,2001,BMY,0.10000421851873398,0.0,0.0,0.005,2,5,0.001,300,1.0,1.0,0.052521
2002-02-01,2002,2001,MRK,0.09907929599285126,0.0,0.0,0.005,2,5,0.001,300,1.0,1.0,0.052521
2002-02-01,2002,2001,AIG,0.09366884082555771,0.0,0.0,0.005,2,5,0.001,300,1.0,1.0,0.052521
2002-02-01,2002,2001,CVX,0.09334108233451843,0.0,0.0,0.005,2,5,0.001,300,1.0,1.0,0.052521
2002-02-01,2002,2001,T,0.08393736928701401,0.0,0.0,0.005,2,5,0.001,300,1.0,1.0,0.052521
2002-02-01,2002,2001,KO,0.07199522852897644,0.0,0.0,0.005,2,5,0.001,300,1.0,1.0,0.052521
2002-02-01,2002,2001,PFE,0.07008781284093857,0.0,0.0,0.005,2,5,0.001,300,1.0,1.0,0.052521
2002-02-01,2002,2001,XOM,0.054769303649663925,0.0,0.0,0.005,2,5,0.001,300,1.0,1.0,0.052521
2002-02-01,2002,2001,WMT,0.04231742024421692,0.0,0.0,0.005,2,5,0.001,300,1.0,1.0,0.052521
2002-02-01,2002,2001,PG,0.03344905748963356,0.0,0.0,0.005,2,5,0.001,300,1.0,1.0,0.052521
2002-02-01,2002,2001,GE,0.027244551107287407,0.0,0.0,0.005,2,5,0.001,300,1.0,1.0,0.052521
2002-02-01,2002,2001,HD,0.02225058525800705,0.0,0.0,0.005,2,5,0.001,300,1.0,1.0,0.052521
2002-02-01,2002,2001,BAC,0.020708171650767326,0.0,0.0,0.005,2,5,0.001,300,1.0,1.0,0.052521
2002-02-01,2002,2001,JNJ,0.018248874694108963,0.0,0.0,0.005,2,5,0.001,300,1.0,1.0,0.052521
2002-02-01,2002,2001,IBM,0.017862915992736816,0.0,0.0,0.005,2,5,0.001,300,1.0,1.0,0.052521
2002-02-01,2002,2001,INTC,0.01630600169301033,0.0,0.0,0.005,2,5,0.001,300,1.0,1.0,0.052521
2002-02-01,2002,2001,CSCO,0.014065820723772049,0.0,0.0,0.005,2,5,0.001,300,1.0,1.0,0.052521
2002-02-01,2002,2001,C,0.010329593904316425,0.0,0.0,0.005,2,5,0.001,300,1.0,1.0,0.052521
2002-02-01,2002,2001,MSFT,0.010329593904316425,0.0,0.0,0.005,2,5,0.001,300,1.0,1.0,0.052521
2002-03-01,2002,2001,JNJ,0.098676398396492,0.786707,0.0,0.005,5,1,0.01,200,1.0,1.0,0.146558
2002-03-01,2002,2001,CSCO,0.0976252406835556,0.0,0.0,0.005,5,1,0.01,200,1.0,1.0,0.146558
2002-03-01,2002,2001,BAC,0.09667360782623291,0.0,0.0,0.005,5,1,0.01,200,1.0,1.0,0.146558
2002-03-01,2002,2001,VZ,0.09532646089792252,0.0,0.0,0.005,5,1,0.01,200,1.0,1.0,0.146558
2002-03-01,2002,2001,AIG,0.06831866502761841,0.0,0.0,0.005,5,1,0.01,200,1.0,1.0,0.146558
