rebalance_date,ticker,assigned_weight,updated_mktcap_bn,turnover_at_rebalance
2022-01-03,BRK-B,0.03870321054749815,662.58,0.0
2022-01-03,UNH,0.027600673150107686,472.51,0.0
2022-01-03,JPM,0.027230919576553304,466.18,0.0
2022-01-03,V,0.026469215532453908,453.14,0.0
2022-01-03,JNJ,0.026310916609178652,450.43,0.0
2022-01-03,HD,0.025308551471391414,433.27,0.0
2022-01-03,WMT,0.023445180381915138,401.37,0.0
2022-01-03,PG,0.022903692921117488,392.1,0.0
2022-01-03,BAC,0.020993007393319087,359.39,0.0
2022-01-03,MA,0.020568929835024487,352.13,0.0
2022-01-03,PFE,0.019384900619235017,331.86,0.0
2022-01-03,DIS,0.0164484847989224,281.59,0.0
2022-01-03,AVGO,0.016048940653091124,274.75,0.0
2023-01-03,AAPL,0.16919171869155128,2067.0,0.18765301536968182
2023-01-03,MSFT,0.14635452008732158,1788.0,0.0
2023-01-03,GOOGL,0.09396811468693801,1148.0,0.0
2023-01-03,AMZN,0.07013230022976348,856.8,0.0
2023-01-03,BRK-B,0.055550053164016094,678.65,0.0
2023-01-03,UNH,0.040547896317481257,495.37,0.0
2023-01-03,JNJ,0.037796791496376735,461.76,0.0
2023-01-03,XOM,0.03717961415775347,454.22,0.0
2023-01-03,V,0.03538947246071224,432.35,0.0
2023-01-03,JPM,0.03219472026887322,393.32,0.0
2023-01-03,TSLA,0.03184111203242063,389.0,0.0
2023-01-03,WMT,0.03129760307639166,382.36,0.0
2023-01-03,NVDA,0.029426426158496704,359.5,0.0
2023-01-03,PG,0.029401870030965272,359.2,0.0
2023-01-03,LLY,0.028453184970667702,347.61,0.0
2023-01-03,CVX,0.028193708556418926,344.44,0.0
2023-01-03,MA,0.027366167058609742,334.33,0.0
2023-01-03,HD,0.026345450690886646,321.86,0.0
2023-01-03,META,0.025827316399973474,315.53,0.0
2023-01-03,PFE,0.023541959464381743,287.61,0.0
2024-01-02,AAPL,0.1664901115216829,2994.0,0.09407552388937199
2024-01-02,MSFT,0.15542413550537865,2795.0,0.0
2024-01-02,GOOGL,0.0980923703153803,1764.0,0.0
2024-01-02,AMZN,0.08730443389747566,1570.0,0.0
2024-01-02,NVDA,0.06800848576854314,1223.0,0.0
2024-01-02,META,0.05058541237443036,909.68,0.0
2024-01-02,TSLA,0.04392580791356304,789.92,0.0
2024-01-02,BRK-B,0.042958786190329216,772.53,0.0
2024-01-02,LLY,0.030771754513277776,553.37,0.0
2024-01-02,V,0.02923030297975037,525.65,0.0
2024-01-02,AVGO,0.029056250191152218,522.52,0.0
2024-01-02,JPM,0.027345750581797855,491.76,0.0
2024-01-02,UNH,0.027078276488137435,486.95,0.0
2024-01-02,WMT,0.023602781508142386,424.45,0.0
2024-01-02,MA,0.022250396901526713,400.13,0.0
2024-01-02,XOM,0.02222203686248995,399.62,0.0
2024-01-02,JNJ,0.02097919985764372,377.27,0.0
2024-01-02,PG,0.019206419378247845,345.39,0.0
2024-01-02,HD,0.019179727576801486,344.91,0.0
2024-01-02,COST,0.016287559674248803,292.9,0.0
2025-01-02,AAPL,0.14791156412355133,3766.0,0.04982572611237754
2025-01-02,NVDA,0.12917714668145522,3289.0,0.0
2025-01-02,MSFT,0.12308944290048057,3134.0,0.0
2025-01-02,GOOGL,0.09131555671461944,2325.0,0.0
2025-01-02,AMZN,0.09123700569809073,2323.0,0.0
2025-01-02,META,0.05828485426429904,1484.0,0.0
2025-01-02,TSLA,0.05101888523539383,1299.0,0.0
2025-01-02,AVGO,0.042692477483351116,1087.0,0.0
2025-01-02,BRK-B,0.03840044994022268,977.72,0.0
2025-01-02,WMT,0.02850537838810172,725.78,0.0
2025-01-02,LLY,0.02721399967636981,692.9,0.0
2025-01-02,JPM,0.026342476147983834,670.71,0.0
2025-01-02,V,0.024452931445385837,622.6,0.0
2025-01-02,MA,0.018890341209905598,480.97,0.0
2025-01-02,XOM,0.018390756744783035,468.25,0.0
2025-01-02,ORCL,0.01830592164693203,466.09,0.0
2025-01-02,UNH,0.018179061755238174,462.86,0.0
2025-01-02,COST,0.01597452747636007,406.73,0.0
2025-01-02,PG,0.01544077331904752,393.14,0.0
2025-01-02,HD,0.01517644914842843,386.41,0.0
